date,entry_px,sl_px,tp_px,exit_px,exit_reason,sl_dist_pips,tp_dist_pips,atr_pips,raw_pips,net_pips,hold_hours,pp,s1
2009-03-24,131.80667,130.62176,133.34704,133.34704,TP,118.49,154.04,169.27,154.0375,153.0375,36.0,131.80667,131.05333
2009-03-25,132.83333,131.57857,134.46453,131.57857,SL,125.48,163.12,179.25,-125.4768,-126.4768,1.0,132.83333,131.15667
2009-03-27,133.26,132.00137,134.89622,132.00137,SL,125.86,163.62,179.8,-125.8632,-126.8632,9.75,133.26,132.61
2009-03-28,131.07333,129.6791,132.88583,129.6791,SL,139.42,181.25,199.18,-139.4229,-140.4229,45.0,131.07333,128.28667
2009-03-29,130.06,128.76286,131.74628,128.76286,SL,129.71,168.63,185.31,-129.7141,-130.7141,6.0,130.06,130.06
2009-03-30,129.96,128.70001,131.59799,128.70001,SL,126.0,163.8,180.0,-125.9989,-126.9989,4.25,129.96,129.475
2009-03-31,128.465,127.08751,130.25574,130.25574,TP,137.75,179.07,196.78,179.0736,178.0736,3.5,128.465,126.38
2009-04-01,130.65,129.1949,132.54163,132.54163,TP,145.51,189.16,207.87,189.1626,188.1626,33.5,130.65,129.4
2009-04-02,130.66167,129.21925,132.5368,132.5368,TP,144.24,187.51,206.06,187.5135,186.5135,9.5,130.66167,129.65833
2009-04-05,135.25,133.81952,137.10962,137.10962,TP,143.05,185.96,204.35,185.9624,184.9624,11.0,135.25,135.25
2009-04-06,135.81533,134.43233,137.61324,134.43233,SL,138.3,179.79,197.57,-138.3003,-139.3003,3.5,135.81533,135.41567
2009-04-07,134.98333,133.51687,136.88974,133.51687,SL,146.65,190.64,209.5,-146.6467,-147.6467,9.0,134.98333,132.55667
2009-04-08,133.5,132.01028,135.43664,132.01028,SL,148.97,193.66,212.82,-148.9719,-149.9719,2.5,133.5,132.24
2009-04-09,132.27833,130.76402,134.24694,134.24694,TP,151.43,196.86,216.33,196.8604,195.8604,119.75,132.27833,131.00667
2009-04-10,132.41667,130.91977,134.36263,130.91977,SL,149.69,194.6,213.84,-149.6896,-150.6896,117.0,132.41667,131.30333
2009-04-12,132.17,130.84279,133.89537,133.89537,TP,132.72,172.54,189.6,172.5371,171.5371,18.25,132.17,132.17
2009-04-13,132.195,130.94309,133.82248,133.82248,TP,125.19,162.75,178.84,162.748,161.748,15.5,132.195,131.945
2009-04-14,133.37667,132.07918,135.0634,132.07918,SL,129.75,168.67,185.36,-129.7486,-130.7486,6.0,133.37667,132.43833
2009-04-15,132.13167,130.75911,133.91599,130.75911,SL,137.26,178.43,196.08,-137.2558,-138.2558,0.75,132.13167,130.05833
2009-04-16,130.98,129.61123,132.7594,129.61123,SL,136.88,177.94,195.54,-136.8769,-137.8769,7.25,130.98,130.16
2009-04-17,130.84667,129.44267,132.67187,129.44267,SL,140.4,182.52,200.57,-140.3999,-141.3999,9.0,130.84667,129.67833
2009-04-18,129.825,128.39454,131.6846,128.39454,SL,143.05,185.96,204.35,-143.0464,-144.0464,49.25,129.825,128.305
2009-04-19,129.32,127.99171,131.04677,127.99171,SL,132.83,172.68,189.76,-132.8288,-133.8288,11.75,129.32,129.32
2009-04-20,129.288,128.03289,130.91964,128.03289,SL,125.51,163.16,179.3,-125.511,-126.511,9.0,129.288,129.012
2009-04-21,127.19,125.86229,128.91602,128.91602,TP,132.77,172.6,189.67,172.6022,171.6022,68.5,127.19,125.055
2009-04-22,127.20167,125.86854,128.93473,128.93473,TP,133.31,173.31,190.45,173.306,172.306,43.5,127.20167,126.31833
2009-04-23,127.285,125.9521,129.01777,129.01777,TP,133.29,173.28,190.41,173.277,172.277,37.0,127.285,126.46
2009-04-24,128.07333,126.72589,129.82501,126.72589,SL,134.74,175.17,192.49,-134.7443,-135.7443,76.75,128.07333,127.16667
2009-04-27,128.09467,126.88508,129.66713,126.88508,SL,120.96,157.25,172.8,-120.9588,-121.9588,6.25,128.09467,127.56033
2009-04-28,126.31167,125.04898,127.95316,125.04898,SL,126.27,164.15,180.38,-126.2689,-127.2689,4.0,126.31167,124.50333
2009-05-02,131.55667,130.18869,133.33504,130.18869,SL,136.8,177.84,195.43,-136.7977,-137.7977,97.5,131.55667,130.77833
2009-05-04,131.93033,130.71657,133.50823,130.71657,SL,121.38,157.79,173.39,-121.3764,-122.3764,41.0,131.93033,131.69367
2009-05-05,132.26167,131.05785,133.82663,131.05785,SL,120.38,156.5,171.97,-120.3816,-121.3816,24.25,132.26167,131.66333
2009-05-06,131.81,130.61467,133.36393,130.61467,SL,119.53,155.39,170.76,-119.5329,-120.5329,1.5,131.81,130.825
2009-05-07,131.15333,129.91488,132.76332,132.76332,TP,123.84,161.0,176.92,160.9983,159.9983,11.5,131.15333,129.89167
2009-05-08,132.34667,131.05368,134.02755,134.02755,TP,129.3,168.09,184.71,168.0885,167.0885,15.75,132.34667,131.12333
2009-05-11,134.53333,133.36731,136.04917,133.36731,SL,116.6,151.58,166.57,-116.6024,-117.6024,8.0,134.53333,134.25667
2009-05-12,133.11167,131.89718,134.6905,131.89718,SL,121.45,157.88,173.5,-121.4487,-122.4487,1.25,133.11167,131.52833
2009-05-13,131.98167,130.71168,133.63265,130.71168,SL,127.0,165.1,181.43,-126.9988,-127.9988,11.5,131.98167,130.37833
2009-05-14,130.16,128.81023,131.91471,128.81023,SL,134.98,175.47,192.82,-134.9774,-135.9774,33.0,130.16,127.94
2009-05-15,130.275,128.90789,132.05225,128.90789,SL,136.71,177.72,195.3,-136.7112,-137.7112,3.0,130.275,129.415
2009-05-16,129.15167,127.72646,131.00444,127.72646,SL,142.52,185.28,203.6,-142.5211,-143.5211,46.25,129.15167,127.23833
2009-05-18,127.996,126.72673,129.64606,129.64606,TP,126.93,165.01,181.32,165.0056,164.0056,15.75,127.996,127.534
2009-05-20,131.085,129.72943,132.84724,129.72943,SL,135.56,176.22,193.65,-135.5568,-136.5568,2.25,131.085,130.325
2009-05-21,130.595,129.23651,132.36104,132.36104,TP,135.85,176.6,194.07,176.6039,175.6039,38.5,130.595,129.48
2009-05-24,132.64,131.37993,134.27809,134.27809,TP,126.01,163.81,180.01,163.809,162.809,83.0,132.64,132.64
2009-05-25,132.75333,131.56152,134.30269,131.56152,SL,119.18,154.94,170.26,-119.1815,-120.1815,32.5,132.75333,132.48167
2009-05-26,132.81667,131.64248,134.34311,131.64248,SL,117.42,152.64,167.74,-117.4185,-118.4185,7.5,132.81667,132.21833
2009-05-27,132.70833,131.52152,134.25119,134.25119,TP,118.68,154.29,169.54,154.2859,153.2859,24.5,132.70833,132.00667
2009-05-28,132.47833,131.28529,134.02929,134.02929,TP,119.3,155.1,170.43,155.0955,154.0955,6.75,132.47833,131.44167
2009-05-30,134.96,133.70979,136.58528,136.58528,TP,125.02,162.53,178.6,162.5276,161.5276,62.0,134.96,134.23
2009-06-01,134.67067,133.5667,136.10583,136.10583,TP,110.4,143.52,157.71,143.5163,142.5163,14.0,134.67067,134.40933
2009-06-02,135.95833,134.76522,137.50938,137.50938,TP,119.31,155.11,170.45,155.1051,154.1051,29.5,135.95833,134.67667
2009-06-03,136.53333,135.34169,138.08247,135.34169,SL,119.16,154.91,170.23,-119.1644,-120.1644,17.75,136.53333,135.62667
2009-06-04,136.34833,135.10606,137.96329,137.96329,TP,124.23,161.5,177.47,161.4959,160.4959,36.5,136.34833,134.69667
2009-06-05,136.68833,135.45129,138.29649,138.29649,TP,123.7,160.82,176.72,160.8155,159.8155,115.0,136.68833,135.96667
2009-06-07,137.89,136.68063,139.46218,136.68063,SL,120.94,157.22,172.77,-120.9366,-121.9366,8.25,137.89,137.89
2009-06-08,137.71667,136.55718,139.22399,136.55718,SL,115.95,150.73,165.64,-115.9482,-116.9482,8.25,137.71667,137.43333
2009-06-09,137.025,135.84884,138.55401,135.84884,SL,117.62,152.9,168.02,-117.6162,-118.6162,3.75,137.025,136.095
2009-06-11,137.465,136.29615,138.98451,136.29615,SL,116.89,151.95,166.98,-116.8854,-117.8854,103.25,137.465,136.6
2009-06-12,137.45,136.29464,138.95197,136.29464,SL,115.54,150.2,165.05,-115.5364,-116.5364,68.0,137.45,136.915
2009-06-15,137.61933,136.61153,138.92948,136.61153,SL,100.78,131.02,143.97,-100.7808,-101.7808,6.5,137.61933,137.38567
2009-06-16,135.46667,134.36784,136.89514,134.36784,SL,109.88,142.85,156.97,-109.8822,-110.8822,0.25,135.46667,133.34333
2009-06-17,133.5,132.33667,135.01233,132.33667,SL,116.33,151.23,166.19,-116.3335,-117.3335,15.75,133.5,131.63
2009-06-18,133.64667,132.45043,135.20178,132.45043,SL,119.62,155.51,170.89,-119.6239,-120.6239,119.5,133.64667,132.67333
2009-06-19,134.14667,132.93587,135.7207,132.93587,SL,121.08,157.4,172.97,-121.0794,-122.0794,80.25,134.14667,133.31333
2009-06-20,134.44733,133.26842,135.97991,133.26842,SL,117.89,153.26,168.42,-117.8908,-118.8908,49.5,134.44733,133.74767
2009-06-21,134.16,133.0643,135.58441,133.0643,SL,109.57,142.44,156.53,-109.5701,-110.5701,9.5,134.16,134.16
2009-06-22,133.96433,132.913,135.33107,132.913,SL,105.13,136.67,150.19,-105.1336,-106.1336,8.5,133.96433,133.59567
2009-06-23,132.69167,131.61868,134.08655,131.61868,SL,107.3,139.49,153.28,-107.2991,-108.2991,2.5,132.69167,131.45333
2009-06-24,133.31,132.1649,134.79863,134.79863,TP,114.51,148.86,163.59,148.8628,147.8628,12.5,133.31,132.23
2009-06-25,133.78833,132.62453,135.30128,135.30128,TP,116.38,151.29,166.26,151.2948,150.2948,113.0,133.78833,132.60167
2009-06-26,134.11833,132.96441,135.61844,135.61844,TP,115.39,150.01,164.85,150.0105,149.0105,95.25,134.11833,133.42167
2009-06-27,134.176,133.0436,135.64812,135.64812,TP,113.24,147.21,161.77,147.2125,146.2125,71.25,134.176,133.424
2009-06-28,133.91,132.85748,135.27827,135.27827,TP,105.25,136.83,150.36,136.8273,135.8273,20.0,133.91,133.91
2009-06-29,133.928,132.93361,135.2207,135.2207,TP,99.44,129.27,142.06,129.2704,128.2704,17.0,133.928,133.741
2009-06-30,134.885,133.84339,136.23909,136.23909,TP,104.16,135.41,148.8,135.4093,134.4093,24.25,134.885,134.04
2009-07-01,135.135,134.08804,136.49605,136.49605,TP,104.7,136.1,149.57,136.1047,135.1047,12.0,135.135,134.325
2009-07-02,136.145,135.07932,137.53038,135.07932,SL,106.57,138.54,152.24,-106.5677,-107.5677,3.25,136.145,135.4
2009-07-03,134.64,133.50119,136.12045,133.50119,SL,113.88,148.04,162.69,-113.8807,-114.8807,73.75,134.64,132.72
2009-07-04,134.21,133.09054,135.6653,133.09054,SL,111.95,145.53,159.92,-111.9463,-112.9463,50.5,134.21,133.605
2009-07-05,134.03,132.98,135.395,132.98,SL,105.0,136.5,150.0,-105.0002,-106.0002,5.25,134.03,134.03
2009-07-06,133.93167,132.93542,135.22679,132.93542,SL,99.63,129.51,142.32,-99.6252,-100.6252,6.5,133.93167,133.67333
2009-07-07,132.94833,131.91474,134.292,131.91474,SL,103.36,134.37,147.66,-103.3591,-104.3591,12.75,132.94833,132.00167
2009-07-08,132.26667,131.18065,133.67848,131.18065,SL,108.6,141.18,155.14,-108.6013,-109.6013,3.75,132.26667,130.62333
2009-07-09,129.09333,127.84739,130.71306,130.71306,TP,124.59,161.97,177.99,161.9723,160.9723,16.25,129.09333,126.43667
2009-07-10,129.965,128.68981,131.62275,128.68981,SL,127.52,165.78,182.17,-127.5195,-128.5195,7.75,129.965,129.055
2009-07-11,129.10333,127.78222,130.82078,130.82078,TP,132.11,171.74,188.73,171.7442,170.7442,92.5,129.10333,127.65667
2009-07-12,128.99,127.76126,130.58737,130.58737,TP,122.87,159.74,175.53,159.7368,158.7368,32.0,128.99,128.99
2009-07-13,129.06633,127.90456,130.57664,130.57664,TP,116.18,151.03,165.97,151.031,150.031,27.75,129.06633,128.92267
2009-07-14,129.595,128.39471,131.15538,131.15538,TP,120.03,156.04,171.47,156.0381,155.0381,15.5,129.595,128.765
2009-07-16,132.30333,131.05408,133.92736,133.92736,TP,124.93,162.4,178.46,162.4025,161.4025,95.25,132.30333,131.21167
2009-07-17,132.40333,131.16282,134.01601,134.01601,TP,124.05,161.27,177.22,161.2673,160.2673,74.25,132.40333,131.60167
2009-07-19,132.83,131.67841,134.32707,134.32707,TP,115.16,149.71,164.51,149.7073,148.7073,9.0,132.83,132.83
2009-07-21,133.94333,132.84756,135.36784,132.84756,SL,109.58,142.45,156.54,-109.5771,-110.5771,15.5,133.94333,133.13167
2009-07-22,133.23167,132.10917,134.69092,132.10917,SL,112.25,145.93,160.36,-112.2501,-113.2501,12.25,133.23167,131.96333
2009-07-24,134.33167,133.15788,135.85758,135.85758,TP,117.38,152.59,167.68,152.5916,151.5916,82.25,134.33167,133.03833
2009-07-26,134.62,133.54495,136.01757,136.01757,TP,107.51,139.76,153.58,139.7567,138.7567,12.25,134.62,134.62
2009-07-27,134.595,133.56899,135.92882,135.92882,TP,102.6,133.38,146.57,133.3816,132.3816,10.5,134.595,134.24
2009-07-28,135.30667,134.26169,136.66514,134.26169,SL,104.5,135.85,149.28,-104.4976,-105.4976,13.25,135.30667,134.51833
2009-07-29,134.145,133.02092,135.60631,133.02092,SL,112.41,146.13,160.58,-112.4085,-113.4085,6.25,134.145,132.315
2009-07-30,133.48333,132.35929,134.94459,134.94459,TP,112.4,146.13,160.58,146.1256,145.1256,31.5,133.48333,132.58167
2009-08-01,134.92833,133.8167,136.37345,136.37345,TP,111.16,144.51,158.8,144.5117,143.5117,61.5,134.92833,134.31167
2009-08-02,134.91,133.87502,136.25547,136.25547,TP,103.5,134.55,147.85,134.547,133.547,15.0,134.91,134.91
2009-08-03,135.18,134.1912,136.46544,136.46544,TP,98.88,128.54,141.26,128.544,127.544,14.0,135.18,134.92
2009-08-04,136.42333,135.35641,137.81033,137.81033,TP,106.69,138.7,152.42,138.6998,137.6998,52.0,136.42333,135.29167
2009-08-05,137.01833,135.94137,138.41838,138.41838,TP,107.7,140.01,153.85,140.0051,139.0051,57.0,137.01833,136.34167
2009-08-06,136.80167,135.73238,138.19174,138.19174,TP,106.93,139.01,152.76,139.0073,138.0073,36.5,136.80167,136.01333
2009-08-07,137.25833,136.19742,138.63752,138.63752,TP,106.09,137.92,151.56,137.9182,136.9182,15.25,137.25833,136.55667
2009-08-09,138.33,137.31111,139.65455,137.31111,SL,101.89,132.46,145.56,-101.8888,-102.8888,17.25,138.33,138.33
2009-08-10,138.29167,137.32031,139.55444,137.32031,SL,97.14,126.28,138.77,-97.1361,-98.1361,16.25,138.29167,137.97333
2009-08-11,137.42,136.44527,138.68715,136.44527,SL,97.47,126.71,139.25,-97.4728,-98.4728,2.75,137.42,136.52
2009-08-12,136.12667,135.11556,137.4411,135.11556,SL,101.11,131.44,144.44,-101.1104,-102.1104,2.75,136.12667,134.88833
2009-08-13,136.02833,134.92995,137.45623,134.92995,SL,109.84,142.79,156.91,-109.8383,-110.8383,24.0,136.02833,134.78667
2009-08-14,136.46833,135.33341,137.94374,135.33341,SL,113.49,147.54,162.13,-113.4927,-114.4927,7.5,136.46833,135.09167
2009-08-15,135.15667,133.99006,136.67326,133.99006,SL,116.66,151.66,166.66,-116.6611,-117.6611,48.0,135.15667,133.86333
2009-08-17,134.381,133.34219,135.73146,133.34219,SL,103.88,135.05,148.4,-103.8815,-104.8815,8.0,134.381,133.964
2009-08-18,133.32167,132.2728,134.68519,134.68519,TP,104.89,136.35,149.84,136.3523,135.3523,9.0,133.32167,132.45333
2009-08-19,134.11833,133.06339,135.48976,133.06339,SL,105.49,137.14,150.71,-105.4945,-106.4945,5.25,134.11833,133.44667
2009-08-20,133.56167,132.47008,134.98074,134.98074,TP,109.16,141.91,155.94,141.9069,140.9069,25.5,133.56167,132.71333
2009-08-21,134.125,133.05013,135.52233,133.05013,SL,107.49,139.73,153.55,-107.4871,-108.4871,3.75,134.125,133.625
2009-08-23,135.33,134.27686,136.69908,134.27686,SL,105.31,136.91,150.45,-105.3141,-106.3141,29.25,135.33,135.33
2009-08-24,135.545,134.53833,136.85367,134.53833,SL,100.67,130.87,143.81,-100.6667,-101.6667,18.0,135.545,135.295
2009-08-25,135.25333,134.25257,136.55432,134.25257,SL,100.08,130.1,142.97,-100.0762,-101.0762,2.5,135.25333,134.42167
2009-08-26,134.66333,133.63755,135.99685,133.63755,SL,102.58,133.35,146.54,-102.5779,-103.5779,24.5,134.66333,133.44667
2009-08-27,134.33333,133.31907,135.65187,133.31907,SL,101.43,131.85,144.89,-101.4259,-102.4259,3.75,134.33333,133.53167
2009-08-28,134.06167,133.03035,135.40237,133.03035,SL,103.13,134.07,147.33,-103.1312,-104.1312,56.25,134.06167,133.41833
2009-08-29,134.181,133.1566,135.51272,133.1566,SL,102.44,133.17,146.34,-102.4397,-103.4397,48.5,134.181,133.352
2009-08-30,133.81,132.85637,135.04971,132.85637,SL,95.36,123.97,136.23,-95.3626,-96.3626,2.5,133.81,133.81
2009-08-31,133.58,132.66974,134.76334,132.66974,SL,91.03,118.33,130.04,-91.026,-92.026,0.75,133.58,133.32
2009-09-01,132.98333,132.06334,134.17932,132.06334,SL,92.0,119.6,131.43,-91.9991,-92.9991,4.5,132.98333,132.32167
2009-09-02,132.43833,131.44931,133.72407,131.44931,SL,98.9,128.57,141.29,-98.9027,-99.9027,8.0,132.43833,130.73167
2009-09-03,131.725,130.73187,133.01607,133.01607,TP,99.31,129.11,141.88,129.1072,128.1072,36.5,131.725,130.93
2009-09-04,131.95833,130.96614,133.24819,133.24819,TP,99.22,128.99,141.74,128.9853,127.9853,69.5,131.95833,131.35667
2009-09-06,132.95,132.0232,134.15484,134.15484,TP,92.68,120.48,132.4,120.484,119.484,52.25,132.95,132.95
2009-09-07,133.23733,132.34608,134.39596,134.39596,TP,89.13,115.86,127.32,115.8625,114.8625,59.75,133.23733,133.02467
2009-09-08,133.38,132.51241,134.50787,132.51241,SL,86.76,112.79,123.94,-86.759,-87.759,79.5,133.38,132.89
2009-09-10,134.01833,133.17563,135.11384,133.17563,SL,84.27,109.55,120.39,-84.27,-85.27,29.75,134.01833,133.63167
2009-09-11,133.80167,132.96566,134.88848,132.96566,SL,83.6,108.68,119.43,-83.6007,-84.6007,7.0,133.80167,133.22833
2009-09-12,132.47333,131.58829,133.62389,131.58829,SL,88.5,115.06,126.43,-88.5042,-89.5042,46.0,132.47333,131.22167
2009-09-14,131.796,131.00125,132.82917,132.82917,TP,79.47,103.32,113.54,103.3172,102.3172,14.75,131.796,131.494
2009-09-16,133.31833,132.50248,134.37895,132.50248,SL,81.59,106.06,116.55,-81.5857,-82.5857,9.25,133.31833,132.86667
2009-09-17,133.46667,132.63109,134.55292,134.55292,TP,83.56,108.63,119.37,108.6256,107.6256,4.75,133.46667,132.90833
2009-09-18,134.185,133.3411,135.28207,135.28207,TP,84.39,109.71,120.56,109.7066,108.7066,81.0,134.185,133.595
2009-09-20,134.29,133.5196,135.29151,135.29151,TP,77.04,100.15,110.06,100.1514,99.1514,13.75,134.29,134.29
2009-09-21,134.30467,133.57575,135.25226,135.25226,TP,72.89,94.76,104.13,94.7593,93.7593,7.75,134.30467,134.18433
2009-09-22,134.97167,134.23581,135.92827,134.23581,SL,73.59,95.66,105.12,-73.5852,-74.5852,22.25,134.97167,134.46333
2009-09-23,134.57333,133.82454,135.54676,133.82454,SL,74.88,97.34,106.97,-74.8791,-75.8791,28.0,134.57333,133.80667
2009-09-24,134.65667,133.91536,135.62036,133.91536,SL,74.13,96.37,105.9,-74.1306,-75.1306,3.25,134.65667,134.11333
2009-09-25,133.46667,132.68381,134.48438,132.68381,SL,78.29,101.77,111.84,-78.2856,-79.2856,1.0,133.46667,132.32833
2009-09-26,132.215,131.39231,133.28449,131.39231,SL,82.27,106.95,117.53,-82.2687,-83.2687,46.25,132.215,131.0
2009-09-27,131.71,130.94558,132.70375,130.94558,SL,76.44,99.38,109.2,-76.4424,-77.4424,1.75,131.71,131.71
2009-09-28,130.68333,129.87326,131.73643,129.87326,SL,81.01,105.31,115.72,-81.0072,-82.0072,1.75,130.68333,129.56667
2009-09-29,130.91833,130.08362,132.00346,132.00346,TP,83.47,108.51,119.24,108.5123,107.5123,17.0,130.91833,130.36167
2009-09-30,131.39333,130.56375,132.4718,130.56375,SL,82.96,107.85,118.51,-82.9588,-83.9588,36.25,131.39333,130.99667
2009-10-01,131.45667,130.61609,132.54942,130.61609,SL,84.06,109.28,120.08,-84.0582,-85.0582,12.25,131.45667,130.89333
2009-10-02,130.51333,129.63679,131.65284,129.63679,SL,87.65,113.95,125.22,-87.654,-88.654,12.5,130.51333,129.27667
2009-10-04,130.86,130.00157,131.97597,130.00157,SL,85.84,111.6,122.63,-85.8435,-86.8435,55.75,130.86,130.86
2009-10-06,131.3,130.49587,132.34537,130.49587,SL,80.41,104.54,114.88,-80.4131,-81.4131,27.75,131.3,130.95
2009-10-07,130.94833,130.14939,131.98696,130.14939,SL,79.89,103.86,114.13,-79.8943,-80.8943,6.75,130.94833,130.33667
2009-10-08,130.315,129.49737,131.37791,131.37791,TP,81.76,106.29,116.8,106.2914,105.2914,28.0,130.315,129.54
2009-10-11,132.2,131.42472,133.20786,133.20786,TP,77.53,100.79,110.75,100.7861,99.7861,12.5,132.2,132.2
2009-10-12,132.20767,131.45217,133.18982,133.18982,TP,75.55,98.22,107.93,98.2151,97.2151,9.5,132.20767,131.95033
2009-10-13,132.71667,131.95788,133.70309,133.70309,TP,75.88,98.64,108.4,98.6422,97.6422,36.5,132.71667,132.11833
2009-10-14,133.15333,132.402,134.13007,132.402,SL,75.13,97.67,107.33,-75.1337,-76.1337,3.0,133.15333,132.80667
2009-10-16,135.09167,134.24426,136.1933,136.1933,TP,84.74,110.16,121.06,110.163,109.163,118.5,135.09167,134.15833
2009-10-17,135.495,134.65337,136.58912,136.58912,TP,84.16,109.41,120.23,109.4118,108.4118,110.0,135.495,134.93
2009-10-18,135.48,134.69749,136.49727,136.49727,TP,78.25,101.73,111.79,101.7266,100.7266,65.0,135.48,135.48
2009-10-19,135.55167,134.79805,136.53137,134.79805,SL,75.36,97.97,107.66,-75.3619,-76.3619,1.25,135.55167,135.19833
2009-10-20,135.47667,134.72288,136.45659,136.45659,TP,75.38,97.99,107.68,97.9925,96.9925,37.0,135.47667,135.11333
2009-10-21,135.415,134.66655,136.38798,136.38798,TP,74.84,97.3,106.92,97.2981,96.2981,12.0,135.415,135.005
2009-10-25,138.17,137.44875,139.10763,137.44875,SL,72.13,93.76,103.04,-72.1253,-73.1253,18.75,138.17,138.17
2009-10-26,138.154,137.47337,139.03883,137.47337,SL,68.06,88.48,97.23,-68.0635,-69.0635,15.75,138.154,138.018
2009-10-27,137.42667,136.71065,138.35749,136.71065,SL,71.6,93.08,102.29,-71.6018,-72.6018,8.5,137.42667,136.36833
2009-10-28,136.285,135.53413,137.26114,135.53413,SL,75.09,97.61,107.27,-75.0874,-76.0874,0.75,136.285,135.195
2009-10-29,134.17833,133.34784,135.25797,133.34784,SL,83.05,107.96,118.64,-83.049,-84.049,0.25,134.17833,132.43167
2009-10-30,134.85167,133.92125,136.06121,133.92125,SL,93.04,120.95,132.92,-93.0419,-94.0419,9.0,134.85167,133.72333
2009-10-31,133.555,132.51554,134.9063,132.51554,SL,103.95,135.13,148.49,-103.9461,-104.9461,46.0,133.555,131.305
2009-11-03,133.31833,132.2765,134.67272,132.2765,SL,104.18,135.44,148.83,-104.1836,-105.1836,6.25,133.31833,132.11667
2009-11-04,132.97,131.88958,134.37454,134.37454,TP,108.04,140.45,154.35,140.4545,139.4545,10.5,132.97,131.965
2009-11-05,134.35167,133.18717,135.86551,133.18717,SL,116.45,151.38,166.36,-116.4496,-117.4496,204.5,134.35167,132.97833
2009-11-06,134.51833,133.34802,136.03975,133.34802,SL,117.03,152.14,167.19,-117.0318,-118.0318,8.75,134.51833,133.90167
2009-11-07,133.89533,132.71486,135.42995,132.71486,SL,118.05,153.46,168.64,-118.0474,-119.0474,248.25,133.89533,132.71567
2009-11-09,133.64167,132.58973,135.00919,135.00919,TP,105.19,136.75,150.28,136.7522,135.7522,7.75,133.64167,133.31833
2009-11-10,134.42,133.3577,135.80099,133.3577,SL,106.23,138.1,151.76,-106.2301,-107.2301,80.0,134.42,133.77
2009-11-11,134.65833,133.60891,136.02258,133.60891,SL,104.94,136.42,149.92,-104.9423,-105.9423,57.25,134.65833,133.93167
2009-11-12,134.62833,133.57687,135.99524,133.57687,SL,105.15,136.69,150.21,-105.1464,-106.1464,32.25,134.62833,133.91167
2009-11-13,134.35333,133.32172,135.69443,133.32172,SL,103.16,134.11,147.37,-103.1609,-104.1609,13.5,134.35333,133.68667
2009-11-14,133.62067,132.58224,134.97062,132.58224,SL,103.84,134.99,148.35,-103.8423,-104.8423,87.5,133.62067,132.79133
2009-11-16,133.854,132.92399,135.06301,132.92399,SL,93.0,120.9,132.86,-93.0011,-94.0011,31.75,133.854,133.653
2009-11-17,133.62333,132.70175,134.82139,132.70175,SL,92.16,119.81,131.65,-92.1581,-93.1581,8.25,133.62333,132.91667
2009-11-18,132.91833,132.00533,134.10524,132.00533,SL,91.3,118.69,130.43,-91.3004,-92.3004,36.25,132.91833,132.25667
2009-11-19,133.42,132.50046,134.6154,132.50046,SL,91.95,119.54,131.36,-91.9539,-92.9539,7.0,133.42,132.83
2009-11-20,132.69167,131.73881,133.93038,131.73881,SL,95.29,123.87,136.12,-95.2858,-96.2858,129.25,132.69167,131.65833
2009-11-21,132.27,131.3272,133.49564,133.49564,TP,94.28,122.56,134.69,122.5636,121.5636,64.75,132.27,131.59
2009-11-22,132.09,131.21355,133.22939,133.22939,TP,87.65,113.94,125.21,113.939,112.939,9.25,132.09,132.09
2009-11-24,132.905,132.0565,134.00805,132.0565,SL,84.85,110.31,121.21,-84.8504,-85.8504,7.5,132.905,132.205
2009-11-25,132.54833,131.70919,133.63922,131.70919,SL,83.91,109.09,119.88,-83.9146,-84.9146,9.0,132.54833,132.06167
2009-11-26,132.10167,131.26321,133.19166,131.26321,SL,83.85,109.0,119.78,-83.8457,-84.8457,3.5,132.10167,131.51333
2009-11-27,128.84167,127.7946,130.20285,127.7946,SL,104.71,136.12,149.58,-104.7068,-105.7068,7.25,128.84167,125.45833
2009-11-29,129.69,128.6573,131.03251,131.03251,TP,103.27,134.25,147.53,134.2515,133.2515,28.75,129.69,129.69
2009-11-30,130.05167,129.04023,131.36654,129.04023,SL,101.14,131.49,144.49,-101.1439,-102.1439,16.25,130.05167,129.45833
2009-12-01,129.83333,128.80189,131.17421,131.17421,TP,103.14,134.09,147.35,134.0876,133.0876,3.25,129.83333,128.85667
2009-12-04,132.84,131.7975,134.19525,134.19525,TP,104.25,135.52,148.93,135.5248,134.5248,13.5,132.84,132.13
2009-12-07,134.04667,133.08471,135.29721,133.08471,SL,96.2,125.05,137.42,-96.1958,-97.1958,8.5,134.04667,133.61333
2009-12-08,133.06,132.073,134.3431,132.073,SL,98.7,128.31,141.0,-98.6997,-99.6997,1.5,133.06,131.875
2009-12-09,130.72333,129.65609,132.11075,129.65609,SL,106.72,138.74,152.46,-106.7247,-107.7247,6.5,130.72333,128.78167
2009-12-10,129.67667,128.6019,131.07386,131.07386,TP,107.48,139.72,153.54,139.7195,138.7195,33.0,129.67667,128.89833
2009-12-12,130.585,129.51552,131.97532,129.51552,SL,106.95,139.03,152.78,-106.9479,-107.9479,50.75,130.585,129.575
2009-12-13,130.21,129.21591,131.50231,129.21591,SL,99.41,129.23,142.01,-99.4087,-100.4087,5.5,130.21,130.21
2009-12-14,130.35667,129.40659,131.59177,129.40659,SL,95.01,123.51,135.73,-95.0081,-96.0081,3.5,130.35667,130.16833
