pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
EURJPY,2018-07-24,pivot,SELL1,SELL,130.0,130.341,129.86,TP,47.1,6123.0,117000,117001
EURJPY,2018-07-24,pivot,BUY1,BUY,145.43943,130.27100000000002,129.86,SL,-42.1,-6123.0,117000,117001
EURJPY,2018-07-26,pivot,SELL1,SELL,130.0,130.123,129.408,TP,70.5,9165.0,117048,117071
EURJPY,2018-07-26,pivot,BUY1,BUY,135.176991,130.07600000000002,129.408,SL,-67.8,-9165.0,117048,117071
EURJPY,2018-07-28,pivot,SELL1,SELL,130.0,129.375,129.127,TP,23.8,3094.0,117096,117253
EURJPY,2018-07-28,pivot,BUY1,BUY,206.266667,129.26700000000002,129.127,SL,-15.0,-3094.0,117096,117253
EURJPY,2018-07-31,pivot,SELL1,SELL,130.0,129.95,129.314,TP,62.6,8138.0,117168,117228
EURJPY,2018-07-31,pivot,BUY1,BUY,143.527337,129.871,129.314,SL,-56.7,-8138.0,117168,117228
EURJPY,2018-08-01,pivot,SELL1,SELL,130.0,130.722,129.699,TP,101.3,13169.0,117192,117224
EURJPY,2018-08-01,pivot,BUY1,BUY,104.598888,130.948,129.699,SL,-125.9,-13169.0,117198,117224
EURJPY,2018-08-08,pivot,SELL1,SELL,130.0,129.2,128.592,TP,59.8,7774.0,117360,117368
EURJPY,2018-08-08,pivot,BUY1,BUY,164.70339,129.054,128.592,SL,-47.2,-7774.0,117360,117368
EURJPY,2018-08-13,pivot,SELL1,SELL,130.0,126.064,125.583,TP,47.1,6123.0,117480,117481
EURJPY,2018-08-13,pivot,BUY1,BUY,82.520216,126.315,125.583,SL,-74.2,-6123.0,117491,117491
EURJPY,2018-08-14,pivot,SELL1,SELL,130.0,126.123,125.144,TP,96.9,12597.0,117504,117542
EURJPY,2018-08-14,pivot,BUY1,BUY,87.236842,126.578,125.144,SL,-144.4,-12597.0,117510,117542
EURJPY,2018-08-17,pivot,SELL1,SELL,130.0,126.242,129.488,SL,-325.6,-42328.0,117576,117815
EURJPY,2018-08-17,pivot,BUY1,BUY,121.555118,126.288,129.012,TIME_EXIT,271.4,32990.0591,117584,118007
EURJPY,2018-08-18,pivot,SELL1,SELL,130.0,126.366,129.607,SL,-325.1,-42263.0,117600,117815
EURJPY,2018-08-18,pivot,BUY1,BUY,120.536993,126.407,129.155,TIME_EXIT,273.8,33003.0286,117645,118031
EURJPY,2018-08-21,pivot,SELL1,SELL,130.0,126.354,129.464,SL,-312.0,-40560.0,117672,117815
EURJPY,2018-08-21,pivot,BUY1,BUY,175.5,126.264,128.199,TIME_EXIT,192.5,33783.75,117672,118103
EURJPY,2018-08-22,pivot,SELL1,SELL,130.0,127.472,128.199,TIME_EXIT,-73.7,-9581.0,117696,118127
EURJPY,2018-08-22,pivot,BUY1,BUY,97.540574,127.85199999999999,128.199,TIME_EXIT,33.7,3287.1174,117699,118127
EURJPY,2018-08-23,pivot,SELL1,SELL,130.0,128.127,128.231,TIME_EXIT,-11.4,-1482.0,117720,118151
EURJPY,2018-08-23,pivot,BUY1,BUY,135.636856,128.07500000000002,128.231,TIME_EXIT,14.6,1980.2981,117720,118151
EURJPY,2018-08-24,pivot,SELL1,SELL,130.0,128.535,127.918,TP,60.7,7891.0,117744,118158
EURJPY,2018-08-24,pivot,BUY1,BUY,119.924012,128.566,127.918,SL,-65.8,-7891.0,117744,118158
EURJPY,2018-08-25,pivot,SELL1,SELL,130.0,129.289,128.48,TP,79.9,10387.0,117768,118021
EURJPY,2018-08-25,pivot,BUY1,BUY,139.049531,129.217,128.48,SL,-74.7,-10387.0,117768,118021
EURJPY,2018-08-27,pivot,SELL1,SELL,130.0,129.599,129.289,TP,30.0,3900.0,117816,117818
