date,side,trigger_idx,best_toward_pivot_coord,before_max_away_from_pivot,after_max_away_from_pivot,full_day_max_away_from_pivot
2006-06-28,BUY,1,-0.023188405797080817,0.2318840579710059,1.2057971014492899,1.2057971014492899
2006-06-29,SELL,1,0.9730392156862575,0.2990196078431549,0.4681372549019483,0.4681372549019483
2006-06-30,SELL,6,0.4414965986394997,0.27585034013602105,0.6421768707482788,0.6421768707482788
2006-07-04,SELL,0,-0.025462962962959582,0.2511574074073965,0.5775462962962851,0.5775462962962851
2006-07-05,SELL,0,0.526205450733747,0.2285115303983331,0.5178197064989537,0.5178197064989537
2006-07-06,SELL,29,0.48393574297190184,0.2449799196787022,0.4618473895582327,0.4618473895582327
2006-07-07,BUY,29,-0.0891719745223209,0.3617834394904732,1.4585987261146691,1.4585987261146691
2006-07-10,BUY,0,-0.10476190476189239,0.604761904761933,2.8190476190476996,2.8190476190476996
2006-07-11,BUY,8,0.505263157894717,0.27368421052633124,0.36842105263159625,0.36842105263159625
2006-07-12,SELL,1,-0.12449799196789335,0.23895582329319145,1.3293172690763089,1.3293172690763089
2006-07-13,SELL,0,0.15920398009949532,0.23880597014922883,0.49253731343282864,0.49253731343282864
2006-07-14,SELL,5,0.42748091603053534,0.42290076335875776,1.0229007633587577,1.0229007633587577
2006-07-17,BUY,0,0.7543859649123262,0.3508771929823057,1.8596491228067586,1.8596491228067586
2006-07-18,BUY,1,0.4317673378075924,0.36689038031320653,0.5682326621924075,0.5682326621924075
2006-07-19,BUY,3,0.8791946308725175,0.3087248322147495,0.4362416107382371,0.4362416107382371
2006-07-20,SELL,0,0.16326530612244247,0.3367346938775285,0.999999999999971,0.999999999999971
2006-07-21,SELL,0,0.520760233918145,0.28538011695904253,0.3073099415204513,0.3073099415204513
2006-07-25,SELL,1,0.7765567765567846,0.23443223443227929,0.7728937728937841,0.7728937728937841
2006-07-26,BUY,1,0.9456264775413791,0.2742316784869963,0.8912529550827581,0.8912529550827581
2006-07-27,SELL,0,0.5238095238095134,0.306306306306316,0.32175032175033946,0.32175032175033946
2006-07-28,BUY,1,-0.18051750380517198,0.2864535768645455,1.1138508371385243,1.1138508371385243
2006-07-31,SELL,0,2.2888888888890215,0.4444444444444444,0.6611111111112106,0.6611111111112106
2006-08-01,BUY,21,0.9114877589453401,0.325800376647852,0.35404896421847926,0.35404896421847926
2006-08-02,SELL,4,0.13988095238095147,0.2306547619047542,0.3869047619047637,0.3869047619047637
2006-08-03,BUY,1,1.3700564971750915,0.435028248587606,0.7655367231638637,0.7655367231638637
2006-08-04,SELL,6,0.0010582010582136376,0.35370370370369586,0.5616402116402056,0.5616402116402056
2006-08-07,SELL,9,-0.16426387068586515,0.24945391000434128,1.1144604630842785,1.1144604630842785
2006-08-08,SELL,27,0.20588235294119123,0.25294117647059394,0.511764705882359,0.511764705882359
2006-08-09,SELL,13,0.4071038251365588,0.2568306010928898,1.4043715846994496,1.4043715846994496
2006-08-10,SELL,0,0.8914027149321473,0.294117647058816,0.294117647058816,0.294117647058816
2006-08-11,BUY,0,0.42290076335877946,0.2580152671755891,0.3916030534351178,0.3916030534351178
2006-08-14,SELL,3,-0.01075268817194147,0.3333333333333028,1.8333333333332111,1.8333333333332111
2006-08-15,SELL,6,0.3543307086614135,0.2755905511811242,0.5590551181102729,0.5590551181102729
2006-08-16,SELL,2,-0.011494252873552517,0.2356321839080226,1.04597701149421,1.04597701149421
2006-08-17,SELL,0,0.5024875621890738,0.27363184079598823,0.37810945273632096,0.37810945273632096
2006-08-18,SELL,2,0.8774011299435284,0.2683615819208992,0.5090395480225858,0.5090395480225858
2006-08-21,SELL,0,-0.16339869281051653,0.47712418300661463,4.90849673202579,4.90849673202579
2006-08-22,SELL,2,0.21212121212118223,0.28374655647385116,0.40771349862261536,0.40771349862261536
2006-08-23,BUY,0,0.16000000000000605,0.3200000000000121,0.9133333333333363,0.9133333333333363
2006-08-24,BUY,0,0.7329192546583831,0.4223602484472056,0.4223602484472056,0.4223602484472056
2006-08-25,SELL,22,-0.15591397849460295,0.2430107526881387,0.9053763440859982,0.9053763440859982
2006-08-28,SELL,1,0.09259259259266277,0.4074074074073372,1.9074074074073373,1.9074074074073373
2006-08-29,SELL,0,2.2252252252251714,0.23423423423424877,0.5855855855855835,0.5855855855855835
2006-08-30,SELL,0,-0.1410256410256505,0.2564102564102711,0.7948717948717886,0.7948717948717886
2006-08-31,SELL,0,0.19852941176465702,0.5000000000000627,0.7794117647059505,0.7794117647059505
2006-09-01,BUY,6,0.13233082706770427,0.3654135338345833,1.1142857142857057,1.1142857142857057
2006-09-04,BUY,6,-0.18749999999999445,0.5312499999999251,3.5937499999996865,3.5937499999996865
2006-09-05,BUY,0,-0.19774011299434266,0.6299435028248513,1.0790960451977418,1.0790960451977418
2006-09-06,SELL,4,-0.11538461538464796,0.4326923076923274,0.7019230769230997,0.7019230769230997
2006-09-08,BUY,2,-0.1253807106599057,0.2959390862944156,0.517258883248734,0.517258883248734
2006-09-11,BUY,0,4.0370370370368445,0.5740740740740828,0.7962962962962524,0.7962962962962524
2006-09-12,SELL,0,-0.18965517241378607,0.27011494252873797,0.5344827586206995,0.5344827586206995
2006-09-13,BUY,0,0.4611111111111006,0.2555555555555503,0.7305555555555266,0.7305555555555266
2006-09-14,BUY,0,0.7668997668997812,0.29603729603726386,0.3799533799533506,0.3799533799533506
2006-09-15,SELL,0,1.3658536585366023,0.32195121951221,0.3402439024390228,0.3402439024390228
2006-09-18,SELL,0,0.015873015873028334,0.3269841269841238,1.0031746031745732,1.0031746031745732
2006-09-19,SELL,0,0.8598130841121433,0.33644859813085604,0.6915887850467419,0.6915887850467419
2006-09-20,BUY,3,-0.016064257028114995,0.2991967871485968,0.6184738955823331,0.6184738955823331
2006-09-21,SELL,1,0.3249999999999602,0.24000000000003752,0.37000000000003297,0.37000000000003297
2006-09-22,BUY,1,0.7064748201438709,0.24748201438852827,0.30359712230217956,0.30359712230217956
2006-09-25,SELL,0,3.159420289854791,0.5362318840579352,0.6666666666666254,0.6666666666666254
2006-09-26,BUY,0,0.1325757575757346,0.23106060606062317,1.0662878787878833,1.0662878787878833
2006-09-27,SELL,0,0.08846761453399435,0.257503949447064,0.9778830963665014,0.9778830963665014
2006-09-28,SELL,37,-0.21777777777778182,0.688888888888894,0.7422222222222293,0.7422222222222293
2006-09-29,SELL,0,0.8316384180790478,0.23446327683623264,0.5056497175141914,0.5056497175141914
2006-10-02,SELL,0,0.0077519379844894635,0.5038759689922778,1.2829457364341958,1.2829457364341958
2006-10-03,SELL,23,0.6216216216216119,0.29729729729727933,0.9279279279278919,0.9279279279278919
2006-10-04,SELL,2,0.7403100775193803,0.2596899224806528,0.2596899224806528,0.2596899224806528
2006-10-05,BUY,0,-0.06589147286822218,0.36821705426355567,1.007751937984489,1.007751937984489
2006-10-06,SELL,5,0.5069958847736843,0.2683127572016048,0.6584362139917302,0.6584362139917302
2006-10-09,BUY,0,1.3114035087719496,0.2543859649122768,0.49122807017544645,0.49122807017544645
2006-10-10,BUY,3,0.39659367396594813,0.24574209245740405,0.24574209245740405,0.24574209245740405
2006-10-11,BUY,28,0.3484848484847917,0.2878787878788505,0.6174242424242654,0.6174242424242654
2006-10-12,BUY,4,0.37254901960792053,0.2392156862744356,0.7333333333332976,0.7333333333332976
2006-10-13,BUY,0,0.6198581560283871,0.30992907801419356,0.5078014184397032,0.5078014184397032
2006-10-16,SELL,0,3.5750000000000783,0.25000000000007105,0.25000000000007105,0.25000000000007105
2006-10-17,BUY,27,-0.028322440087120714,0.3681917211328665,1.0740740740740824,1.0740740740740824
2006-10-18,BUY,24,0.4274509803921245,0.25490196078430916,0.3725490196078287,0.3725490196078287
2006-10-19,SELL,0,0.3333333333333333,0.254901960784299,0.7843137254902182,0.7843137254902182
2006-10-20,SELL,0,0.20921052631578121,0.31710526315791676,0.8013157894737055,0.8013157894737055
2006-10-23,SELL,7,0.30081300813001816,0.2845528455285455,0.552845528455341,0.552845528455341
2006-10-24,BUY,1,0.8761904761905056,0.29523809523815636,0.35238095238096245,0.35238095238096245
2006-10-25,BUY,7,0.7364341085271113,0.35658914728682223,0.6124031007751559,0.6124031007751559
2006-10-26,SELL,3,-0.10919540229885226,0.26436781609196586,1.0919540229885716,1.0919540229885716
2006-10-27,SELL,11,1.5814207650272745,0.616939890710348,0.36612021857921995,0.616939890710348
2006-10-30,BUY,1,-0.06666666666671489,0.24848484848484972,1.8303030303031707,1.8303030303031707
2006-10-31,SELL,0,0.966996699670053,0.28052805280525306,0.6963696369636321,0.6963696369636321
2006-11-01,BUY,0,0.3730158730158706,0.24603174603175812,0.3650793650793699,0.3650793650793699
2006-11-02,SELL,0,0.7956989247311868,0.2849462365591077,0.817204301075253,0.817204301075253
2006-11-03,SELL,1,0.01666666666667993,0.2533333333333303,0.7183333333333337,0.7183333333333337
2006-11-06,BUY,0,2.2455418381345167,0.7379972565157272,0.7379972565157272,0.7379972565157272
2006-11-07,SELL,0,0.1356321839080413,0.23678160919542401,0.3333333333333464,0.3333333333333464
2006-11-08,BUY,0,0.5196078431373623,0.3039215686273387,0.45098039215678243,0.45098039215678243
2006-11-09,SELL,3,-0.06060606060600319,0.3333333333332759,3.469696969696783,3.469696969696783
2006-11-10,SELL,2,0.08955650929899579,0.23061516452076508,0.23404864091560687,0.23404864091560687
2006-11-13,BUY,0,3.145124716552866,0.6303854875283053,1.1405895691608123,1.1405895691608123
2006-11-14,BUY,1,0.4523809523809502,0.5238095238095475,0.7619047619047963,0.7619047619047963
2006-11-15,BUY,3,0.7516339869280751,0.254901960784337,0.2810457516340231,0.2810457516340231
2006-11-16,SELL,1,0.0,0.22784810126582553,0.4810126582278299,0.4810126582278299
2006-11-17,BUY,3,0.039473684210490884,0.2263157894737204,1.2605263157895241,1.2605263157895241
2006-11-20,SELL,0,-0.007782101167352182,0.28015564202335147,2.2256809338521073,2.2256809338521073
2006-11-21,BUY,11,0.2923976608187502,0.2690058479531744,0.40058479532162694,0.40058479532162694
2006-11-22,SELL,4,1.776371308016799,0.2489451476793079,0.2489451476793079,0.2489451476793079
2006-11-23,BUY,8,-0.08125000000003442,0.25000000000002665,0.9250000000000311,0.9250000000000311
2006-11-24,SELL,7,0.11250000000004219,0.2499999999999556,1.3499999999999734,1.3499999999999734
2006-11-27,SELL,6,0.1490384615384228,0.25961538461539646,1.4855769230769225,1.4855769230769225
2006-11-28,SELL,1,-0.043478260869567006,0.30434782608696903,1.6376811594202887,1.6376811594202887
2006-11-29,BUY,4,0.16666666666664515,0.2606060606060833,0.41515151515152726,0.41515151515152726
2006-11-30,SELL,0,0.05476190476189645,0.2595238095238213,0.7309523809523777,0.7309523809523777
2006-12-01,SELL,0,0.29272727272728427,0.3072727272727054,1.5872727272727591,1.5872727272727591
2006-12-04,SELL,0,1.743243243243355,0.6554054054054793,2.175675675675751,2.175675675675751
2006-12-05,BUY,4,-0.11494252873562318,0.3735632183907998,2.201149425287316,2.201149425287316
2006-12-06,BUY,19,0.041994750656151825,0.2611548556430512,0.5800524934383251,0.5800524934383251
2006-12-07,SELL,1,0.4599156118143641,0.40084388185653935,0.29957805907171237,0.40084388185653935
2006-12-08,SELL,2,-0.07352941176468007,0.23529411764705144,1.5882352941176077,1.5882352941176077
2006-12-11,BUY,0,5.118967452300908,0.3860830527496209,0.5039281705947285,0.5039281705947285
2006-12-12,SELL,31,-0.16167664670657714,0.4550898203592794,0.5928143712574779,0.5928143712574779
2006-12-13,SELL,1,-0.0023148148148521876,0.23842592592598577,0.738425925925966,0.738425925925966
2006-12-14,BUY,6,0.7232704402516101,0.23899371069182052,0.8616352201257514,0.8616352201257514
2006-12-15,BUY,0,0.47222222222219684,0.23015873015875674,1.5277777777777692,1.5277777777777692
2006-12-18,SELL,0,1.0852974186307136,0.3625140291807717,1.2716049382716286,1.2716049382716286
2006-12-19,SELL,0,0.2523809523809706,0.24761904761902945,1.990476190476199,1.990476190476199
2006-12-21,BUY,2,0.6071428571428408,0.2321428571429106,0.8660714285714933,0.8660714285714933
2006-12-22,SELL,29,0.11232323232324196,0.26949494949494235,0.47919191919191717,0.47919191919191717
2006-12-26,SELL,1,0.15447154471544658,0.28455284552847615,0.3699186991870051,0.3699186991870051
2006-12-27,BUY,0,0.217054263565955,0.2713178294573116,1.6666666666665786,1.6666666666665786
2006-12-28,SELL,36,-0.14814814814815336,0.35185185185184664,1.086419753086411,1.086419753086411
2006-12-29,SELL,7,-0.03872053872053297,0.22558922558922578,0.9427609427609362,0.9427609427609362
2007-02-04,BUY,88,-0.12424242424244754,0.3003787878788134,0.36628787878789637,0.36628787878789637
2007-02-12,SELL,12,1.3020442219441362,0.23738005840633106,0.38756779307467626,0.38756779307467626
2007-02-13,BUY,0,0.03209876543209076,0.33086419753085944,0.6086419753086384,0.6086419753086384
2007-02-14,SELL,4,0.06743737957608092,0.47591522157999927,1.0886319845857946,1.0886319845857946
2007-02-15,BUY,0,-0.11333333333331552,0.37333333333333485,1.5833333333333144,1.5833333333333144
2007-02-16,BUY,0,-0.0861678004535331,0.24943310657596907,0.6371882086168004,0.6371882086168004
2007-02-19,SELL,0,0.4474885844749001,0.28310502283094535,2.383561643835332,2.383561643835332
2007-02-21,SELL,15,-0.048387096774195025,1.8548387096774148,2.8870967741935143,2.8870967741935143
2007-02-22,SELL,28,-0.08238636363636988,0.40625000000000405,0.6960227272727276,0.6960227272727276
2007-02-23,SELL,0,0.07407407407408674,0.32407407407407357,0.32407407407407357,0.32407407407407357
2007-02-26,BUY,0,0.2637037037037484,0.714074074074049,3.780740740740783,3.780740740740783
2007-02-27,BUY,3,-0.12637362637363683,0.2692307692307752,3.719780219780224,3.719780219780224
2007-02-28,BUY,0,0.06474820143885557,0.24028776978416716,0.3381294964028733,0.3381294964028733
2007-03-01,SELL,0,1.5761904761904777,0.2738095238095173,0.3523809523809553,0.3523809523809553
2007-03-06,SELL,6,-0.10007199424045579,0.2469402447804142,0.7998560115190761,0.7998560115190761
2007-03-07,SELL,3,0.21449275362318027,0.3159420289855188,0.3072463768116013,0.3159420289855188
2007-03-08,BUY,0,1.292349726775947,0.35519125683060454,0.35519125683060454,0.35519125683060454
2007-03-09,SELL,0,-0.19668325041459103,0.2688225538971835,0.8364842454394702,0.8364842454394702
2007-03-13,BUY,0,0.056737588652491275,0.41134751773048617,5.028368794326215,5.028368794326215
2007-03-14,BUY,0,0.7524407252440704,0.2998605299860555,0.4379358437935929,0.4379358437935929
2007-03-15,SELL,0,-0.09080257762156566,0.25951962507323173,0.4844756883421298,0.4844756883421298
2007-03-16,SELL,0,0.14017857142855503,0.2374999999999911,0.4169642857142956,0.4169642857142956
2007-03-19,SELL,0,0.08989391401450066,0.26186487995535696,2.6906756002233103,2.6906756002233103
2007-03-20,SELL,1,0.30120481927710907,0.31325301204818246,0.5120481927710819,0.5120481927710819
2007-03-21,SELL,30,-0.07283950617283673,0.2654320987654234,0.9543209876543203,0.9543209876543203
2007-03-23,SELL,2,0.3630136986301358,0.34657534246575167,0.44383561643837055,0.44383561643837055
2007-03-26,BUY,0,2.6504854368933786,0.43203883495147305,0.9417475728155976,0.9417475728155976
2007-03-27,SELL,0,0.027027027027021318,0.28378378378377184,0.5337837837837719,0.5337837837837719
2007-03-28,BUY,3,-0.11244979919675552,0.32931726907628595,2.4678714859438036,2.4678714859438036
2007-03-29,BUY,0,0.621399176954727,0.3069958847736632,0.43045267489711964,0.43045267489711964
2007-03-30,SELL,2,0.05117370892019207,0.3328638497652604,0.38497652582159386,0.38497652582159386
2007-04-03,SELL,1,0.08219178082192208,0.3698630136986104,1.972602739726052,1.972602739726052
2007-04-04,SELL,16,-0.11222222222223384,0.2622222222222301,0.5355555555555611,0.5355555555555611
2007-04-05,SELL,32,0.05084745762713715,0.2598870056497086,1.0112994350282385,1.0112994350282385
2007-04-06,SELL,0,-0.15137614678898306,0.2660550458715515,0.6238532110091526,0.6238532110091526
2007-04-09,BUY,0,0.38888888888889944,0.4111111111111006,2.277777777777704,2.277777777777704
2007-04-10,BUY,0,1.9416666666666496,0.370833333333275,0.7708333333333318,0.7708333333333318
2007-04-13,SELL,2,0.883211678832099,0.299270072992718,1.379562043795606,1.379562043795606
2007-04-16,BUY,1,0.48525469168898844,0.3592493297587268,0.3592493297587268,0.3592493297587268
2007-04-17,BUY,2,0.2451499118165979,0.2310405643738697,0.7654320987654032,0.7654320987654032
2007-04-18,BUY,4,0.07155322862131684,0.4415357766143033,1.2164048865619697,1.2164048865619697
2007-04-19,BUY,5,0.265582655826567,0.23035230352300717,1.181571815718128,1.181571815718128
2007-04-23,SELL,0,3.220430107526863,1.134408602150506,1.134408602150506,1.134408602150506
2007-04-24,BUY,2,0.5481481481481572,0.25925925925925614,0.6111111111111053,0.6111111111111053
2007-04-25,SELL,0,-0.014909478168268733,0.286474973375926,0.4909478168264193,0.4909478168264193
2007-04-26,SELL,0,-0.0022371364652841864,0.28411633109616563,1.4586129753914605,1.4586129753914605
2007-04-27,SELL,0,0.1075268817204363,0.28417818740396905,0.8924731182795375,0.8924731182795375
2007-04-30,SELL,4,0.36206168145330997,0.2716518800169157,0.5885086607520286,0.5885086607520286
2007-05-01,SELL,0,0.14222222222224445,0.37777777777777527,0.5244444444444222,0.5244444444444222
2007-05-02,BUY,13,0.7400000000000091,0.5599999999999454,1.1999999999999886,1.1999999999999886
2007-05-03,SELL,54,-0.020618556701070802,0.5567010309278568,0.3195876288660114,0.5567010309278568
2007-05-04,BUY,0,0.21794871794869133,0.3974358974359325,0.943589743589782,0.943589743589782
2007-05-07,SELL,1,1.1296928327645521,0.4061433447100244,0.5426621160410655,0.5426621160410655
2007-05-08,BUY,5,0.17687074829932958,0.35374149659860116,2.7210884353740603,2.7210884353740603
2007-05-09,BUY,2,0.12268518518519222,0.2314814814814687,0.3356481481481395,0.3356481481481395
2007-05-10,SELL,0,1.803030303030309,0.2878787878787859,0.8484848484848563,0.8484848484848563
2007-05-14,BUY,0,2.059523809523857,0.22619047619037105,0.26190476190472567,0.26190476190472567
2007-05-15,SELL,1,0.4974358974358779,0.45641025641027455,1.0487179487179477,1.0487179487179477
2007-05-16,SELL,4,0.12437810945273688,0.2736318407959985,0.6567164179104473,0.6567164179104473
2007-05-17,SELL,26,0.06581740976646719,0.31634819532905417,0.456475583864104,0.456475583864104
2007-05-18,SELL,3,1.9166666666666348,0.29487179487179416,0.5641025641025319,0.5641025641025319
2007-05-21,SELL,0,2.5730706075532006,0.6781609195403313,0.8259441707718618,0.8259441707718618
2007-05-22,BUY,0,0.2367149758453609,0.22705314009665975,0.4661835748792577,0.4661835748792577
2007-05-23,SELL,2,0.3573883161512402,0.34364261168383975,0.9621993127148099,0.9621993127148099
2007-05-24,BUY,0,0.02604166666664238,0.30208333333331805,1.5833333333333222,1.5833333333333222
2007-05-25,BUY,0,0.7330097087378864,0.29611650485434765,0.83009708737863,0.83009708737863
2007-05-28,SELL,0,0.5066666666666606,0.2533333333333303,0.5333333333334167,0.5333333333334167
2007-05-29,BUY,0,2.3333333333332242,0.28205128205111385,2.7820512820509498,2.7820512820509498
2007-05-30,BUY,2,0.03508771929825686,0.2431077694235544,0.49122807017544645,0.49122807017544645
2007-06-04,BUY,0,1.1975308641975424,0.3251028806584747,0.6954732510288667,0.6954732510288667
2007-06-05,SELL,1,0.4565217391304442,0.3043478260869216,1.0652173913042873,1.0652173913042873
2007-06-06,BUY,10,0.25238095238092995,0.31904761904761825,1.5190476190476427,1.5190476190476427
2007-06-07,BUY,2,0.34408602150541256,0.42204301075267764,1.0268817204301064,1.0268817204301064
2007-06-08,BUY,0,-0.04705882352941865,0.2764705882352907,0.7058823529411627,0.7058823529411627
2007-06-12,SELL,14,1.1980676328502269,0.2512077294686185,0.33816425120775256,0.33816425120775256
2007-06-13,BUY,5,1.2830188679245385,0.49056603773583085,0.2830188679245116,0.49056603773583085
2007-06-15,SELL,0,-0.18095238095238173,0.30952380952381725,2.466666666666737,2.466666666666737
2007-06-19,SELL,55,-0.16025641025636192,3.256410256410004,1.7179487179485582,3.256410256410004
2007-06-28,SELL,0,0.6024844720497012,0.24223602484470996,0.2857142857142706,0.2857142857142706
2007-07-03,BUY,0,1.3904761904760536,0.49523809523809986,1.323809523809533,1.323809523809533
2007-07-04,BUY,10,0.4894736842105211,0.29999999999999105,0.34210526315787665,0.34210526315787665
2007-07-05,SELL,0,0.12236286919831012,0.3333333333333213,0.5105485232067596,0.5105485232067596
2007-07-06,SELL,0,0.07333333333332348,0.28666666666669016,2.1666666666666856,2.1666666666666856
2007-07-09,SELL,3,1.1106612685561184,0.22537112010797744,1.3184885290148498,1.3184885290148498
2008-01-04,BUY,0,-0.11246819338422558,0.23155216284987007,0.6437659033078829,0.6437659033078829
2008-01-06,BUY,88,-0.014750957854405946,0.2630268199233836,0.2630268199233836,0.2630268199233836
2008-01-07,SELL,1,0.5925925925926364,0.29861111111107824,1.8148148148147272,1.8148148148147272
2008-01-09,BUY,0,1.1746794871794888,0.2580128205127994,0.32532051282048385,0.32532051282048385
2009-01-02,BUY,11,0.4222661396574417,0.22595520421607038,0.36824769433464716,0.36824769433464716
2009-01-05,SELL,0,1.918402777777764,0.300347222222213,0.3263888888888854,0.3263888888888854
2009-01-06,BUY,0,-0.09667440061872051,0.2846094354215052,1.0061871616396054,1.0061871616396054
2009-01-07,SELL,2,0.25340136054421636,0.23894557823129,0.7695578231292464,0.7695578231292464
2009-01-08,BUY,2,-0.06317539484621673,0.3599334995843693,1.207813798836237,1.207813798836237
2009-01-09,BUY,3,-0.0014367816091879744,0.24928160919539682,1.7557471264367825,1.7557471264367825
2009-01-12,BUY,0,-0.019323671497590924,0.2789855072463864,3.014492753623189,3.014492753623189
2009-01-13,BUY,1,-0.17137096774193405,0.31653225806451424,1.0564516129032202,1.0564516129032202
2009-01-14,SELL,6,0.6927966101694939,0.2266949152542359,0.6567796610169481,0.6567796610169481
2009-01-15,BUY,4,0.1972789115646292,0.24856096284667398,0.5641025641025593,0.5641025641025593
2009-01-16,SELL,2,-0.1862542955326468,0.36563573883161704,1.2274914089347064,1.2274914089347064
2009-01-19,SELL,0,2.213669542136687,0.31785003317849875,0.31785003317849875,0.31785003317849875
2009-01-21,BUY,0,0.18604651162790725,0.2747093023255837,1.3081395348837217,1.3081395348837217
2009-01-22,SELL,7,0.20363164721141377,0.2759403372243845,0.32068741893644753,0.32068741893644753
2009-01-23,BUY,17,0.15955473098329923,0.2634508348794085,1.115027829313544,1.115027829313544
2009-01-26,BUY,0,2.4998860788334385,0.22738664843927983,0.22738664843927983,0.22738664843927983
2009-01-27,SELL,0,0.10985797827903047,0.29365079365079305,0.7284878863826215,0.7284878863826215
2009-01-28,SELL,33,-0.043846537120082345,0.2396611858495297,0.5102142501245632,0.5102142501245632
2009-01-29,SELL,0,1.0766598220397054,0.22929500342231615,0.2867898699520908,0.2867898699520908
2009-02-02,BUY,0,1.353037766830857,0.28735632183908494,1.469622331691304,1.469622331691304
2009-02-03,SELL,4,0.015125072716701864,0.24840023269342415,0.7597440372309431,0.7597440372309431
2009-02-04,SELL,1,0.7147080561714714,0.2254249815225459,0.5314116777531441,0.5314116777531441
2009-02-05,BUY,0,1.2425860023724808,0.25029655990509553,0.3748517200474472,0.3748517200474472
2009-02-06,SELL,54,0.005133846718006716,0.23579024569123386,0.6824349101576805,0.6824349101576805
2009-02-09,BUY,2,0.5555555555555529,0.31111111111112716,1.8944444444444684,1.8944444444444684
2009-02-10,BUY,2,0.3990929705215418,0.34070294784580957,0.9376417233560126,0.9376417233560126
2009-02-11,BUY,2,-0.025021204410516282,0.2578456318914335,0.37362171331636923,0.37362171331636923
2009-02-12,BUY,0,0.5182481751824859,0.30291970802919027,1.1423357664233522,1.1423357664233522
2009-02-13,SELL,0,-0.10769230769230317,0.2923076923076881,1.1032967032966965,1.1032967032966965
2009-02-16,BUY,0,0.15419501133787344,0.4013605442176785,0.6432350718064853,0.6432350718064853
2009-02-17,SELL,0,1.4533965244865803,0.23854660347551365,0.23854660347551365,0.23854660347551365
2009-02-18,BUY,2,0.9290382819794591,0.23342670401494242,0.2530345471521954,0.2530345471521954
2009-02-19,SELL,0,-0.035545023696677086,0.25829383886255336,1.4810426540284296,1.4810426540284296
2009-02-20,BUY,32,0.36612021857923316,0.31912568306010825,0.32076502732240647,0.32076502732240647
2009-02-23,BUY,0,4.072727272727205,0.5181818181818013,1.1545454545454141,1.1545454545454141
2009-02-24,BUY,0,1.591884057971015,0.23768115942029117,0.2811594202898564,0.2811594202898564
2009-02-25,SELL,4,-0.05230578768183477,0.32157226864748034,0.4348498916744068,0.4348498916744068
2009-02-26,SELL,3,-0.025889967637530674,0.23948220064723807,0.9967637540452966,0.9967637540452966
2009-02-27,BUY,1,-0.03956043956044121,0.33846153846154425,1.265934065934075,1.265934065934075
2009-03-02,BUY,0,0.45377503852079354,0.2973805855161892,0.8020030816641147,0.8020030816641147
2009-03-03,BUY,0,1.1605316973415247,0.2658486707566406,0.2658486707566406,0.2658486707566406
2009-03-04,BUY,2,1.0580645161290343,0.2688172043010749,0.35053763440860075,0.35053763440860075
2009-03-05,SELL,0,0.5104325699745539,0.3094147582697202,0.42086513994910774,0.42086513994910774
2009-03-06,BUY,0,0.3683060109289579,0.24808743169399197,0.48907103825136905,0.48907103825136905
2009-03-09,SELL,0,1.074817518248223,0.6040145985401393,1.653284671532843,1.653284671532843
2009-03-10,SELL,1,0.0836120401337798,0.29096989966554576,0.8662207357859599,0.8662207357859599
2009-03-11,BUY,5,0.09624413145540148,0.24882629107980578,1.0340375586854451,1.0340375586854451
2009-03-12,BUY,0,0.9598853868194801,0.2607449856733589,1.4985673352435542,1.4985673352435542
2009-03-13,SELL,0,-0.17210567210567101,0.23737373737373646,0.6930846930846911,0.6930846930846911
2009-03-16,SELL,0,-0.13718301252674095,0.38007943782461845,2.359914451573455,2.359914451573455
2009-03-17,SELL,19,-0.10034364261168119,0.242611683848801,0.5457044673539516,0.5457044673539516
2009-03-18,SELL,0,0.2662116040955681,0.307167235494878,1.2320819112628243,1.2320819112628243
2009-03-19,SELL,1,0.5375854214123185,0.43963553530750704,0.3143507972665018,0.43963553530750704
2009-03-20,SELL,42,-0.019425019425001664,0.2781662781662623,0.6021756021755816,0.6021756021755816
2009-03-23,SELL,0,-0.07709750566890435,0.34240362811791863,2.6961451247165917,2.6961451247165917
2009-03-24,SELL,0,0.20086580086579417,0.2900432900433051,1.4043290043290033,1.4043290043290033
2009-03-25,BUY,1,0.013484358144558437,0.22761596548003823,0.6693635382955747,0.6693635382955747
2009-03-26,SELL,10,-0.10426540284360068,0.4573459715639797,0.8507109004739222,0.8507109004739222
2009-03-27,SELL,2,2.482539682539698,0.29841269841269985,0.38095238095239814,0.38095238095239814
2009-03-30,SELL,1,3.207207207207252,0.39189189189189916,0.5315315315315416,0.5315315315315416
2009-03-31,SELL,3,-0.15301204819276867,0.32409638554216796,0.8277108433734934,0.8277108433734934
2009-04-01,SELL,0,0.22869318181817502,0.2883522727272761,0.2883522727272761,0.2883522727272761
2009-04-02,SELL,6,-0.1364468864468878,0.2573260073260085,2.065018315018319,2.065018315018319
2009-04-03,SELL,7,-0.03843042071196697,0.4801779935275088,0.5493527508090618,0.5493527508090618
2009-04-06,SELL,0,1.874162096282785,0.5664229128580105,1.4576477757464927,1.4576477757464927
2009-04-07,BUY,1,-0.06127114769089946,0.3822588020118828,0.7636031092821189,0.7636031092821189
2009-04-08,BUY,1,-0.06249999999999861,0.3320312499999975,1.0039062499999964,1.0039062499999964
2009-04-09,SELL,25,0.21501272264630977,0.2888040712468165,0.47773536895674157,0.47773536895674157
2009-04-10,BUY,1,-0.0725436179981602,0.2956841138659297,0.49403122130393834,0.49403122130393834
