pair,buy_tp_above_yh_pips,sell_tp_after_buytp_below_yh_pips,sell_sl_above_yh_pips,shared_selltp_buysl_offset_from_yl_pips,traded_days,total_pips,raw_pips_per_day,total_weighted_pips,weighted_pips_per_day_per_100_units
EURUSD,25,10,300,0,296,1552.0,2.126,270451.0,3.7048
EURUSD,25,10,300,10,296,2057.5,2.8185,325939.0,4.4649
EURUSD,25,10,300,20,296,1653.8,2.2655,244205.0,3.3453
EURUSD,25,10,350,-20,296,2565.5,3.5144,394280.0,5.4011
EURUSD,25,10,350,-10,296,2299.4,3.1499,369614.0,5.0632
EURUSD,25,10,350,0,296,1616.8,2.2148,278875.0,3.8202
EURUSD,25,10,350,10,296,2033.6,2.7858,322832.0,4.4224
EURUSD,25,10,350,20,296,1629.9,2.2327,241098.0,3.3027
EURUSD,25,10,400,-20,296,2601.0,3.563,398895.0,5.4643
EURUSD,25,10,400,-10,296,2334.9,3.1985,374229.0,5.1264
EURUSD,25,10,400,0,296,1652.3,2.2634,283490.0,3.8834
EURUSD,25,10,400,10,296,2069.1,2.8344,327447.0,4.4856
EURUSD,25,10,400,20,296,1665.4,2.2814,245713.0,3.3659
EURUSD,25,15,150,-20,296,1818.6,2.4912,297183.0,4.071
EURUSD,25,15,150,-10,296,1411.1,1.933,254135.0,3.4813
EURUSD,25,15,150,0,296,1049.0,1.437,205061.0,2.8091
EURUSD,25,15,150,10,296,1390.0,1.9041,239164.0,3.2762
EURUSD,25,15,150,20,296,1035.0,1.4178,163761.0,2.2433
EURUSD,25,15,200,-20,296,2181.1,2.9878,344308.0,4.7165
EURUSD,25,15,200,-10,296,1823.6,2.4981,307760.0,4.2159
EURUSD,25,15,200,0,296,1401.4,1.9197,250873.0,3.4366
EURUSD,25,15,200,10,296,1962.8,2.6888,313628.0,4.2963
EURUSD,25,15,200,20,296,1657.8,2.271,244725.0,3.3524
EURUSD,25,15,250,-20,296,2616.7,3.5845,400936.0,5.4923
EURUSD,25,15,250,-10,296,2309.2,3.1633,370888.0,5.0807
EURUSD,25,15,250,0,296,1820.9,2.4944,305408.0,4.1837
EURUSD,25,15,250,10,296,2206.4,3.0225,345296.0,4.7301
EURUSD,25,15,250,20,296,1742.7,2.3873,255762.0,3.5036
EURUSD,25,15,300,-20,296,2510.9,3.4396,387182.0,5.3039
EURUSD,25,15,300,-10,296,2253.4,3.0868,363634.0,4.9813
EURUSD,25,15,300,0,296,1765.1,2.4179,298154.0,4.0843
EURUSD,25,15,300,10,296,2200.6,3.0145,344542.0,4.7198
EURUSD,25,15,300,20,296,1736.9,2.3793,255008.0,3.4933
EURUSD,25,15,350,-20,296,2629.2,3.6016,402561.0,5.5145
EURUSD,25,15,350,-10,296,2318.2,3.1756,372058.0,5.0967
EURUSD,25,15,350,0,296,1829.9,2.5067,306578.0,4.1997
EURUSD,25,15,350,10,296,2176.7,2.9818,341435.0,4.6772
EURUSD,25,15,350,20,296,1713.0,2.3466,251901.0,3.4507
EURUSD,25,15,400,-20,296,2664.7,3.6503,407176.0,5.5778
EURUSD,25,15,400,-10,296,2353.7,3.2242,376673.0,5.1599
EURUSD,25,15,400,0,296,1865.4,2.5553,311193.0,4.2629
EURUSD,25,15,400,10,296,2212.2,3.0304,346050.0,4.7404
EURUSD,25,15,400,20,296,1748.5,2.3952,256516.0,3.5139
EURUSD,25,20,150,-20,296,1723.9,2.3615,284872.0,3.9024
EURUSD,25,20,150,-10,296,1251.4,1.7142,233374.0,3.1969
EURUSD,25,20,150,0,296,974.3,1.3347,195350.0,2.676
EURUSD,25,20,150,10,296,1245.3,1.7059,220353.0,3.0185
EURUSD,25,20,150,20,296,830.3,1.1374,137150.0,1.8788
EURUSD,25,20,200,-20,296,2231.6,3.057,350873.0,4.8065
EURUSD,25,20,200,-10,296,1809.1,2.4782,305875.0,4.1901
EURUSD,25,20,200,0,296,1341.7,1.8379,243112.0,3.3303
EURUSD,25,20,200,10,296,1833.1,2.5111,296767.0,4.0653
EURUSD,25,20,200,20,296,1468.1,2.0111,220064.0,3.0146
EURUSD,25,20,250,-20,296,2871.0,3.9329,433995.0,5.9451
EURUSD,25,20,250,-10,296,2498.5,3.4226,395497.0,5.4178
EURUSD,25,20,250,0,296,1965.0,2.6918,324141.0,4.4403
EURUSD,25,20,250,10,296,2280.5,3.124,354929.0,4.862
EURUSD,25,20,250,20,296,1756.8,2.4066,257595.0,3.5287
EURUSD,25,20,300,-20,296,2765.2,3.7879,420241.0,5.7567
EURUSD,25,20,300,-10,296,2442.7,3.3462,388243.0,5.3184
EURUSD,25,20,300,0,296,1909.2,2.6153,316887.0,4.3409
EURUSD,25,20,300,10,296,2274.7,3.116,354175.0,4.8517
EURUSD,25,20,300,20,296,1751.0,2.3986,256841.0,3.5184
EURUSD,25,20,350,-20,296,2883.5,3.95,435620.0,5.9674
EURUSD,25,20,350,-10,296,2507.5,3.4349,396667.0,5.4338
EURUSD,25,20,350,0,296,1974.0,2.7041,325311.0,4.4563
EURUSD,25,20,350,10,296,2250.8,3.0833,351068.0,4.8092
EURUSD,25,20,350,20,296,1727.1,2.3659,253734.0,3.4758
EURUSD,25,20,400,-20,296,2919.0,3.9986,440235.0,6.0306
EURUSD,25,20,400,-10,296,2543.0,3.4836,401282.0,5.497
EURUSD,25,20,400,0,296,2009.5,2.7527,329926.0,4.5195
EURUSD,25,20,400,10,296,2286.3,3.1319,355683.0,4.8724
EURUSD,25,20,400,20,296,1762.6,2.4145,258349.0,3.539
EURUSD,25,25,150,-20,296,1603.8,2.197,269259.0,3.6885
EURUSD,25,25,150,-10,296,1066.3,1.4607,209311.0,2.8673
EURUSD,25,25,150,0,296,779.3,1.0675,170000.0,2.3288
EURUSD,25,25,150,10,296,980.3,1.3429,185903.0,2.5466
EURUSD,25,25,150,20,296,505.3,0.6922,94900.0,1.3
EURUSD,25,25,200,-20,296,2219.1,3.0399,349248.0,4.7842
EURUSD,25,25,200,-10,296,1731.6,2.3721,295800.0,4.0521
EURUSD,25,25,200,0,296,1254.3,1.7182,231750.0,3.1747
EURUSD,25,25,200,10,296,1675.7,2.2955,276305.0,3.785
EURUSD,25,25,200,20,296,1250.7,1.7133,191802.0,2.6274
EURUSD,25,25,250,-20,296,2852.2,3.9071,431551.0,5.9117
EURUSD,25,25,250,-10,296,2414.7,3.3078,384603.0,5.2685
EURUSD,25,25,250,0,296,1871.3,2.5634,311960.0,4.2734
EURUSD,25,25,250,10,296,2116.8,2.8997,333648.0,4.5705
EURUSD,25,25,250,20,296,1533.1,2.1001,228514.0,3.1303
EURUSD,25,25,300,-20,296,2775.4,3.8019,421567.0,5.7749
EURUSD,25,25,300,-10,296,2387.9,3.2711,381119.0,5.2208
EURUSD,25,25,300,0,296,1844.5,2.5267,308476.0,4.2257
EURUSD,25,25,300,10,296,2140.0,2.9315,336664.0,4.6118
EURUSD,25,25,300,20,296,1556.3,2.1319,231530.0,3.1716
EURUSD,25,25,350,-20,296,2893.7,3.964,436946.0,5.9856
EURUSD,25,25,350,-10,296,2452.7,3.3599,389543.0,5.3362
EURUSD,25,25,350,0,296,1909.3,2.6155,316900.0,4.3411
EURUSD,25,25,350,10,296,2116.1,2.8988,333557.0,4.5693
EURUSD,25,25,350,20,296,1532.4,2.0992,228423.0,3.1291
EURUSD,25,25,400,-20,296,2929.2,4.0126,441561.0,6.0488
EURUSD,25,25,400,-10,296,2488.2,3.4085,394158.0,5.3994
EURUSD,25,25,400,0,296,1944.8,2.6641,321515.0,4.4043
EURUSD,25,25,400,10,296,2151.6,2.9474,338172.0,4.6325
EURUSD,25,25,400,20,296,1567.9,2.1478,233038.0,3.1923
EURUSD,25,30,150,-20,296,1918.0,2.6274,310105.0,4.248
EURUSD,25,30,150,-10,296,1315.5,1.8021,241707.0,3.3111
EURUSD,25,30,150,0,296,953.5,1.3062,192646.0,2.639
EURUSD,25,30,150,10,296,1084.5,1.4856,199449.0,2.7322
EURUSD,25,30,150,20,296,729.5,0.9993,124046.0,1.6993
EURUSD,25,30,200,-20,296,2638.3,3.6141,403744.0,5.5307
EURUSD,25,30,200,-10,296,2085.8,2.8573,341846.0,4.6828
EURUSD,25,30,200,0,296,1533.5,2.1007,268046.0,3.6719
EURUSD,25,30,200,10,296,1884.9,2.5821,303501.0,4.1575
EURUSD,25,30,200,20,296,1504.9,2.0615,224848.0,3.0801
EURUSD,25,30,250,-20,296,3276.4,4.4882,486697.0,6.6671
EURUSD,25,30,250,-10,296,2773.9,3.7999,431299.0,5.9082
EURUSD,25,30,250,0,296,2155.5,2.9527,348906.0,4.7795
EURUSD,25,30,250,10,296,2331.0,3.1932,361494.0,4.952
EURUSD,25,30,250,20,296,1792.3,2.4552,262210.0,3.5919
EURUSD,25,30,300,-20,296,3199.6,4.383,476713.0,6.5303
EURUSD,25,30,300,-10,296,2747.1,3.7632,427815.0,5.8605
EURUSD,25,30,300,0,296,2128.7,2.916,345422.0,4.7318
EURUSD,25,30,300,10,296,2354.2,3.2249,364510.0,4.9933
EURUSD,25,30,300,20,296,1815.5,2.487,265226.0,3.6332
EURUSD,25,30,350,-20,296,3317.9,4.5451,492092.0,6.741
EURUSD,25,30,350,-10,296,2811.9,3.8519,436239.0,5.9759
EURUSD,25,30,350,0,296,2193.5,3.0048,353846.0,4.8472
EURUSD,25,30,350,10,296,2330.3,3.1922,361403.0,4.9507
EURUSD,25,30,350,20,296,1791.6,2.4542,262119.0,3.5907
EURUSD,25,30,400,-20,296,3353.4,4.5937,496707.0,6.8042
EURUSD,25,30,400,-10,296,2847.4,3.9005,440854.0,6.0391
EURUSD,25,30,400,0,296,2229.0,3.0534,358461.0,4.9104
EURUSD,25,30,400,10,296,2365.8,3.2408,366018.0,5.0139
EURUSD,25,30,400,20,296,1827.1,2.5029,266734.0,3.6539
EURUSD,30,5,150,-20,296,2404.6,3.294,368452.0,5.0473
EURUSD,30,5,150,-10,296,2032.0,2.7836,330241.0,4.5238
EURUSD,30,5,150,0,296,1487.0,2.037,258113.0,3.5358
EURUSD,30,5,150,10,296,1830.0,2.5068,303474.0,4.1572
EURUSD,30,5,150,20,296,1635.0,2.2397,242184.0,3.3176
EURUSD,30,5,200,-20,296,2676.0,3.6658,403734.0,5.5306
EURUSD,30,5,200,-10,296,2353.4,3.2238,372023.0,5.0962
EURUSD,30,5,200,0,296,1678.2,2.2989,282969.0,3.8763
EURUSD,30,5,200,10,296,2241.6,3.0707,356982.0,4.8902
EURUSD,30,5,200,20,296,2096.6,2.8721,302192.0,4.1396
EURUSD,30,5,250,-20,296,2822.1,3.8659,422727.0,5.7908
EURUSD,30,5,250,-10,296,2549.5,3.4925,397516.0,5.4454
EURUSD,30,5,250,0,296,1874.3,2.5675,308462.0,4.2255
EURUSD,30,5,250,10,296,2261.8,3.0984,359608.0,4.9261
EURUSD,30,5,250,20,296,1958.1,2.6823,284187.0,3.893
EURUSD,30,5,300,-20,296,2587.8,3.5449,392268.0,5.3735
EURUSD,30,5,300,-10,296,2365.2,3.24,373557.0,5.1172
EURUSD,30,5,300,0,296,1690.0,2.3151,284503.0,3.8973
EURUSD,30,5,300,10,296,2127.5,2.9144,342149.0,4.687
EURUSD,30,5,300,20,296,1823.8,2.4984,266728.0,3.6538
EURUSD,30,5,350,-20,296,2706.1,3.707,407647.0,5.5842
EURUSD,30,5,350,-10,296,2430.0,3.3288,381981.0,5.2326
EURUSD,30,5,350,0,296,1754.8,2.4038,292927.0,4.0127
EURUSD,30,5,350,10,296,2103.6,2.8816,339042.0,4.6444
EURUSD,30,5,350,20,296,1799.9,2.4656,263621.0,3.6112
EURUSD,30,5,400,-20,296,2741.6,3.7556,412262.0,5.6474
EURUSD,30,5,400,-10,296,2465.5,3.3774,386596.0,5.2958
EURUSD,30,5,400,0,296,1790.3,2.4525,297542.0,4.0759
EURUSD,30,5,400,10,296,2139.1,2.9303,343657.0,4.7076
EURUSD,30,5,400,20,296,1835.4,2.5142,268236.0,3.6745
EURUSD,30,10,150,-20,296,2562.2,3.5099,388940.0,5.3279
EURUSD,30,10,150,-10,296,2119.6,2.9036,341629.0,4.6798
EURUSD,30,10,150,0,296,1532.0,2.0986,263963.0,3.6159
EURUSD,30,10,150,10,296,1800.0,2.4658,299574.0,4.1038
EURUSD,30,10,150,20,296,1560.0,2.137,232434.0,3.184
EURUSD,30,10,200,-20,296,2961.0,4.0562,440784.0,6.0381
EURUSD,30,10,200,-10,296,2568.4,3.5184,399973.0,5.4791
EURUSD,30,10,200,0,296,1850.6,2.5351,305381.0,4.1833
EURUSD,30,10,200,10,296,2339.0,3.2041,369644.0,5.0636
EURUSD,30,10,200,20,296,2149.0,2.9438,309004.0,4.2329
EURUSD,30,10,250,-20,296,3094.7,4.2393,458165.0,6.2762
EURUSD,30,10,250,-10,296,2752.1,3.77,423854.0,5.8062
EURUSD,30,10,250,0,296,2034.3,2.7867,329262.0,4.5104
EURUSD,30,10,250,10,296,2346.8,3.2148,370658.0,5.0775
EURUSD,30,10,250,20,296,1998.1,2.7371,289387.0,3.9642
EURUSD,30,10,300,-20,296,2860.4,3.9184,427706.0,5.859
EURUSD,30,10,300,-10,296,2567.8,3.5175,399895.0,5.478
EURUSD,30,10,300,0,296,1850.0,2.5342,305303.0,4.1822
EURUSD,30,10,300,10,296,2212.5,3.0308,353199.0,4.8383
EURUSD,30,10,300,20,296,1863.8,2.5532,271928.0,3.725
EURUSD,30,10,350,-20,296,2978.7,4.0804,443085.0,6.0697
EURUSD,30,10,350,-10,296,2632.6,3.6063,408319.0,5.5934
EURUSD,30,10,350,0,296,1914.8,2.623,313727.0,4.2976
EURUSD,30,10,350,10,296,2188.6,2.9981,350092.0,4.7958
EURUSD,30,10,350,20,296,1839.9,2.5204,268821.0,3.6825
EURUSD,30,10,400,-20,296,3014.2,4.129,447700.0,6.1329
EURUSD,30,10,400,-10,296,2668.1,3.6549,412934.0,5.6566
EURUSD,30,10,400,0,296,1950.3,2.6716,318342.0,4.3608
EURUSD,30,10,400,10,296,2224.1,3.0467,354707.0,4.859
EURUSD,30,10,400,20,296,1875.4,2.569,273436.0,3.7457
EURUSD,30,15,150,-20,296,1961.6,2.6871,310862.0,4.2584
EURUSD,30,15,150,-10,296,1474.1,2.0193,257714.0,3.5303
EURUSD,30,15,150,0,296,1217.0,1.6671,223013.0,3.055
EURUSD,30,15,150,10,296,1410.0,1.9315,248874.0,3.4092
EURUSD,30,15,150,20,296,1125.0,1.5411,175884.0,2.4094
EURUSD,30,15,200,-20,296,2544.3,3.4853,386613.0,5.2961
EURUSD,30,15,200,-10,296,2106.8,2.886,339965.0,4.6571
EURUSD,30,15,200,0,296,1659.4,2.2732,280525.0,3.8428
EURUSD,30,15,200,10,296,2072.8,2.8395,335038.0,4.5896
EURUSD,30,15,200,20,296,1837.8,2.5175,268548.0,3.6787
EURUSD,30,15,250,-20,296,2979.9,4.0821,443241.0,6.0718
EURUSD,30,15,250,-10,296,2592.4,3.5512,403093.0,5.5218
EURUSD,30,15,250,0,296,2078.9,2.8478,335060.0,4.5899
EURUSD,30,15,250,10,296,2316.4,3.1732,366706.0,5.0234
EURUSD,30,15,250,20,296,1922.7,2.6338,279585.0,3.8299
EURUSD,30,15,300,-20,296,2874.1,3.9371,429487.0,5.8834
EURUSD,30,15,300,-10,296,2536.6,3.4748,395839.0,5.4225
EURUSD,30,15,300,0,296,2023.1,2.7714,327806.0,4.4905
EURUSD,30,15,300,10,296,2310.6,3.1652,365952.0,5.013
EURUSD,30,15,300,20,296,1916.9,2.6259,278831.0,3.8196
EURUSD,30,15,350,-20,296,2992.4,4.0992,444866.0,6.0941
EURUSD,30,15,350,-10,296,2601.4,3.5636,404263.0,5.5378
EURUSD,30,15,350,0,296,2087.9,2.8601,336230.0,4.6059
EURUSD,30,15,350,10,296,2286.7,3.1325,362845.0,4.9705
EURUSD,30,15,350,20,296,1893.0,2.5932,275724.0,3.777
EURUSD,30,15,400,-20,296,3027.9,4.1478,449481.0,6.1573
EURUSD,30,15,400,-10,296,2636.9,3.6122,408878.0,5.6011
EURUSD,30,15,400,0,296,2123.4,2.9088,340845.0,4.6691
EURUSD,30,15,400,10,296,2322.2,3.1811,367460.0,5.0337
EURUSD,30,15,400,20,296,1928.5,2.6418,280339.0,3.8403
EURUSD,30,20,150,-20,296,2156.9,2.9547,336251.0,4.6062
EURUSD,30,20,150,-10,296,1604.4,2.1978,274653.0,3.7624
EURUSD,30,20,150,0,296,1272.3,1.7429,230202.0,3.1535
EURUSD,30,20,150,10,296,1390.3,1.9045,246313.0,3.3742
EURUSD,30,20,150,20,296,1060.3,1.4525,167473.0,2.2942
EURUSD,30,20,200,-20,296,2664.6,3.6501,402252.0,5.5103
EURUSD,30,20,200,-10,296,2162.1,2.9618,347154.0,4.7555
EURUSD,30,20,200,0,296,1639.7,2.2462,277964.0,3.8077
EURUSD,30,20,200,10,296,1978.1,2.7097,322727.0,4.4209
EURUSD,30,20,200,20,296,1698.1,2.3262,250387.0,3.43
EURUSD,30,20,250,-20,296,3304.0,4.526,485374.0,6.649
EURUSD,30,20,250,-10,296,2851.5,3.9062,436776.0,5.9832
EURUSD,30,20,250,0,296,2263.0,3.1,358993.0,4.9177
EURUSD,30,20,250,10,296,2425.5,3.3226,380889.0,5.2177
EURUSD,30,20,250,20,296,1986.8,2.7216,287918.0,3.9441
EURUSD,30,20,300,-20,296,3198.2,4.3811,471620.0,6.4605
EURUSD,30,20,300,-10,296,2795.7,3.8297,429522.0,5.8839
EURUSD,30,20,300,0,296,2207.2,3.0236,351739.0,4.8183
EURUSD,30,20,300,10,296,2419.7,3.3147,380135.0,5.2073
EURUSD,30,20,300,20,296,1981.0,2.7137,287164.0,3.9338
EURUSD,30,20,350,-20,296,3316.5,4.5432,486999.0,6.6712
EURUSD,30,20,350,-10,296,2860.5,3.9185,437946.0,5.9993
EURUSD,30,20,350,0,296,2272.0,3.1123,360163.0,4.9337
EURUSD,30,20,350,10,296,2395.8,3.2819,377028.0,5.1648
EURUSD,30,20,350,20,296,1957.1,2.681,284057.0,3.8912
EURUSD,30,20,400,-20,296,3352.0,4.5918,491614.0,6.7344
EURUSD,30,20,400,-10,296,2896.0,3.9671,442561.0,6.0625
EURUSD,30,20,400,0,296,2307.5,3.161,364778.0,4.997
EURUSD,30,20,400,10,296,2431.3,3.3305,381643.0,5.228
EURUSD,30,20,400,20,296,1992.6,2.7296,288672.0,3.9544
EURUSD,30,25,150,-20,296,1996.8,2.7353,315438.0,4.3211
EURUSD,30,25,150,-10,296,1379.3,1.8895,245390.0,3.3615
EURUSD,30,25,150,0,296,1042.3,1.4278,200302.0,2.7439
EURUSD,30,25,150,10,296,1085.3,1.4867,206663.0,2.831
EURUSD,30,25,150,20,296,710.3,0.973,121973.0,1.6709
EURUSD,30,25,200,-20,296,2612.1,3.5782,395427.0,5.4168
EURUSD,30,25,200,-10,296,2044.6,2.8008,331879.0,4.5463
EURUSD,30,25,200,0,296,1517.3,2.0785,262052.0,3.5898
EURUSD,30,25,200,10,296,1780.7,2.4393,297065.0,4.0694
EURUSD,30,25,200,20,296,1455.7,1.9941,218875.0,2.9983
EURUSD,30,25,250,-20,296,3245.2,4.4455,477730.0,6.5442
EURUSD,30,25,250,-10,296,2727.7,3.7366,420682.0,5.7628
EURUSD,30,25,250,0,296,2134.3,2.9237,342262.0,4.6885
EURUSD,30,25,250,10,296,2221.8,3.0436,354408.0,4.8549
EURUSD,30,25,250,20,296,1738.1,2.381,255587.0,3.5012
EURUSD,30,25,300,-20,296,3168.4,4.3403,467746.0,6.4075
EURUSD,30,25,300,-10,296,2700.9,3.6999,417198.0,5.715
EURUSD,30,25,300,0,296,2107.5,2.887,338778.0,4.6408
EURUSD,30,25,300,10,296,2245.0,3.0753,357424.0,4.8962
EURUSD,30,25,300,20,296,1761.3,2.4127,258603.0,3.5425
EURUSD,30,25,350,-20,296,3286.7,4.5023,483125.0,6.6182
EURUSD,30,25,350,-10,296,2765.7,3.7886,425622.0,5.8304
EURUSD,30,25,350,0,296,2172.3,2.9758,347202.0,4.7562
EURUSD,30,25,350,10,296,2221.1,3.0426,354317.0,4.8537
EURUSD,30,25,350,20,296,1737.4,2.38,255496.0,3.4999
EURUSD,30,25,400,-20,296,3322.2,4.551,487740.0,6.6814
EURUSD,30,25,400,-10,296,2801.2,3.8373,430237.0,5.8937
EURUSD,30,25,400,0,296,2207.8,3.0244,351817.0,4.8194
EURUSD,30,25,400,10,296,2256.6,3.0912,358932.0,4.9169
EURUSD,30,25,400,20,296,1772.9,2.4286,260111.0,3.5632
EURUSD,30,30,150,-20,296,2271.0,3.111,351084.0,4.8094
EURUSD,30,30,150,-10,296,1588.5,2.176,272586.0,3.7341
EURUSD,30,30,150,0,296,1181.5,1.6185,218398.0,2.9918
EURUSD,30,30,150,10,296,1149.5,1.5747,215009.0,2.9453
EURUSD,30,30,150,20,296,909.5,1.2459,147869.0,2.0256
EURUSD,30,30,200,-20,296,2991.3,4.0977,444723.0,6.0921
EURUSD,30,30,200,-10,296,2358.8,3.2312,372725.0,5.1058
EURUSD,30,30,200,0,296,1761.5,2.413,293798.0,4.0246
EURUSD,30,30,200,10,296,1949.9,2.6711,319061.0,4.3707
EURUSD,30,30,200,20,296,1684.9,2.3081,248671.0,3.4065
EURUSD,30,30,250,-20,296,3629.4,4.9718,527676.0,7.2284
EURUSD,30,30,250,-10,296,3046.9,4.1738,462178.0,6.3312
EURUSD,30,30,250,0,296,2383.5,3.2651,374658.0,5.1323
EURUSD,30,30,250,10,296,2396.0,3.2822,377054.0,5.1651
EURUSD,30,30,250,20,296,1972.3,2.7018,286033.0,3.9183
EURUSD,30,30,300,-20,296,3552.6,4.8666,517692.0,7.0917
EURUSD,30,30,300,-10,296,3020.1,4.1371,458694.0,6.2835
EURUSD,30,30,300,0,296,2356.7,3.2284,371174.0,5.0846
EURUSD,30,30,300,10,296,2419.2,3.314,380070.0,5.2064
EURUSD,30,30,300,20,296,1995.5,2.7336,289049.0,3.9596
EURUSD,30,30,350,-20,296,3670.9,5.0286,533071.0,7.3023
EURUSD,30,30,350,-10,296,3084.9,4.2259,467118.0,6.3989
EURUSD,30,30,350,0,296,2421.5,3.3171,379598.0,5.2
EURUSD,30,30,350,10,296,2395.3,3.2812,376963.0,5.1639
EURUSD,30,30,350,20,296,1971.6,2.7008,285942.0,3.917
EURUSD,30,30,400,-20,296,3706.4,5.0773,537686.0,7.3656
EURUSD,30,30,400,-10,296,3120.4,4.2745,471733.0,6.4621
EURUSD,30,30,400,0,296,2457.0,3.3658,384213.0,5.2632
EURUSD,30,30,400,10,296,2430.8,3.3299,381578.0,5.2271
EURUSD,30,30,400,20,296,2007.1,2.7495,290557.0,3.9802
EURUSD,40,5,150,-20,296,1924.4,2.6362,308582.0,4.2272
EURUSD,40,5,150,-10,296,1406.9,1.9273,251708.0,3.4481
EURUSD,40,5,150,0,296,1002.0,1.3726,193461.0,2.6502
EURUSD,40,5,150,10,296,1305.0,1.7877,234207.0,3.2083
EURUSD,40,5,150,20,296,1010.0,1.3836,159917.0,2.1906
EURUSD,40,5,200,-20,296,2454.7,3.3626,377521.0,5.1715
EURUSD,40,5,200,-10,296,1987.2,2.7222,327147.0,4.4815
EURUSD,40,5,200,0,296,1342.0,1.8384,237661.0,3.2556
EURUSD,40,5,200,10,296,1710.4,2.343,286909.0,3.9303
EURUSD,40,5,200,20,296,1465.4,2.0074,219119.0,3.0016
EURUSD,40,5,250,-20,296,2820.9,3.8642,425127.0,5.8237
EURUSD,40,5,250,-10,296,2403.4,3.2923,381253.0,5.2226
EURUSD,40,5,250,0,296,1758.2,2.4085,291767.0,3.9968
EURUSD,40,5,250,10,296,1950.7,2.6722,318148.0,4.3582
EURUSD,40,5,250,20,296,1547.0,2.1192,229727.0,3.1469
EURUSD,40,5,300,-20,296,2665.1,3.6508,404873.0,5.5462
EURUSD,40,5,300,-10,296,2297.6,3.1474,367499.0,5.0342
EURUSD,40,5,300,0,296,1652.4,2.2636,278013.0,3.8084
EURUSD,40,5,300,10,296,1894.9,2.5958,310894.0,4.2588
EURUSD,40,5,300,20,296,1491.2,2.0427,222473.0,3.0476
EURUSD,40,5,350,-20,296,2929.1,4.0125,439193.0,6.0163
EURUSD,40,5,350,-10,296,2508.1,3.4358,394864.0,5.4091
EURUSD,40,5,350,0,296,1862.9,2.5519,305378.0,4.1833
EURUSD,40,5,350,10,296,2016.7,2.7626,326728.0,4.4757
EURUSD,40,5,350,20,296,1613.0,2.2096,238307.0,3.2645
EURUSD,40,5,400,-20,296,2964.6,4.0611,443808.0,6.0796
EURUSD,40,5,400,-10,296,2543.6,3.4844,399479.0,5.4723
EURUSD,40,5,400,0,296,1898.4,2.6005,309993.0,4.2465
EURUSD,40,5,400,10,296,2052.2,2.8112,331343.0,4.5389
EURUSD,40,5,400,20,296,1648.5,2.2582,242922.0,3.3277
EURUSD,40,10,150,-20,296,2117.0,2.9,333620.0,4.5701
EURUSD,40,10,150,-10,296,1534.5,2.1021,268296.0,3.6753
EURUSD,40,10,150,0,296,1112.0,1.5233,207761.0,2.846
EURUSD,40,10,150,10,296,1350.0,1.8493,240057.0,3.2885
EURUSD,40,10,150,20,296,1010.0,1.3836,159917.0,2.1906
EURUSD,40,10,200,-20,296,2834.7,3.8832,426921.0,5.8482
EURUSD,40,10,200,-10,296,2302.2,3.1537,368097.0,5.0424
EURUSD,40,10,200,0,296,1639.4,2.2458,276323.0,3.7852
EURUSD,40,10,200,10,296,1937.8,2.6545,316471.0,4.3352
EURUSD,40,10,200,20,296,1647.8,2.2573,242831.0,3.3265
EURUSD,40,10,250,-20,296,3205.9,4.3916,475177.0,6.5093
EURUSD,40,10,250,-10,296,2723.4,3.7307,422853.0,5.7925
EURUSD,40,10,250,0,296,2060.6,2.8227,331079.0,4.5353
EURUSD,40,10,250,10,296,2183.1,2.9905,348360.0,4.7721
EURUSD,40,10,250,20,296,1734.4,2.3759,254089.0,3.4807
EURUSD,40,10,300,-20,296,3050.1,4.1782,454923.0,6.2318
EURUSD,40,10,300,-10,296,2617.6,3.5858,409099.0,5.6041
EURUSD,40,10,300,0,296,1954.8,2.6778,317325.0,4.3469
EURUSD,40,10,300,10,296,2127.3,2.9141,341106.0,4.6727
EURUSD,40,10,300,20,296,1678.6,2.2995,246835.0,3.3813
EURUSD,40,10,350,-20,296,3314.1,4.5399,489243.0,6.702
EURUSD,40,10,350,-10,296,2828.1,3.8741,436464.0,5.979
EURUSD,40,10,350,0,296,2165.3,2.9662,344690.0,4.7218
EURUSD,40,10,350,10,296,2249.1,3.081,356940.0,4.8896
EURUSD,40,10,350,20,296,1800.4,2.4663,262669.0,3.5982
EURUSD,40,10,400,-20,296,3349.6,4.5885,493858.0,6.7652
EURUSD,40,10,400,-10,296,2863.6,3.9227,441079.0,6.0422
EURUSD,40,10,400,0,296,2200.8,3.0148,349305.0,4.785
EURUSD,40,10,400,10,296,2284.6,3.1296,361555.0,4.9528
EURUSD,40,10,400,20,296,1835.9,2.5149,267284.0,3.6614
EURUSD,40,15,150,-20,296,1916.5,2.6253,307555.0,4.2131
EURUSD,40,15,150,-10,296,1269.0,1.7384,233781.0,3.2025
EURUSD,40,15,150,0,296,1037.0,1.4205,198011.0,2.7125
EURUSD,40,15,150,10,296,1210.0,1.6575,221857.0,3.0391
EURUSD,40,15,150,20,296,825.0,1.1301,135867.0,1.8612
EURUSD,40,15,200,-20,296,2594.7,3.5544,395721.0,5.4208
EURUSD,40,15,200,-10,296,1997.2,2.7359,328447.0,4.4993
EURUSD,40,15,200,0,296,1574.9,2.1574,267938.0,3.6704
EURUSD,40,15,200,10,296,1803.3,2.4703,298986.0,4.0957
EURUSD,40,15,200,20,296,1468.3,2.0114,219496.0,3.0068
