pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2016-03-02,pivot,SELL1,SELL,130.0,113.916,112.158,TP,175.8,22854.0,110256,110620
USDJPY,2016-03-05,pivot,BUY1,BUY,100.0,113.714,113.121,SL,-59.3,-5930.0,110328,110400
USDJPY,2016-03-05,pivot,SELL1,SELL,130.0,113.714,113.121,TP,59.3,7709.0,110328,110400
USDJPY,2016-03-10,pivot,BUY1,BUY,100.0,113.231,113.653,TP,42.2,4220.0,110448,110449
USDJPY,2016-03-10,pivot,SELL1,SELL,130.0,113.231,112.228,TP,100.3,13039.0,110448,110620
USDJPY,2016-03-19,pivot,BUY1,BUY,100.0,111.531,111.958,TP,42.7,4270.0,110664,110732
USDJPY,2016-03-19,pivot,SELL1,SELL,130.0,111.531,110.819,TP,71.2,9256.0,110664,111074
USDJPY,2016-03-23,pivot,BUY1,BUY,100.0,112.254,112.688,TP,43.4,4340.0,110760,110769
USDJPY,2016-03-23,pivot,SELL1,SELL,130.0,112.254,111.379,TP,87.5,11375.0,110760,111049
USDJPY,2016-03-26,pivot,BUY1,BUY,100.0,113.066,113.52,TP,45.4,4540.0,110832,110880
USDJPY,2016-03-26,pivot,SELL1,SELL,130.0,113.066,112.811,TP,25.5,3315.0,110832,110921
USDJPY,2016-03-31,pivot,BUY1,BUY,100.0,112.38,112.015,SL,-36.5,-3650.0,110952,110988
USDJPY,2016-03-31,pivot,SELL1,SELL,130.0,112.38,112.015,TP,36.5,4745.0,110952,110988
USDJPY,2016-04-15,pivot,BUY1,BUY,100.0,109.333,108.898,SL,-43.5,-4350.0,111312,111322
USDJPY,2016-04-15,pivot,SELL1,SELL,130.0,109.333,108.898,TP,43.5,5655.0,111312,111322
USDJPY,2016-04-20,pivot,BUY1,BUY,100.0,109.214,108.79,SL,-42.4,-4240.0,111432,111438
USDJPY,2016-04-20,pivot,SELL1,SELL,130.0,109.214,108.79,TP,42.4,5512.0,111432,111438
USDJPY,2016-04-27,pivot,BUY1,BUY,100.0,111.218,111.674,TP,45.6,4560.0,111600,111618
USDJPY,2016-04-27,pivot,SELL1,SELL,130.0,111.218,110.67,TP,54.8,7124.0,111600,111627
USDJPY,2016-04-28,pivot,BUY1,BUY,100.0,111.525,111.027,SL,-49.8,-4980.0,111624,111627
USDJPY,2016-04-28,pivot,SELL1,SELL,130.0,111.525,111.027,TP,49.8,6474.0,111624,111627
USDJPY,2016-05-04,pivot,BUY1,BUY,100.0,106.661,107.656,TP,99.5,9950.0,111768,111893
USDJPY,2016-05-04,pivot,SELL1,SELL,130.0,106.661,110.456,SL,-379.5,-49335.0,111768,112165
USDJPY,2016-05-05,pivot,BUY1,BUY,100.0,106.938,107.561,TP,62.3,6230.0,111792,111888
USDJPY,2016-05-05,pivot,SELL1,SELL,130.0,106.938,110.361,SL,-342.3,-44499.0,111792,112133
USDJPY,2016-05-07,pivot,BUY1,BUY,100.0,107.105,107.619,TP,51.4,5140.0,111840,111888
USDJPY,2016-05-07,pivot,SELL1,SELL,130.0,107.105,110.419,SL,-331.4,-43082.0,111840,112163
USDJPY,2016-05-10,pivot,BUY1,BUY,100.0,108.361,108.8,TP,43.9,4390.0,111912,111914
USDJPY,2016-05-10,pivot,SELL1,SELL,130.0,108.361,110.25,TIME_EXIT,-188.9,-24557.0,111912,112343
USDJPY,2016-05-13,pivot,BUY1,BUY,100.0,109.091,109.595,TP,50.4,5040.0,111984,112088
USDJPY,2016-05-13,pivot,SELL1,SELL,130.0,109.091,110.841,TIME_EXIT,-175.0,-22750.0,111984,112415
USDJPY,2016-06-11,pivot,BUY1,BUY,100.0,106.967,106.554,SL,-41.3,-4130.0,112680,112727
USDJPY,2016-06-11,pivot,SELL1,SELL,130.0,106.967,106.554,TP,41.3,5369.0,112680,112727
USDJPY,2016-06-14,pivot,BUY1,BUY,100.0,106.186,105.732,SL,-45.4,-4540.0,112752,112758
USDJPY,2016-06-14,pivot,SELL1,SELL,130.0,106.186,105.732,TP,45.4,5902.0,112752,112758
USDJPY,2016-06-15,pivot,BUY1,BUY,100.0,106.082,105.629,SL,-45.3,-4530.0,112776,112794
USDJPY,2016-06-15,pivot,SELL1,SELL,130.0,106.082,105.629,TP,45.3,5889.0,112776,112794
USDJPY,2016-06-17,pivot,BUY1,BUY,100.0,104.766,106.09,TP,132.4,13240.0,112824,112988
USDJPY,2016-06-17,pivot,SELL1,SELL,130.0,104.766,103.55,TP,121.6,15808.0,112824,112991
USDJPY,2016-06-22,pivot,BUY1,BUY,100.0,104.71,105.25800000000001,TP,54.8,5480.0,112944,112978
USDJPY,2016-06-22,pivot,SELL1,SELL,130.0,104.71,103.583,TP,112.7,14651.0,112944,112991
USDJPY,2016-06-23,pivot,BUY1,BUY,100.0,104.657,104.316,SL,-34.1,-3410.0,112968,112974
USDJPY,2016-06-23,pivot,SELL1,SELL,130.0,104.657,104.316,TP,34.1,4433.0,112968,112974
USDJPY,2016-06-24,pivot,BUY1,BUY,100.0,104.936,102.998,SL,-193.8,-19380.0,112992,112994
USDJPY,2016-06-24,pivot,SELL1,SELL,130.0,104.936,102.998,TP,193.8,25194.0,112992,112994
USDJPY,2016-06-30,pivot,BUY1,BUY,100.0,102.786,103.22,TP,43.4,4340.0,113136,113152
USDJPY,2016-06-30,pivot,SELL1,SELL,130.0,102.786,102.173,TP,61.3,7969.0,113136,113257
USDJPY,2016-07-01,pivot,BUY1,BUY,100.0,103.094,102.36,SL,-73.4,-7340.0,113160,113256
USDJPY,2016-07-01,pivot,SELL1,SELL,130.0,103.094,102.36,TP,73.4,9542.0,113160,113256
USDJPY,2016-07-07,pivot,BUY1,BUY,100.0,101.143,100.199,SL,-94.4,-9440.0,113304,113341
USDJPY,2016-07-07,pivot,SELL1,SELL,130.0,101.143,100.199,TP,94.4,12272.0,113304,113341
USDJPY,2016-07-12,pivot,BUY1,BUY,100.0,102.508,103.093,TP,58.5,5850.0,113424,113425
USDJPY,2016-07-12,pivot,SELL1,SELL,130.0,102.508,105.893,SL,-338.5,-44005.0,113424,113481
USDJPY,2016-07-13,pivot,BUY1,BUY,100.0,104.722,105.186,TP,46.4,4640.0,113448,113477
USDJPY,2016-07-13,pivot,SELL1,SELL,130.0,104.722,102.45,TP,227.2,29536.0,113448,113847
USDJPY,2016-07-15,pivot,BUY1,BUY,100.0,105.145,106.137,TP,99.2,9920.0,113496,113498
