date,side,entry_norm,mfe_norm,mfe_pips,pivot_hit_before_sl,sl_hit_before_pivot,state,pips_at_first_event,bars_to_first_event,bucket
2005-10-05,SELL,0.05263157894737105,0.08771929824563503,5.000000000001137,1,0,pivot_first,2.0000000000001137,3,05-10%
2005-10-06,SELL,0.21259842519683436,0.00787401574802427,0.9999999999990905,0,1,sl_first,-43.85000000000139,10,20-25%
2005-10-07,SELL,0.2727536231884134,0.33652173913043354,38.700000000000045,1,0,pivot_first,30.366666666667697,347,25-30%
2005-10-08,SELL,0.20802469135798593,0.4999999999999737,26.99999999999818,1,0,pivot_first,10.233333333331075,180,20-25%
2005-10-10,BUY,0.08888888888890784,0.3333333333333333,9.999999999999432,1,0,pivot_first,1.6666666666670835,0,05-10%
2005-10-11,BUY,0.28455284552846627,0.09756097560976877,8.00000000000125,0,1,sl_first,-22.766666666667334,4,25-30%
2005-10-12,BUY,0.2222222222222222,0.2807017543859623,15.999999999999659,1,0,pivot_first,11.666666666666515,7,20-25%
2005-10-13,SELL,0.18095238095237437,0.328571428571406,22.999999999998977,1,0,pivot_first,11.666666666666515,5,15-20%
2005-10-14,SELL,0.2012987012986632,0.04675324675324791,3.6000000000001364,0,1,sl_first,-27.85000000000457,15,20-25%
2005-10-15,SELL,0.09713024282556829,0.0,0.0,0,1,sl_first,-21.51500000000317,181,05-10%
2005-10-17,BUY,0.15942028985516202,0.4782608695652389,11.000000000001364,0,1,sl_first_tie,-9.983333333333121,0,15-20%
2005-10-18,SELL,0.26104417670682567,0.21686746987952302,18.000000000000682,0,1,sl_first,-24.98333333333369,36,25-30%
2005-10-19,BUY,0.1935483870967801,0.14516129032258507,9.000000000000341,0,1,sl_first,-23.100000000000364,26,15-20%
2005-10-20,SELL,0.04347826086955716,0.14130434782608395,12.999999999999545,1,0,pivot_first,2.999999999999204,36,00-05%
2005-10-21,SELL,0.19307359307357733,0.06493506493504192,4.999999999998295,0,1,sl_first,-28.48333333333619,1,15-20%
2005-10-22,BUY,0.11445783132533235,0.0,0.0,0,1,sl_first,-37.14999999999782,203,10-15%
2005-10-24,BUY,0.33333333333339443,0.4516129032258508,14.000000000001478,1,0,pivot_first,9.333333333335304,0,30-35%
2005-10-25,SELL,0.01960784313723742,0.21568627450977879,10.999999999998522,1,0,pivot_first,-9.094947017729282e-13,0,00-05%
2005-10-26,SELL,0.2827586206896746,0.1517241379310349,21.999999999999886,0,1,sl_first,-39.74999999999602,47,25-30%
2005-10-27,SELL,0.27956989247314556,0.290322580645179,27.000000000001023,1,0,pivot_first,25.000000000001933,17,25-30%
2005-10-28,SELL,0.059375000000018316,0.2281249999999839,14.599999999998658,1,0,pivot_first,2.8000000000010914,4,05-10%
2005-10-29,BUY,0.19070707070706525,0.2545454545454677,21.000000000000796,1,0,pivot_first,14.733333333332666,226,15-20%
2005-10-31,SELL,0.28940568475439216,0.5426356589145954,6.999999999999318,1,0,pivot_first,2.7333333333322116,0,25-30%
2005-11-01,BUY,0.006060606060600424,0.01818181818180127,0.9999999999990905,1,0,pivot_first,-0.6666666666669698,0,00-05%
2005-11-02,SELL,0.257861635220132,0.1981132075471501,20.999999999997954,0,1,sl_first,-31.966666666665787,59,25-30%
2005-11-03,SELL,0.16831683168315745,0.20792079207921768,21.000000000000796,1,0,pivot_first,15.99999999999875,52,15-20%
2005-11-04,BUY,0.20437956204379576,0.34306569343065496,46.999999999999886,1,0,pivot_first,27.000000000000114,15,20-25%
2005-11-05,BUY,0.17460317460318994,0.0,0.0,0,1,sl_first,-56.18333333333203,196,15-20%
2005-11-07,BUY,0.07784431137744627,0.05988023952107324,1.0000000000019327,0,1,sl_first,-8.884999999996012,0,05-10%
2005-11-08,BUY,0.2182890855457208,0.026548672566372125,3.0000000000001137,0,1,sl_first,-38.48333333333562,4,20-25%
2005-11-09,BUY,0.08424908424910164,0.186813186813205,17.00000000000159,1,0,pivot_first,6.66666666666822,28,05-10%
2005-11-10,SELL,0.31481481481484064,0.3240740740740651,34.99999999999943,1,0,pivot_first,33.00000000000318,4,30-35%
2005-11-11,BUY,0.308176100628918,0.4245283018867808,44.99999999999886,1,0,pivot_first,31.666666666665378,37,30-35%
2005-11-12,SELL,0.32592592592591163,0.18222222222220694,16.399999999998727,0,1,sl_first,-21.16666666666822,208,30-35%
2005-11-14,BUY,0.05208333333328839,0.8035714285714965,18.000000000000682,1,0,pivot_first,0.1666666666656056,0,05-10%
2005-11-15,SELL,0.03144654088050129,0.047169811320738525,4.999999999998295,1,0,pivot_first,2.333333333333144,0,00-05%
2005-11-16,SELL,0.2604166666666574,0.10937499999999167,6.999999999999318,0,1,sl_first,-19.533333333334667,14,25-30%
2005-11-17,BUY,0.20701754385966656,0.01052631578949384,1.0000000000019327,0,1,sl_first,-33.58333333333212,16,20-25%
2005-11-18,SELL,0.23494623655914443,0.2451612903225805,30.400000000000205,1,0,pivot_first,28.13333333333412,35,20-25%
2005-11-19,SELL,0.3201716738197365,0.015450643776824726,1.8000000000000682,0,1,sl_first,-27.77500000000066,195,30-35%
2005-11-21,SELL,0.10070921985810696,0.2978723404254856,6.999999999999318,1,0,pivot_first,1.366666666665651,0,10-15%
2005-11-22,BUY,0.12873563218390957,0.14482758620690317,21.000000000000796,1,0,pivot_first,17.666666666666742,67,10-15%
2005-11-23,SELL,0.3058419243986406,0.3402061855670236,33.00000000000125,1,0,pivot_first,28.666666666668107,8,30-35%
2005-11-24,SELL,0.1546391752577087,0.154639175257738,15.000000000000568,1,0,pivot_first,13.999999999997726,5,15-20%
2005-11-25,SELL,0.17142857142851675,0.18163265306121834,8.899999999999864,1,0,pivot_first,7.399999999997476,8,15-20%
2005-11-26,BUY,0.19639278557111364,0.0,0.0,0,1,sl_first,-18.645000000001687,187,15-20%
2005-11-28,SELL,0.2807017543859787,0.36011080332406875,12.999999999999545,1,0,pivot_first,9.133333333334349,0,25-30%
2005-11-29,SELL,0.2847222222222274,0.34375000000001016,33.00000000000125,1,0,pivot_first,26.333333333334053,52,25-30%
2005-11-30,SELL,0.15555555555552777,0.17333333333332726,12.999999999999545,1,0,pivot_first,10.666666666664582,15,15-20%
2005-12-01,SELL,0.24390243902437841,0.14634146341460624,11.999999999997613,0,1,sl_first,-26.100000000000477,48,20-25%
2005-12-02,SELL,0.10861423220973304,0.11685393258425086,10.3999999999985,1,0,pivot_first,8.666666666666401,10,10-15%
2005-12-03,SELL,0.04142394822006012,0.009708737864068829,0.9999999999990905,0,1,sl_first,-53.38333333333287,189,00-05%
2005-12-05,SELL,0.26012461059190445,0.26479750778818845,17.00000000000159,1,0,pivot_first,15.70000000000016,1,25-30%
2005-12-06,SELL,0.16339869281044658,0.18627450980391747,18.999999999999773,1,0,pivot_first,15.66666666666572,91,15-20%
2005-12-07,BUY,0.15343915343918854,0.1587301587301437,9.999999999999432,1,0,pivot_first,8.666666666669244,1,15-20%
2005-12-08,BUY,0.15210355987054963,0.019417475728165254,2.000000000001023,0,1,sl_first,-41.98333333333244,8,15-20%
2005-12-09,SELL,0.17209302325584358,0.20387596899225338,26.300000000000523,1,0,pivot_first,21.200000000003683,34,15-20%
2005-12-10,SELL,0.24035281146636558,0.39140022050716283,35.49999999999898,1,0,pivot_first,20.79999999999893,184,20-25%
2005-12-12,SELL,0.25189393939392163,0.11363636363634895,3.999999999999204,0,1,sl_first,-11.493333333332089,3,25-30%
2005-12-13,SELL,0.16809116809115868,0.17948717948715956,20.999999999997954,1,0,pivot_first,18.666666666665833,38,15-20%
2005-12-14,SELL,0.13888888888887574,0.1458333333333136,6.999999999999318,1,0,pivot_first,5.666666666666288,0,10-15%
2005-12-15,BUY,0.21485943775100594,0.060240963855418383,19.999999999998863,0,1,sl_first,-112.26666666666551,31,20-25%
2005-12-16,BUY,0.260469011725273,0.008542713567837222,1.6999999999995907,0,1,sl_first,-58.6166666666694,0,25-30%
2005-12-17,BUY,0.037186897880525004,0.05144508670520098,8.899999999999864,1,0,pivot_first,5.433333333330893,188,00-05%
2005-12-19,SELL,0.3130287648054231,0.192893401015229,18.999999999999773,0,1,sl_first,-24.341666666664196,6,30-35%
2005-12-20,BUY,0.07246376811597462,0.11304347826086505,12.999999999999545,1,0,pivot_first,7.333333333337123,1,05-10%
2005-12-21,SELL,0.014492753623195869,0.21739130434783505,30.000000000001137,1,0,pivot_first,1.0000000000010232,0,00-05%
2005-12-22,SELL,0.02745098039216552,0.1411764705882416,12.000000000000455,1,0,pivot_first,1.3333333333340533,0,00-05%
2005-12-23,BUY,0.1996415770609261,0.14193548387097207,13.2000000000005,0,1,sl_first,-33.58333333333496,50,15-20%
2005-12-24,BUY,0.10844529750479787,0.1449136276391653,15.100000000001046,1,0,pivot_first,10.299999999999955,185,10-15%
2005-12-26,BUY,0.24340527577936252,0.3237410071942336,9.000000000000341,1,0,pivot_first,5.766666666666765,0,20-25%
2005-12-27,BUY,0.05769230769230874,0.23076923076923497,24.00000000000091,1,0,pivot_first,5.000000000000227,0,05-10%
2005-12-28,SELL,0.29476584022038094,0.22314049586775733,26.99999999999818,0,1,sl_first,-31.88333333333253,28,25-30%
2005-12-29,SELL,0.06666666666665805,0.08181818181818534,9.000000000000341,1,0,pivot_first,6.333333333332348,49,05-10%
2005-12-30,SELL,0.0022988505747400176,0.11034482758619778,6.399999999999295,1,0,pivot_first,-0.8666666666650826,0,00-05%
2005-12-31,SELL,0.12855007473840283,0.21524663677131234,24.00000000000091,1,0,pivot_first,13.333333333331666,282,10-15%
2006-01-03,BUY,0.3008130081300875,0.8292682926828727,33.9999999999975,1,0,pivot_first,11.333333333333485,0,30-35%
2006-01-04,SELL,0.09677419354839005,0.0752688172042932,6.999999999999318,0,1,sl_first,-43.15000000000089,8,05-10%
2006-01-05,SELL,0.28828828828829695,0.39864864864865374,59.00000000000034,1,0,pivot_first,41.66666666666765,28,25-30%
2006-01-06,BUY,0.035205992509350977,0.07191011235954374,6.399999999999295,1,0,pivot_first,2.133333333332189,2,00-05%
2006-01-07,BUY,0.2341676147136857,0.0,0.0,0,1,sl_first,-56.52333333333479,193,20-25%
2006-01-09,SELL,0.10175438596483564,1.9473684210523876,37.000000000000455,1,0,pivot_first,0.9333333333321434,0,10-15%
2006-01-10,BUY,0.023148148148166608,0.10416666666667078,15.000000000000568,1,0,pivot_first,2.333333333335986,0,00-05%
2006-01-11,BUY,0.08457711442786661,0.14179104477611434,9.499999999999886,1,0,pivot_first,4.666666666667197,0,05-10%
2006-01-12,SELL,0.3213572854291527,0.3293413173652731,27.50000000000057,1,0,pivot_first,25.833333333334508,20,30-35%
2006-01-13,SELL,0.019469026548665,0.04011799410030226,6.800000000001205,1,0,pivot_first,2.299999999998704,0,00-05%
2006-01-14,SELL,0.2630178639300753,0.2257696693272581,19.80000000000075,0,1,sl_first,-26.168333333331816,207,25-30%
2006-01-16,BUY,0.1365461847389541,0.3313253012047811,10.999999999998522,1,0,pivot_first,3.5333333333331893,0,10-15%
2006-01-17,SELL,0.28325508607199734,0.3615023474178326,38.49999999999909,1,0,pivot_first,29.166666666667652,7,25-30%
2006-01-18,SELL,0.3187613843351472,0.3333333333333437,30.500000000000682,1,0,pivot_first,28.16666666666572,24,30-35%
2006-01-19,BUY,0.06296296296293688,0.027777777777783917,2.5000000000005684,0,1,sl_first,-44.8333333333361,37,05-10%
2006-01-20,SELL,0.24293193717277098,0.38848167539264505,37.09999999999809,1,0,pivot_first,22.199999999999932,31,20-25%
2006-01-21,SELL,0.328703703703712,0.2884615384615472,27.000000000001023,0,1,sl_first,-21.71333333333314,191,30-35%
2006-01-23,SELL,0.3039412157648743,0.16032064128253476,7.999999999998408,0,1,sl_first,-13.27833333333308,0,30-35%
2006-01-24,SELL,0.19880418535127162,0.206278026905824,22.999999999998977,1,0,pivot_first,21.1666666666664,0,15-20%
2006-01-25,SELL,0.2738853503184769,0.0891719745223209,7.00000000000216,0,1,sl_first,-22.674999999999045,16,25-30%
2006-01-26,SELL,0.17283950617284274,0.1944444444444547,21.000000000000796,1,0,pivot_first,17.666666666666742,3,15-20%
2006-01-27,SELL,0.09027777777777476,0.2555555555555525,18.39999999999975,1,0,pivot_first,5.499999999999773,1,05-10%
2006-01-28,BUY,0.2047750229568274,0.134986225895296,9.799999999998477,0,1,sl_first,-26.063333333335436,192,20-25%
2006-01-30,BUY,0.2669039145908024,0.16014234875450167,4.500000000001592,0,1,sl_first,-8.954999999998336,0,25-30%
2006-01-31,SELL,0.19166666666666726,0.3562499999999907,28.49999999999966,1,0,pivot_first,14.333333333333599,28,15-20%
2006-02-01,SELL,0.23636363636365515,0.2545454545454569,28.000000000000114,1,0,pivot_first,25.000000000001933,7,20-25%
2006-02-02,BUY,0.0610328638497491,0.1619718309859265,11.50000000000091,1,0,pivot_first,3.3333333333322344,1,05-10%
2006-02-03,SELL,0.198525073746314,0.31238938053098236,35.300000000000864,1,0,pivot_first,21.433333333333394,53,15-20%
2006-02-04,BUY,0.07001522070014234,0.1293759512937751,8.500000000000796,1,0,pivot_first,3.599999999999227,186,05-10%
2006-02-06,BUY,0.022088353413703438,0.15060240963859134,2.5000000000005684,1,0,pivot_first,-0.63333333333253,0,00-05%
2006-02-07,BUY,0.12195121951218497,0.11585365853658093,9.499999999999886,0,1,sl_first,-36.10000000000275,30,10-15%
2006-02-08,BUY,0.26834381551363246,0.37106918238993847,59.00000000000034,1,0,pivot_first,41.66666666666765,42,25-30%
2006-02-09,SELL,0.2916666666666613,0.10227272727269938,8.999999999997499,0,1,sl_first,-23.733333333334826,13,25-30%
2006-02-10,SELL,0.30291666666666395,0.30749999999997174,24.59999999999809,1,0,pivot_first,23.233333333333462,2,30-35%
2006-02-11,BUY,0.2553219621843175,0.11701705672352934,29.50000000000159,0,1,sl_first,-75.28833333333387,316,25-30%
2006-02-13,BUY,0.22049286640727964,0.2140077821011897,5.500000000000682,0,1,sl_first,-9.468333333331657,1,20-25%
2006-02-14,BUY,0.14699792960663155,0.018633540372653704,1.4999999999986358,0,1,sl_first,-33.44166666666786,2,10-15%
2006-02-15,SELL,0.2601156069364069,0.39306358381499584,33.9999999999975,1,0,pivot_first,21.49999999999943,56,25-30%
2006-02-16,SELL,0.1860465116279062,0.20930232558140688,18.000000000000682,1,0,pivot_first,14.999999999999659,4,15-20%
2006-02-17,BUY,0.17133956386293298,0.22990654205605837,12.299999999999045,1,0,pivot_first,8.166666666666856,0,15-20%
2006-02-18,SELL,0.16214995483289218,0.006775067750690605,1.0000000000019327,0,1,sl_first,-58.24666666666565,324,15-20%
2006-02-20,SELL,0.1644640234948083,0.28634361233491207,6.500000000002615,1,0,pivot_first,2.7333333333322116,0,15-20%
2006-02-21,SELL,0.006410256410250454,0.05769230769230874,3.0000000000001137,1,0,pivot_first,-0.6666666666669698,0,00-05%
2006-02-22,SELL,0.21649484536081023,0.39175257731965346,19.000000000002615,1,0,pivot_first,9.499999999998977,4,20-25%
2006-02-23,BUY,0.06806282722509786,0.04712041884815383,4.4999999999987494,0,1,sl_first,-47.02500000000305,14,05-10%
2006-02-24,BUY,0.2407713498622501,0.0066115702479341435,1.2000000000000455,0,1,sl_first,-57.125000000002956,1,20-25%
2006-02-25,BUY,0.2041259500542714,0.09989142236697336,9.199999999998454,0,1,sl_first,-32.85500000000161,191,20-25%
2006-02-27,BUY,0.17377567140598102,0.09478672985786907,4.000000000002046,0,1,sl_first,-16.876666666667916,0,15-20%
2006-02-28,BUY,0.09885057471263102,0.14482758620690034,21.000000000000796,1,0,pivot_first,13.333333333331666,8,05-10%
2006-03-01,SELL,0.11111111111111487,0.14285714285715254,12.000000000000455,1,0,pivot_first,8.333333333333371,23,10-15%
2006-03-02,BUY,0.06349206349207316,0.18452380952381012,15.500000000000114,1,0,pivot_first,4.333333333334167,4,05-10%
2006-03-03,SELL,0.2202898550724454,0.0,0.0,0,1,sl_first,-46.50000000000125,2,20-25%
2006-03-04,SELL,0.26546681664793675,0.09111361079866859,8.100000000001728,0,1,sl_first,-26.294999999999845,189,25-30%
2006-03-06,SELL,0.12584053794436342,0.12968299711819833,4.500000000001592,0,1,sl_first_tie,-15.718333333331657,0,10-15%
2006-03-07,SELL,0.28181818181821117,0.2954545454545625,32.500000000001705,1,0,pivot_first,30.00000000000307,3,25-30%
2006-03-08,BUY,0.2491909385113414,0.3009708737864124,46.50000000000034,1,0,pivot_first,37.50000000000193,39,20-25%
2006-03-09,SELL,0.25271317829455797,0.17209302325581788,18.500000000000227,0,1,sl_first,-32.95833333333553,22,25-30%
2006-03-10,SELL,0.10641975308643487,0.1814814814814818,24.500000000000455,1,0,pivot_first,13.366666666668948,1,10-15%
2006-03-11,SELL,0.2698726394378472,0.4347826086956497,65.99999999999966,1,0,pivot_first,39.96666666666522,184,25-30%
2006-03-13,SELL,0.3107411811335761,0.1664684898929667,13.999999999998636,0,1,sl_first,-21.121666666665305,9,30-35%
2006-03-14,BUY,0.021505376344112145,0.11290322580643979,6.999999999999318,1,0,pivot_first,0.33333333333496284,0,00-05%
2006-03-15,BUY,0.06370370370372155,0.07555555555556263,8.500000000000796,1,0,pivot_first,6.166666666668675,0,05-10%
2006-03-16,SELL,0.32008830022071283,0.2847682119205253,21.50000000000034,0,1,sl_first,-18.358333333336873,36,30-35%
2006-03-17,SELL,0.17924151696605972,0.3497005988023938,29.20000000000016,1,0,pivot_first,13.966666666666129,3,15-20%
2006-03-18,BUY,0.2514970059880068,0.3378956372968161,39.49999999999818,1,0,pivot_first,28.399999999998272,198,25-30%
2006-03-20,SELL,0.3634259259259728,0.5034722222222884,14.500000000001023,1,0,pivot_first,9.466666666667379,0,35-40%
2006-03-21,SELL,0.2141706924315876,0.3285024154589416,34.00000000000034,1,0,pivot_first,21.166666666669244,1,20-25%
2006-03-22,SELL,0.29870129870131834,0.34415584415585876,26.500000000001478,1,0,pivot_first,22.00000000000182,14,25-30%
2006-03-23,BUY,0.21150592216583344,0.050761421319809256,5.000000000001137,0,1,sl_first,-34.34166666666363,4,20-25%
2006-03-24,BUY,0.0355555555555142,0.08000000000000168,5.400000000000205,1,0,pivot_first,1.3999999999972488,0,00-05%
2006-03-25,BUY,0.028755202421509734,0.2224744608399522,19.599999999999795,1,0,pivot_first,1.5333333333350083,184,00-05%
2006-03-27,SELL,0.04230769230767717,0.5,12.999999999999545,1,0,pivot_first,0.09999999999956799,0,00-05%
2006-03-28,BUY,0.25270403146507836,0.28023598820058304,47.49999999999943,1,0,pivot_first,41.833333333331325,6,25-30%
2006-03-29,SELL,0.23450586264658368,0.10050251256280933,19.999999999998863,0,1,sl_first,-63.78333333332853,147,20-25%
2006-03-30,SELL,0.21505376344085628,0.18548387096776375,11.50000000000091,0,1,sl_first,-21.7666666666654,9,20-25%
2006-03-31,SELL,0.17055961070559394,0.19124087591240846,26.200000000000045,1,0,pivot_first,22.366666666666447,31,15-20%
2006-04-01,SELL,0.0495946590366589,0.10014306151644463,6.999999999999318,1,0,pivot_first,2.466666666662377,182,00-05%
2006-04-03,SELL,0.2166666666666797,0.8250000000000195,33.00000000000125,1,0,pivot_first,7.666666666667311,0,20-25%
2006-04-04,SELL,0.2603406326034176,0.2773722627737184,18.999999999999773,1,0,pivot_first,16.833333333334167,25,25-30%
2006-04-05,SELL,0.23644752018452717,0.2629757785467109,37.999999999999545,1,0,pivot_first,33.166666666664014,8,20-25%
2006-04-06,SELL,0.3025641025640937,0.24999999999999453,32.49999999999886,0,1,sl_first,-33.166666666668675,39,30-35%
2006-04-07,BUY,0.2869791666666674,0.21718749999999323,27.79999999999916,0,1,sl_first,-34.66666666666731,28,25-30%
2006-04-08,BUY,0.1474460242232995,0.15797788309638108,20.000000000001705,1,0,pivot_first,17.666666666669585,222,10-15%
2006-04-10,SELL,0.15277777777775145,0.3020833333333432,14.500000000001023,1,0,pivot_first,6.333333333332348,6,15-20%
2006-04-11,SELL,0.23423423423424877,0.2567567567567505,18.999999999999773,1,0,pivot_first,16.333333333334622,3,20-25%
2006-04-12,BUY,0.11502347417841795,0.1619718309859265,11.50000000000091,1,0,pivot_first,7.166666666667766,15,10-15%
2006-04-13,SELL,0.08791208791210198,0.15384615384613942,13.999999999998636,1,0,pivot_first,7.0000000000012506,2,05-10%
2006-04-14,SELL,0.2804597701149531,0.26344827586206415,19.10000000000025,0,1,sl_first,-20.541666666665947,292,25-30%
2006-04-15,SELL,0.24856321839072626,0.0,0.0,0,1,sl_first,-7.993333333335272,180,20-25%
2006-04-17,BUY,0.012345679012333983,0.31481481481483237,8.500000000000796,1,0,pivot_first,-0.6666666666669698,0,00-05%
2006-04-18,SELL,0.21626016260164996,0.22439024390245552,23.00000000000182,1,0,pivot_first,21.166666666669244,27,20-25%
2006-04-19,SELL,0.1519999999999982,0.1599999999999909,9.999999999999432,1,0,pivot_first,8.499999999999886,0,15-20%
2006-04-20,SELL,0.2378917378917427,0.33760683760684995,39.50000000000102,1,0,pivot_first,26.8333333333336,54,20-25%
2006-04-21,BUY,0.20677966101694775,0.4508474576271251,53.20000000000107,1,0,pivot_first,23.399999999999977,32,20-25%
2006-04-22,BUY,0.42433697347894433,0.0,0.0,0,1,sl_first,-17.11000000000047,180,40-45%
2006-04-24,BUY,0.0059523809523755146,0.044642857142867115,5.000000000001137,1,0,pivot_first,-0.33333333333393966,0,00-05%
2006-04-25,BUY,0.25000000000000444,0.2625000000000109,42.00000000000159,1,0,pivot_first,39.00000000000057,49,25-30%
2006-04-26,SELL,0.25768321513001163,0.07801418439715282,10.999999999998522,0,1,sl_first,-42.216666666667834,43,25-30%
2006-04-27,BUY,0.05919003115264764,0.07476635514017252,3.999999999999204,1,0,pivot_first,2.1666666666666288,0,05-10%
2006-04-28,SELL,0.30647709320696664,0.14218009478673432,15.000000000000568,0,1,sl_first,-26.69166666666547,30,30-35%
2006-04-29,SELL,0.2916666666666681,0.3183962264151121,27.000000000001023,1,0,pivot_first,23.733333333333007,180,25-30%
2006-05-01,BUY,0.14583333333327966,0.48437499999997086,15.500000000000114,1,0,pivot_first,3.6666666666652645,0,10-15%
2006-05-02,BUY,0.09266943291838327,0.09543568464728813,11.499999999998067,1,0,pivot_first,10.166666666665037,0,05-10%
2006-05-03,BUY,0.2607944732297039,0.30051813471504607,29.000000000002046,1,0,pivot_first,24.166666666666515,9,25-30%
2006-05-04,SELL,0.27017543859648807,0.1263157894736606,11.999999999997613,0,1,sl_first,-27.583333333334735,24,25-30%
2006-05-05,SELL,0.10776255707761832,0.07214611872146645,7.900000000000773,0,1,sl_first,-49.42500000000314,45,10-15%
2006-05-06,BUY,0.2404371584699399,0.0,0.0,0,1,sl_first,-53.87333333333493,180,20-25%
2006-05-08,BUY,0.06222222222224142,0.14666666666668485,11.000000000001364,1,0,pivot_first,3.6666666666681067,0,05-10%
2006-05-09,BUY,0.24116161616162973,0.0,0.0,0,1,sl_first,-41.766666666664264,1,20-25%
2006-05-10,SELL,0.04761904761904209,0.04761904761904209,3.499999999999659,1,0,pivot_first,2.499999999999659,0,00-05%
2006-05-11,SELL,0.1912878787878934,0.2556818181818371,22.500000000002274,1,0,pivot_first,15.833333333335077,7,15-20%
2006-05-12,BUY,0.030795262267355447,0.09035532994923594,8.899999999999864,1,0,pivot_first,2.0333333333345536,0,00-05%
2006-05-13,SELL,0.2910647405029608,0.4662921348314817,58.10000000000173,1,0,pivot_first,35.26666666666836,182,25-30%
2006-05-15,SELL,0.05287356321842978,0.2241379310345191,13.000000000002387,1,0,pivot_first,2.0666666666689935,0,05-10%
2006-05-16,SELL,0.09567901234566983,0.1712962962962701,18.499999999997385,1,0,pivot_first,9.333333333332462,0,05-10%
2006-05-17,BUY,0.1333333333333467,0.01176470588234232,0.9999999999990905,0,1,sl_first,-36.41666666666572,1,10-15%
2006-05-18,SELL,0.2597701149425297,0.268965517241372,38.999999999998636,1,0,pivot_first,36.666666666666515,15,25-30%
2006-05-19,SELL,0.09956140350876859,0.002631578947381018,0.40000000000190994,0,1,sl_first,-69.46666666666579,31,05-10%
2006-05-20,SELL,0.12335329341314878,0.20479041916166543,17.099999999999227,1,0,pivot_first,9.299999999998022,182,10-15%
2006-05-22,SELL,0.34172387490460604,0.35469107551486717,15.500000000000114,1,0,pivot_first,13.933333333331689,2,30-35%
2006-05-23,SELL,0.14783821478383058,0.1589958158995806,18.999999999999773,1,0,pivot_first,16.666666666667652,18,10-15%
2006-05-24,SELL,0.07782672540382093,0.03524229074889107,3.999999999999204,0,1,sl_first,-54.59166666666795,22,05-10%
2006-05-25,SELL,0.17391304347827483,0.17826086956522738,20.50000000000125,1,0,pivot_first,19.000000000001705,7,15-20%
2006-05-26,BUY,0.3196969696969691,0.3287878787878786,43.39999999999975,1,0,pivot_first,41.199999999999704,17,30-35%
2006-05-27,SELL,0.1789304382790238,0.2870928829915529,23.799999999999955,1,0,pivot_first,13.833333333331211,184,15-20%
2006-05-29,SELL,0.08156862745094415,0.4117647058823687,17.500000000001137,1,0,pivot_first,2.466666666665219,0,05-10%
2006-05-30,SELL,0.2519083969465089,0.34351145038167014,22.49999999999943,1,0,pivot_first,15.499999999996362,14,25-30%
2006-05-31,SELL,0.2733017377567331,0.3270142180094755,34.499999999999886,1,0,pivot_first,27.83333333333553,4,25-30%
2006-06-01,SELL,0.03174603174604822,0.11904761904760186,7.499999999998863,1,0,pivot_first,1.0000000000010232,1,00-05%
2006-06-02,SELL,0.14595959595957592,0.1515151515151437,9.999999999999432,1,0,pivot_first,8.633333333331962,0,10-15%
2006-06-03,BUY,0.04574132492108403,0.08832807570975061,5.599999999998317,1,0,pivot_first,1.899999999996794,184,00-05%
2006-06-05,SELL,0.38341158059469066,0.11737089201879375,2.5000000000005684,0,1,sl_first,-4.548333333333176,1,35-40%
2006-06-06,SELL,0.1497584541063031,0.021739130434762013,1.4999999999986358,0,1,sl_first,-28.616666666665424,24,10-15%
2006-06-07,SELL,0.09965635738831354,0.1443298969072026,13.999999999998636,1,0,pivot_first,8.666666666666401,3,05-10%
2006-06-08,SELL,0.26984126984125145,0.08843537414965513,6.499999999999773,0,1,sl_first,-21.59166666666954,24,25-30%
2006-06-09,BUY,0.2830508474576488,0.2915254237288276,51.600000000001955,1,0,pivot_first,49.10000000000332,439,25-30%
2006-06-10,BUY,0.0010804970286229431,0.008103727714741169,0.49999999999954525,1,0,pivot_first,-0.9333333333339624,180,00-05%
2006-06-12,SELL,0.32885906040272683,0.36912751677856703,11.000000000001364,1,0,pivot_first,8.800000000001319,0,30-35%
2006-06-13,BUY,0.023622047244072283,0.07874015748033046,5.000000000001137,1,0,pivot_first,0.49999999999863576,0,00-05%
2006-06-14,SELL,0.1314984709480226,0.1559633027523077,17.00000000000159,1,0,pivot_first,13.333333333334508,0,10-15%
2006-06-15,SELL,0.07566462167689275,0.08588957055213911,6.999999999999318,1,0,pivot_first,5.1666666666667425,0,05-10%
2006-06-16,BUY,0.039622641509408564,0.09433962264153069,5.000000000001137,1,0,pivot_first,1.0999999999986585,0,00-05%
2006-06-17,SELL,0.22614201718682062,0.0027137042062159323,0.1999999999981128,0,1,sl_first,-24.868333333331293,187,20-25%
2006-06-19,SELL,0.18159203980097788,0.3171641791045065,8.500000000000796,1,0,pivot_first,3.8666666666662195,0,15-20%
2006-06-20,BUY,0.0501792114695507,0.010752688172064042,1.0000000000019327,0,1,sl_first,-47.48333333333028,22,05-10%
2006-06-21,BUY,0.03174603174605667,0.06666666666668651,7.00000000000216,1,0,pivot_first,2.333333333335986,13,00-05%
2006-06-22,SELL,0.2500000000000066,0.09259259259261257,10.000000000002274,0,1,sl_first,-33.399999999998386,61,25-30%
2006-06-23,SELL,0.10825082508252591,0.3960396039603941,40.00000000000057,1,0,pivot_first,9.933333333335327,15,10-15%
2006-06-24,BUY,0.05082212257100011,0.19058295964124247,16.99999999999875,1,0,pivot_first,3.5333333333331893,180,05-10%
