pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
EURUSD,2017-09-15,midpoint,SELL1,SELL,130.0,1.19211,1.1838,TP,82.1,10673.0,117723,117979
EURUSD,2017-09-15,midpoint,BUY1,BUY,162.203647,1.19028,1.1838,SL,-65.8,-10673.0,117723,117979
EURUSD,2017-09-16,midpoint,SELL1,SELL,130.0,1.19447,1.19011,TP,42.6,5538.0,117747,117861
EURUSD,2017-09-16,midpoint,BUY1,BUY,82.410714,1.19673,1.19011,SL,-67.2,-5538.0,117806,117861
EURUSD,2017-09-18,midpoint,SELL1,SELL,130.0,1.19378,1.19174,TP,19.4,2522.0,117795,117802
EURUSD,2017-09-18,midpoint,BUY1,BUY,181.438849,1.19303,1.19174,SL,-13.9,-2522.0,117795,117802
EURUSD,2017-09-19,midpoint,SELL1,SELL,130.0,1.19598,1.1915,TP,43.8,5694.0,117819,117861
EURUSD,2017-09-19,midpoint,BUY1,BUY,161.761364,1.19492,1.1915,SL,-35.2,-5694.0,117819,117861
EURUSD,2017-09-20,midpoint,SELL1,SELL,130.0,1.19924,1.19536,TP,37.8,4914.0,117843,117861
EURUSD,2017-09-20,midpoint,BUY1,BUY,145.384615,1.19864,1.19536,SL,-33.8,-4914.0,117843,117861
EURUSD,2017-09-22,midpoint,SELL1,SELL,130.0,1.19446,1.18656,TP,78.0,10140.0,117891,117975
EURUSD,2017-09-22,midpoint,BUY1,BUY,147.169811,1.19335,1.18656,SL,-68.9,-10140.0,117891,117975
EURUSD,2017-09-25,midpoint,SELL1,SELL,130.0,1.19266,1.18947,TP,30.9,4017.0,117963,117972
EURUSD,2017-09-25,midpoint,BUY1,BUY,122.097264,1.19266,1.18947,SL,-32.9,-4017.0,117963,117972
EURUSD,2017-09-29,midpoint,SELL1,SELL,130.0,1.17813,1.17212,TP,59.1,7683.0,118059,118155
EURUSD,2017-09-29,midpoint,BUY1,BUY,120.423197,1.1784,1.17212,SL,-63.8,-7683.0,118059,118155
EURUSD,2017-09-30,midpoint,SELL1,SELL,130.0,1.18137,1.17726,TP,40.1,5213.0,118083,118132
EURUSD,2017-09-30,midpoint,BUY1,BUY,127.457213,1.18125,1.17726,SL,-40.9,-5213.0,118083,118132
EURUSD,2017-10-02,midpoint,SELL1,SELL,130.0,1.18079,1.17886,TP,18.3,2379.0,118131,118131
