date,year,session,atr_pips,adx,pdi,ndi,di_spread,yr_atr_ratio,net_pips,win
2020-08-15,2020,0,51.374470085363356,19.287019055558385,25.59366798587808,18.409750640069838,7.1839173458082435,1.173734734388608,2.291772649595373,1
2020-08-15,2020,8,51.374470085363356,19.287019055558385,25.59366798587808,18.409750640069838,7.1839173458082435,1.173734734388608,2.291772649595373,1
2020-08-15,2020,16,51.374470085363356,19.287019055558385,25.59366798587808,18.409750640069838,7.1839173458082435,1.173734734388608,2.291772649595373,1
2020-08-16,2020,0,47.70486507926597,19.07550458198144,25.59366798587808,18.409750640069838,7.1839173458082435,0.0,-6.440973015853842,0
2020-08-16,2020,8,47.70486507926597,19.07550458198144,25.59366798587808,18.409750640069838,7.1839173458082435,0.0,-6.440973015853842,0
2020-08-16,2020,16,47.70486507926597,19.07550458198144,25.59366798587808,18.409750640069838,7.1839173458082435,0.0,-6.440973015853842,0
2020-08-17,2020,0,45.15451757360415,18.694515678962066,25.107837754906775,19.041048006414833,6.066789748491942,0.2657541403346818,-3.530903514721558,0
2020-08-17,2020,8,45.15451757360415,18.694515678962066,25.107837754906775,19.041048006414833,6.066789748491942,0.2657541403346818,0.23576315194651443,1
2020-08-17,2020,16,45.15451757360415,18.694515678962066,25.107837754906775,19.041048006414833,6.066789748491942,0.2657541403346818,47.63576315194689,1
2020-08-18,2020,0,47.01490917548959,17.859201417591727,22.39186336735875,25.76274158273042,3.370878215371672,1.514413220160366,19.263684831567844,1
2020-08-18,2020,8,47.01490917548959,17.859201417591727,22.39186336735875,25.76274158273042,3.370878215371672,1.514413220160366,55.86368483156781,1
2020-08-18,2020,16,47.01490917548959,17.859201417591727,22.39186336735875,25.76274158273042,3.370878215371672,1.514413220160366,68.16368483156828,1
2020-08-19,2020,0,49.39955852009749,18.418189530994816,19.788737421834323,33.467662344291654,13.67892492245733,1.627544909481137,24.053421629316233,1
2020-08-19,2020,8,49.39955852009749,18.418189530994816,19.788737421834323,33.467662344291654,13.67892492245733,1.627544909481137,-5.046578370683449,0
2020-08-19,2020,16,49.39955852009749,18.418189530994816,19.788737421834323,33.467662344291654,13.67892492245733,1.627544909481137,15.786754962646569,1
2020-08-20,2020,0,53.3710186258048,18.57211583545119,18.948504215742783,28.764595510547075,9.816091294804291,1.9673598650266793,22.859129608170917,1
2020-08-20,2020,8,53.3710186258048,18.57211583545119,18.948504215742783,28.764595510547075,9.816091294804291,1.9673598650266793,14.4591296081706,1
2020-08-20,2020,16,53.3710186258048,18.57211583545119,18.948504215742783,28.764595510547075,9.816091294804291,1.9673598650266793,-8.374203725163284,0
2020-08-21,2020,0,53.57308872396158,18.55170455631002,18.38198052280378,26.609235280522668,8.227254757718889,1.0490341576080016,5.852048921872836,1
2020-08-21,2020,8,53.57308872396158,18.55170455631002,18.38198052280378,26.609235280522668,8.227254757718889,1.0490341576080016,26.052048921872654,1
2020-08-21,2020,16,53.57308872396158,18.55170455631002,18.38198052280378,26.609235280522668,8.227254757718889,1.0490341576080016,-7.281284411458785,0
