side,bucket,bin,trades,wins,losses,avg_win_pips,avg_loss_pips,expectancy_pips,avg_r,sum_win_pips,sum_loss_pips,indicator,win_rate,rr_ratio,profit_factor
BUY,15-20%,Q5,73,45,28,27.20666666666657,81.2740476190476,-14.4023744292238,-0.12225298133938209,1224.2999999999956,2275.6733333333327,atr14,0.6164383561643836,0.3347522052081278,0.5379946155130625
BUY,20-25%,Q4,61,41,20,29.750406504065236,45.07158333333328,5.218606557377195,0.11269424580689441,1219.7666666666746,901.4316666666656,atr14,0.6721311475409836,0.6600701440648732,1.35314379533299
BUY,20-25%,Q3,59,32,27,26.85104166666659,37.16938271604911,-2.4464406779660184,-0.10640785154618781,859.2333333333308,1003.5733333333259,atr14,0.5423728813559322,0.7223967605755467,0.8561739384599072
BUY,20-25%,Q5,87,45,42,47.64370370370367,58.779523809523944,-3.733026819923443,-0.1369961365468357,2143.9666666666653,2468.7400000000057,atr14,0.5172413793103449,0.8105493310577662,0.8684457118476067
BUY,20-25%,Q2,43,18,25,20.312962962962544,38.41473333333357,-13.831046511628221,-0.31979508696364684,365.63333333332577,960.3683333333394,atr14,0.4186046511627907,0.528780527687183,0.3807219799347717
BUY,25-30%,Q2,34,22,12,26.248484848485205,30.211805555555042,6.321323529412178,0.20090395992856458,577.4666666666745,362.5416666666605,atr14,0.6470588235294118,0.8688154966514041,1.5928284105275745
BUY,25-30%,Q3,31,17,14,28.18431372549017,33.30011904761859,0.41715053763460314,0.03266757824902231,479.13333333333287,466.2016666666602,atr14,0.5483870967741935,0.84637276176662,1.0277383535737528
BUY,25-30%,Q4,56,25,31,36.70533333333333,40.87107526881734,-6.2387500000000795,-0.14403196688299544,917.6333333333332,1267.0033333333377,atr14,0.44642857142857145,0.8980760376847174,0.7242548691005786
BUY,25-30%,Q5,60,26,34,54.574358974359015,51.882647058823444,-5.751277777777717,-0.1577159825649674,1418.9333333333343,1764.009999999997,atr14,0.43333333333333335,1.0518807745580863,0.8043794158385364
SELL,00-05%,Q3,47,38,9,2.0017543859652713,0.5629629629632973,1.5106382978725665,0.02403632829210171,76.0666666666803,5.066666666669676,atr14,0.8085106382978723,3.555747922436199,15.013157894730618
SELL,00-05%,Q2,37,23,14,1.7144927536234011,5.5095238095230785,-1.01891891891851,-0.03713327453934421,39.433333333338226,77.1333333333231,atr14,0.6216216216216216,0.31118710307775455,0.511235955056311
SELL,00-05%,Q4,59,33,26,2.6060606060602978,10.757756410256327,-3.2830790960453333,-0.06902109788732666,85.99999999998983,279.7016666666645,atr14,0.559322033898305,0.2422494530156593,0.30747045959679836
SELL,00-05%,Q5,63,46,17,3.7036231884057145,36.70588235294147,-7.2005291005292404,-0.08319046758046499,170.36666666666287,624.000000000005,atr14,0.7301587301587301,0.10089999070977025,0.273023504273496
SELL,05-10%,Q5,65,58,7,9.718390804597753,60.691666666667025,2.1357692307692386,0.01232553980186724,563.6666666666697,424.8416666666692,atr14,0.8923076923076924,0.1601272685090929,1.3267687962181982
SELL,05-10%,Q3,42,36,6,5.231481481481262,44.35722222222245,-1.8526190476192683,-0.03435205327664589,188.3333333333254,266.1433333333347,atr14,0.8571428571428571,0.11793979017153944,0.7076387410292366
SELL,05-10%,Q1,31,26,5,3.8141025641027224,27.096666666668114,-1.171505376344187,-0.06597072020982708,99.16666666667078,135.48333333334057,atr14,0.8387096774193549,0.1407591055764246,0.7319473489974079
SELL,05-10%,Q4,57,46,11,7.537681159420514,48.80454545454518,-3.33538011695883,-0.08428990395841934,346.73333333334364,536.849999999997,atr14,0.8070175438596491,0.15444629366420065,0.6458663189593846
SELL,05-10%,Q2,42,32,10,5.547916666667053,42.06683333333365,-5.788928571428352,-0.14104681540342462,177.5333333333457,420.6683333333365,atr14,0.7619047619047619,0.1318833919041607,0.4220268540933143
SELL,10-15%,Q5,65,56,9,20.17619047619014,58.990555555555225,9.214641025640784,0.09878161138449382,1129.866666666648,530.914999999997,atr14,0.8615384615384616,0.3420240797222009,2.1281498293825836
SELL,10-15%,Q3,35,30,5,8.734444444444582,42.87200000000104,1.3620952380952076,0.06755644504691659,262.03333333333745,214.3600000000052,atr14,0.8571428571428571,0.20373307623727308,1.2223984574236384
SELL,10-15%,Q2,64,53,11,7.9415094339621914,37.03348484848422,0.21143229166671418,0.030520603540562206,420.89999999999617,407.36833333332646,atr14,0.828125,0.21444132158918977,1.0332172767479142
SELL,10-15%,Q4,59,46,13,12.302898550724537,52.4315384615381,-1.9606214689265529,-0.01689192145150767,565.9333333333287,681.6099999999954,atr14,0.7796610169491526,0.2346469112240432,0.8302890704850759
SELL,15-20%,Q5,60,48,12,26.2638888888892,76.54708333333278,5.701694444444802,0.14196157706623713,1260.6666666666815,918.5649999999933,atr14,0.8,0.3431076370933714,1.3724305483734855
SELL,15-20%,Q4,75,55,20,20.249696969696878,43.41449999999986,3.2725777777777503,0.052373068701073396,1113.7333333333283,868.2899999999972,atr14,0.7333333333333333,0.46642704556535125,1.282674375304716
SELL,15-20%,Q2,43,32,11,13.337499999999892,34.3981818181822,1.1260465116277276,0.051063725830217656,426.79999999999654,378.38000000000426,atr14,0.7441860465116279,0.3877385168349204,1.1279665944288593
SELL,15-20%,Q3,58,41,17,13.276422764227412,33.93852941176459,-0.5624425287357586,-0.0029379272969205688,544.3333333333239,576.954999999998,atr14,0.7068965517241379,0.3911902782571722,0.9434589063849448
SELL,15-20%,Q1,33,23,10,10.873913043478423,24.932833333333434,0.02338383838392004,-0.029816133059232166,250.10000000000372,249.32833333333434,atr14,0.696969696969697,0.43612825297880486,1.0030949818512511
SELL,20-25%,Q5,109,69,40,45.49758454106294,64.23083333333318,5.2302752293579395,0.06225363803359843,3139.333333333343,2569.233333333327,atr14,0.6330275229357798,0.7083449206543542,1.221894988128761
SELL,20-25%,Q2,65,41,24,18.178861788617983,27.55798611111126,1.291410256410262,0.015531100582458638,745.3333333333372,661.3916666666702,atr14,0.6307692307692307,0.659658572847903,1.1269167286151673
SELL,20-25%,Q1,36,23,13,14.578260869565705,28.781282051281572,-1.0793518518513676,0.007401178056808378,335.3000000000112,374.15666666666044,atr14,0.6388888888888888,0.5065188146792983,0.8961486721249123
SELL,20-25%,Q3,65,39,26,24.509401709401825,36.00903846153814,0.3020256410258379,-0.03130274493786597,955.8666666666711,936.2349999999916,atr14,0.6,0.6806458255079688,1.0209687382619532
SELL,20-25%,Q4,74,42,32,28.287301587301936,43.25723958333316,-2.6508783783781054,-0.06718474312712908,1188.0666666666814,1384.231666666661,atr14,0.5675675675675675,0.6539321940043747,0.8582860046307418
SELL,25-30%,Q5,69,40,29,50.48000000000007,56.603965517241356,5.473695652173966,0.1381247816376664,2019.2000000000028,1641.5149999999994,atr14,0.5797101449275363,0.8918103093788375,1.2300831853501208
SELL,25-30%,Q4,85,45,40,35.011111111110544,41.51483333333355,-1.0010980392160906,0.023606869394000984,1575.4999999999745,1660.593333333342,atr14,0.5294117647058824,0.8433397968865032,0.948757271497316
SELL,25-30%,Q3,87,45,42,27.2288888888888,35.1237698412702,-2.872394636015543,0.001993877089443532,1225.299999999996,1475.1983333333485,atr14,0.5172413793103449,0.7752268339059388,0.8306001791849346
SELL,25-30%,Q1,37,18,19,18.34814814814803,20.0148245614037,-1.3517567567569115,-0.08796850947254127,330.26666666666455,380.2816666666703,atr14,0.4864864864864865,0.916727902953011,0.8684790659554841
SELL,25-30%,Q2,57,24,33,21.294444444444455,25.844343434343177,-5.996432748537859,-0.21690784951080055,511.0666666666669,852.8633333333248,atr14,0.42105263157894735,0.823949909911327,0.5992362981173287
SELL,30-35%,Q5,50,24,26,46.31249999999978,36.18397435897465,3.414333333333076,0.07686735845744411,1111.4999999999948,940.7833333333409,atr14,0.48,1.2799174446826063,1.181462256630098
SELL,30-35%,Q3,34,15,19,27.56444444444416,29.783859649122537,-4.483137254901938,-0.016487635386796155,413.4666666666624,565.8933333333282,atr14,0.4411764705882353,0.925482619417871,0.730644173224635
SELL,30-35%,Q4,46,17,29,40.858823529411346,30.467356321838754,-4.10768115942024,-0.159260108044898,694.5999999999929,883.5533333333238,atr14,0.3695652173913043,1.3410688836209945,0.7861438283295484
BUY,00-05%,Q1,43,34,9,3.7627450980396238,5.555000000000733,1.8125193798451305,0.007628941052468261,127.9333333333472,49.9950000000066,bbz20,0.7906976744186046,0.6773618538324261,2.558922558922499
BUY,00-05%,Q3,30,19,11,2.0789473684214683,5.886363636363714,-0.8416666666664318,-0.0192577958668215,39.5000000000079,64.75000000000085,bbz20,0.6333333333333333,0.35318024791715596,0.6100386100387241
BUY,00-05%,Q5,40,27,13,2.3222222222220847,9.42666666666656,-1.4961666666667242,-0.05544977927931183,62.699999999996294,122.54666666666526,bbz20,0.675,0.24634606317773458,0.5116418235229873
BUY,00-05%,Q4,60,34,26,2.4303921568626845,6.394294871794832,-1.393638888888906,-0.06722159726690212,82.63333333333128,166.25166666666564,bbz20,0.5666666666666667,0.38008759458108804,0.4970376236829613
BUY,00-05%,Q2,42,28,14,1.9392857142857918,14.175833333333234,-3.4324206349205504,-0.07605989838072097,54.30000000000217,198.46166666666528,bbz20,0.6666666666666666,0.13680223720786353,0.27360447441572705
BUY,05-10%,Q1,45,39,6,7.075213675213633,49.746388888889435,-0.501000000000109,-0.026840564776881386,275.9333333333317,298.4783333333366,bbz20,0.8666666666666667,0.14222567372712033,0.9244668792262822
BUY,05-10%,Q4,47,39,8,5.616239316239231,41.47354166666626,-2.3990425531914905,-0.07137683242343092,219.03333333333,331.78833333333006,bbz20,0.8297872340425532,0.13541740325382434,0.6601598408623937
BUY,05-10%,Q2,43,34,9,6.342156862745033,45.53981481481546,-4.516860465116465,-0.10956012201659279,215.6333333333311,409.8583333333391,bbz20,0.7906976744186046,0.1392661979091259,0.5261167476566978
BUY,05-10%,Q3,39,30,9,6.626666666666324,39.28611111111131,-3.9685897435900537,-0.11057239441919257,198.79999999998972,353.5750000000018,bbz20,0.7692307692307693,0.1686770840698483,0.5622569468994943
BUY,10-15%,Q3,49,37,12,14.828828828828453,46.803611111111074,-0.2648299319730645,-0.05247807002003059,548.6666666666528,561.6433333333329,bbz20,0.7551020408163265,0.31683087002891797,0.9768951825891637
BUY,10-15%,Q1,70,52,18,16.469871794872013,54.30999999999967,-1.7306666666664188,-0.05553129604243403,856.4333333333448,977.579999999994,bbz20,0.7428571428571429,0.30325670769420204,0.876074933338806
BUY,10-15%,Q4,50,36,14,11.811111111111254,28.002976190476705,0.6631666666666263,-0.09385595043312144,425.20000000000516,392.04166666667385,bbz20,0.72,0.4217805647075469,1.0845785949622635
BUY,10-15%,Q2,38,27,11,11.837037037037014,40.83530303030291,-3.4102192982455954,-0.10506618390007867,319.5999999999994,449.188333333332,bbz20,0.7105263157894737,0.2898726385905115,0.7115055674494373
BUY,15-20%,Q1,88,61,27,21.47923497267748,72.82234567901213,-7.454204545454558,-0.015947809447261995,1310.2333333333263,1966.2033333333275,bbz20,0.6931818181818182,0.2949539014762599,0.6663773329648833
BUY,15-20%,Q4,47,31,16,17.432258064515576,40.14552083333378,-2.168687943262929,-0.07369377655353904,540.3999999999828,642.3283333333404,bbz20,0.6595744680851063,0.4342267257382587,0.8413142811178761
BUY,15-20%,Q2,57,36,21,24.48240740740692,50.478253968254045,-3.1346783625734327,-0.09206563246482484,881.3666666666492,1060.0433333333349,bbz20,0.631578947368421,0.48500899858390495,0.8314439975724086
