pair,date,leg,entry,exit,reason,pips,atr_pips,dist_pips
USDJPY,2022-06-20,SELL,135.185333,135.746773,SL,-58.144,121.577331,121.577331
USDJPY,2022-06-21,BUY,135.022667,136.216528,TP,117.3861,119.386093,119.386093
USDJPY,2022-06-21,SELL,135.022667,136.113861,SL,-111.1194,119.386093,119.386093
USDJPY,2022-06-22,BUY,135.980667,135.066701,SL,-93.3966,123.629943,123.629943
USDJPY,2022-06-22,SELL,135.980667,134.744367,TP,121.6299,123.629943,123.629943
USDJPY,2022-06-23,BUY,136.098,134.981508,SL,-113.6492,121.549233,121.549233
USDJPY,2022-06-23,SELL,136.098,134.882508,TP,119.5492,121.549233,121.549233
USDJPY,2022-06-24,BUY,135.092667,136.359481,TP,124.6814,126.681431,126.681431
USDJPY,2022-06-24,SELL,135.092667,135.614814,SL,-54.2148,126.681431,126.681431
USDJPY,2022-06-25,BUY,134.969333,136.220661,TP,123.1328,125.132757,125.132757
USDJPY,2022-06-25,SELL,134.969333,135.769328,SL,-81.9994,125.132757,125.132757
USDJPY,2022-06-26,BUY,135.162,136.323947,TP,114.1947,116.194703,116.194703
USDJPY,2022-06-26,SELL,135.162,135.679947,SL,-53.7947,116.194703,116.194703
USDJPY,2022-06-27,BUY,135.078,136.175022,TP,107.7022,109.702224,109.702224
USDJPY,2022-06-27,SELL,135.078,135.615022,SL,-55.7022,109.702224,109.702224
USDJPY,2022-06-28,BUY,135.168333,136.260711,TP,107.2378,109.23778,109.23778
USDJPY,2022-06-28,SELL,135.168333,136.200378,SL,-105.2044,109.23778,109.23778
USDJPY,2022-06-29,BUY,135.844333,136.949684,TP,108.5351,110.535081,110.535081
USDJPY,2022-06-29,SELL,135.844333,136.877351,SL,-105.3017,110.535081,110.535081
USDJPY,2022-06-30,BUY,136.465,135.421746,SL,-106.3254,111.425432,111.425432
USDJPY,2022-06-30,SELL,136.465,135.350746,TP,109.4254,111.425432,111.425432
USDJPY,2022-07-01,BUY,136.051,135.234621,SL,-83.6379,112.437902,112.437902
USDJPY,2022-07-01,SELL,136.051,136.073379,SL,-4.2379,112.437902,112.437902
USDJPY,2022-07-02,BUY,135.313,135.226005,SL,-10.6995,113.29948,113.29948
USDJPY,2022-07-02,SELL,135.313,135.912995,SL,-61.9995,113.29948,113.29948
USDJPY,2022-07-03,BUY,135.214,136.266067,TP,103.2067,105.20666,105.20666
USDJPY,2022-07-03,SELL,135.214,135.832067,SL,-63.8067,105.20666,105.20666
USDJPY,2022-07-04,BUY,135.101333,136.101467,TP,98.0133,100.013327,100.013327
USDJPY,2022-07-04,SELL,135.101333,135.780133,SL,-69.88,100.013327,100.013327
USDJPY,2022-07-05,BUY,135.538667,135.013091,SL,-54.5576,101.390947,101.390947
USDJPY,2022-07-05,SELL,135.538667,135.962909,SL,-44.4243,101.390947,101.390947
USDJPY,2022-07-06,BUY,135.772667,136.781154,TP,98.8487,100.848736,100.848736
USDJPY,2022-07-06,SELL,135.772667,136.335487,SL,-58.2821,100.848736,100.848736
USDJPY,2022-07-07,BUY,135.676,136.696667,TP,100.0667,102.066684,102.066684
USDJPY,2022-07-07,SELL,135.676,136.347667,SL,-69.1667,102.066684,102.066684
USDJPY,2022-07-08,BUY,135.895,136.890691,TP,97.5691,99.569063,99.569063
USDJPY,2022-07-08,SELL,135.895,136.322691,SL,-44.7691,99.569063,99.569063
USDJPY,2022-07-09,BUY,135.970667,136.983665,TP,99.2998,101.299845,101.299845
USDJPY,2022-07-09,SELL,135.970667,136.883998,SL,-93.3332,101.299845,101.299845
USDJPY,2022-07-10,BUY,136.02,136.960641,TP,92.0641,94.064141,94.064141
USDJPY,2022-07-10,SELL,136.02,136.811641,SL,-81.1641,94.064141,94.064141
USDJPY,2022-07-11,BUY,136.173,135.970047,SL,-22.2953,90.795274,90.795274
USDJPY,2022-07-11,SELL,136.173,136.796953,SL,-64.3953,90.795274,90.795274
USDJPY,2022-07-12,BUY,137.13,136.57983,SL,-57.017,95.21704,95.21704
USDJPY,2022-07-12,SELL,137.13,137.42217,SL,-31.217,95.21704,95.21704
USDJPY,2022-07-13,BUY,136.911333,137.871349,TP,94.0015,96.001537,96.001537
USDJPY,2022-07-13,SELL,136.911333,137.650015,SL,-75.8682,96.001537,96.001537
USDJPY,2022-07-14,BUY,137.395667,138.371181,TP,95.5514,97.551428,97.551428
USDJPY,2022-07-14,SELL,137.395667,138.355514,SL,-97.9848,97.551428,97.551428
USDJPY,2022-07-15,BUY,138.65,137.903665,SL,-76.6335,103.433468,103.433468
USDJPY,2022-07-15,SELL,138.65,137.615665,TP,101.4335,103.433468,103.433468
USDJPY,2022-07-16,BUY,138.641667,137.864404,SL,-79.7263,101.059649,101.059649
USDJPY,2022-07-16,SELL,138.641667,137.63107,TP,99.0596,101.059649,101.059649
USDJPY,2022-07-17,BUY,138.453,137.629589,SL,-84.3411,93.841103,93.841103
USDJPY,2022-07-17,SELL,138.453,137.514589,TP,91.8411,93.841103,93.841103
USDJPY,2022-07-18,BUY,138.378667,137.562618,SL,-83.6048,89.238167,89.238167
USDJPY,2022-07-18,SELL,138.378667,137.486285,TP,87.2382,89.238167,89.238167
USDJPY,2022-07-19,BUY,138.2,137.521931,SL,-69.8069,86.906869,86.906869
USDJPY,2022-07-19,SELL,138.2,138.249069,SL,-6.9069,86.906869,86.906869
USDJPY,2022-07-20,BUY,137.985667,138.864873,TP,85.9207,87.920664,87.920664
USDJPY,2022-07-20,SELL,137.985667,138.778207,SL,-81.254,87.920664,87.920664
USDJPY,2022-07-21,BUY,138.262,138.017737,SL,-26.4263,85.726331,85.726331
USDJPY,2022-07-21,SELL,138.262,138.836263,SL,-59.4263,85.726331,85.726331
USDJPY,2022-07-22,BUY,137.657667,137.02447,SL,-65.3197,92.853022,92.853022
USDJPY,2022-07-22,SELL,137.657667,136.729136,TP,90.853,92.853022,92.853022
USDJPY,2022-07-23,BUY,136.505667,136.429222,SL,-9.6445,103.277806,103.277806
USDJPY,2022-07-23,SELL,136.505667,136.919778,SL,-43.4111,103.277806,103.277806
USDJPY,2022-07-24,BUY,135.999,136.958008,TP,93.9008,95.90082,95.90082
USDJPY,2022-07-24,SELL,135.999,136.846008,SL,-86.7008,95.90082,95.90082
USDJPY,2022-07-25,BUY,136.251667,137.17196,TP,90.0293,92.029333,92.029333
USDJPY,2022-07-25,SELL,136.251667,136.807293,SL,-57.5627,92.029333,92.029333
USDJPY,2022-07-26,BUY,136.361,137.279915,TP,89.8915,91.891523,91.891523
USDJPY,2022-07-26,SELL,136.361,137.194915,SL,-85.3915,91.891523,91.891523
USDJPY,2022-07-27,BUY,136.741667,136.557864,SL,-20.3802,90.413557,90.413557
USDJPY,2022-07-27,SELL,136.741667,137.222136,SL,-50.0469,90.413557,90.413557
USDJPY,2022-07-29,BUY,135.005667,134.550189,SL,-47.5477,102.981077,102.981077
USDJPY,2022-07-29,SELL,135.005667,133.703811,BOTH_SL,128.1856,102.981077,102.981077
USDJPY,2022-07-30,BUY,133.462,132.450676,SL,-103.1324,111.132429,111.132429
USDJPY,2022-07-30,SELL,133.462,132.350676,TP,109.1324,111.132429,111.132429
USDJPY,2022-07-31,BUY,133.209,132.530056,SL,-69.8944,103.194398,103.194398
USDJPY,2022-07-31,SELL,133.209,132.177056,TP,101.1944,103.194398,103.194398
USDJPY,2022-08-01,BUY,133.374667,132.424481,SL,-97.0186,98.451941,98.451941
USDJPY,2022-08-01,SELL,133.374667,132.390147,TP,96.4519,98.451941,98.451941
USDJPY,2022-08-02,BUY,132.060333,133.12003,TP,103.9697,105.96966,105.96966
USDJPY,2022-08-02,SELL,132.060333,132.752697,SL,-71.2363,105.96966,105.96966
USDJPY,2022-08-03,BUY,132.444333,133.657552,TP,119.3218,121.321827,121.321827
USDJPY,2022-08-03,SELL,132.444333,133.494218,SL,-106.9885,121.321827,121.321827
USDJPY,2022-08-04,BUY,133.584333,133.133654,SL,-47.0679,128.834554,128.834554
USDJPY,2022-08-04,SELL,133.584333,133.806346,SL,-24.2012,128.834554,128.834554
USDJPY,2022-08-05,BUY,133.185667,133.524679,BOTH_SL,31.9012,133.232086,133.232086
USDJPY,2022-08-05,SELL,133.185667,134.169321,SL,-100.3654,133.232086,133.232086
USDJPY,2022-08-06,BUY,134.339,133.625273,SL,-73.3727,144.672651,144.672651
USDJPY,2022-08-06,SELL,134.339,134.120727,BOTH_SL,19.8273,144.672651,144.672651
USDJPY,2022-08-07,BUY,134.953,134.236611,SL,-73.6389,134.33889,134.33889
USDJPY,2022-08-07,SELL,134.953,134.017389,BOTH_SL,91.5611,134.33889,134.33889
USDJPY,2022-08-08,BUY,135.086333,134.302853,SL,-80.348,127.714684,127.714684
USDJPY,2022-08-08,SELL,135.086333,133.951147,BOTH_SL,111.5186,127.714684,127.714684
USDJPY,2022-08-09,BUY,134.922667,134.026435,SL,-91.6232,127.356492,127.356492
USDJPY,2022-08-09,SELL,134.922667,133.947565,BOTH_SL,95.5102,127.356492,127.356492
USDJPY,2022-08-10,BUY,135.018333,133.87719,SL,-116.1144,122.081028,122.081028
USDJPY,2022-08-10,SELL,135.018333,133.89481,BOTH_SL,110.3523,122.081028,122.081028
USDJPY,2022-08-11,BUY,133.378333,134.745871,TP,134.7538,136.753812,136.753812
USDJPY,2022-08-11,SELL,133.378333,133.919538,SL,-56.1205,136.753812,136.753812
USDJPY,2022-08-12,BUY,132.681333,134.063833,TP,136.25,138.249968,138.249968
USDJPY,2022-08-12,SELL,132.681333,133.9345,SL,-127.3166,138.249968,138.249968
USDJPY,2022-08-13,BUY,133.392667,134.747416,TP,133.475,135.474971,135.474971
USDJPY,2022-08-13,SELL,133.392667,133.90675,SL,-53.4083,135.474971,135.474971
USDJPY,2022-08-14,BUY,133.388,134.645982,TP,123.7982,125.798187,125.798187
USDJPY,2022-08-14,SELL,133.388,133.809982,SL,-44.1982,125.798187,125.798187
USDJPY,2022-08-15,BUY,133.374333,134.569459,TP,117.5126,119.512602,119.512602
USDJPY,2022-08-15,SELL,133.374333,133.747126,SL,-39.2793,119.512602,119.512602
USDJPY,2022-08-16,BUY,133.074,134.254188,TP,116.0188,118.018845,118.018845
USDJPY,2022-08-16,SELL,133.074,134.128188,SL,-107.4188,118.018845,118.018845
USDJPY,2022-08-17,BUY,133.97,135.189746,TP,119.9746,121.974642,121.974642
USDJPY,2022-08-17,SELL,133.97,135.122746,SL,-117.2746,121.974642,121.974642
USDJPY,2022-08-18,BUY,134.784333,136.030812,TP,122.6479,124.647882,124.647882
USDJPY,2022-08-18,SELL,134.784333,135.892479,SL,-112.8145,124.647882,124.647882
USDJPY,2022-08-20,BUY,136.636333,137.896063,TP,123.9729,125.972918,125.972918
USDJPY,2022-08-20,SELL,136.636333,137.063729,SL,-44.7396,125.972918,125.972918
USDJPY,2022-08-21,BUY,136.878,136.535251,SL,-36.2749,116.974853,116.974853
USDJPY,2022-08-21,SELL,136.878,136.973749,SL,-11.5749,116.974853,116.974853
USDJPY,2022-08-22,BUY,136.968667,136.599734,SL,-38.8933,110.526649,110.526649
USDJPY,2022-08-22,SELL,136.968667,135.8634,TP,108.5266,110.526649,110.526649
USDJPY,2022-08-23,BUY,137.306333,136.610824,SL,-71.5509,109.417603,109.417603
USDJPY,2022-08-23,SELL,137.306333,136.212157,TP,107.4176,109.417603,109.417603
USDJPY,2022-08-24,BUY,136.749333,137.90114,TP,113.1806,115.180631,115.180631
USDJPY,2022-08-24,SELL,136.749333,137.322806,SL,-59.3473,115.180631,115.180631
USDJPY,2022-08-25,BUY,136.835333,136.194037,SL,-66.1296,114.5963,114.5963
USDJPY,2022-08-25,SELL,136.835333,137.338963,SL,-52.363,114.5963,114.5963
USDJPY,2022-08-26,BUY,136.691,136.213106,SL,-49.7894,112.689422,112.689422
USDJPY,2022-08-26,SELL,136.691,137.319894,SL,-64.8894,112.689422,112.689422
USDJPY,2022-08-28,BUY,137.752,138.827261,TP,105.5261,107.526083,107.526083
USDJPY,2022-08-28,SELL,137.752,138.633261,SL,-90.1261,107.526083,107.526083
USDJPY,2022-08-30,BUY,138.574333,139.610012,TP,101.5679,103.567898,103.567898
USDJPY,2022-08-30,SELL,138.574333,139.085679,SL,-53.1346,103.567898,103.567898
USDJPY,2022-08-31,BUY,138.628,139.662988,TP,101.4988,103.498762,103.498762
USDJPY,2022-08-31,SELL,138.628,139.302988,SL,-69.4988,103.498762,103.498762
USDJPY,2022-09-03,BUY,140.269333,141.317191,TP,102.7858,104.78578,104.78578
USDJPY,2022-09-03,SELL,140.269333,141.162858,SL,-91.3524,104.78578,104.78578
USDJPY,2022-09-04,BUY,140.144,141.117011,TP,95.3011,97.301082,97.301082
USDJPY,2022-09-04,SELL,140.144,141.062011,SL,-93.8011,97.301082,97.301082
USDJPY,2022-09-05,BUY,140.392,141.328439,TP,91.6439,93.643862,93.643862
USDJPY,2022-09-05,SELL,140.392,141.051439,SL,-67.9439,93.643862,93.643862
USDJPY,2022-09-06,BUY,140.401,141.309407,TP,88.8407,90.840729,90.840729
USDJPY,2022-09-06,SELL,140.401,141.153407,SL,-77.2407,90.840729,90.840729
USDJPY,2022-09-07,BUY,142.330667,141.618622,SL,-73.2045,108.237819,108.237819
USDJPY,2022-09-07,SELL,142.330667,142.581378,SL,-27.0712,108.237819,108.237819
USDJPY,2022-09-08,BUY,144.001,143.402577,SL,-61.8423,115.242261,115.242261
USDJPY,2022-09-08,SELL,144.001,142.848577,TP,113.2423,115.242261,115.242261
USDJPY,2022-09-09,BUY,143.914333,142.79825,SL,-113.6083,115.874957,115.874957
USDJPY,2022-09-09,SELL,143.914333,142.755584,TP,113.875,115.874957,115.874957
USDJPY,2022-09-10,BUY,142.673333,142.241447,SL,-45.1887,125.155317,125.155317
USDJPY,2022-09-10,SELL,142.673333,142.858553,SL,-20.522,125.155317,125.155317
USDJPY,2022-09-11,BUY,142.564,142.330843,SL,-25.3157,116.215651,116.215651
USDJPY,2022-09-11,SELL,142.564,143.247157,SL,-70.3157,116.215651,116.215651
USDJPY,2022-09-12,BUY,142.467,142.365998,SL,-12.1002,112.700248,112.700248
USDJPY,2022-09-12,SELL,142.467,143.452002,SL,-100.5002,112.700248,112.700248
USDJPY,2022-09-13,BUY,142.743667,143.304141,BOTH_SL,54.0474,114.185944,114.185944
USDJPY,2022-09-13,SELL,142.743667,142.748859,SL,-2.5193,114.185944,114.185944
USDJPY,2022-09-14,BUY,143.671667,143.145559,SL,-54.6108,129.944091,129.944091
USDJPY,2022-09-14,SELL,143.671667,143.849441,SL,-19.7774,129.944091,129.944091
USDJPY,2022-09-15,BUY,143.438667,144.010162,BOTH_SL,55.1495,137.083799,137.083799
USDJPY,2022-09-15,SELL,143.438667,144.009838,SL,-59.1171,137.083799,137.083799
USDJPY,2022-09-16,BUY,143.346667,144.683516,TP,131.685,133.684956,133.684956
USDJPY,2022-09-16,SELL,143.346667,143.97585,SL,-64.9183,133.684956,133.684956
USDJPY,2022-09-17,BUY,143.129,144.432075,TP,128.3075,130.307459,130.307459
USDJPY,2022-09-17,SELL,143.129,144.206075,SL,-109.7075,130.307459,130.307459
USDJPY,2022-09-18,BUY,142.873,144.082998,TP,118.9998,120.999784,120.999784
USDJPY,2022-09-18,SELL,142.873,143.848998,SL,-99.5998,120.999784,120.999784
USDJPY,2022-09-19,BUY,142.838,143.995998,TP,113.7998,115.799799,115.799799
USDJPY,2022-09-19,SELL,142.838,143.836998,SL,-101.8998,115.799799,115.799799
USDJPY,2022-09-20,BUY,143.166667,144.310808,TP,112.4141,114.414099,114.414099
USDJPY,2022-09-20,SELL,143.166667,144.074141,SL,-92.7474,114.414099,114.414099
USDJPY,2022-09-21,BUY,143.476667,143.566869,BOTH_SL,7.0202,113.313092,113.313092
USDJPY,2022-09-21,SELL,143.476667,144.473131,SL,-101.6464,113.313092,113.313092
USDJPY,2022-09-22,BUY,144.093333,144.231664,BOTH_SL,11.8331,114.933585,114.933585
USDJPY,2022-09-22,SELL,144.093333,144.645336,SL,-57.2003,114.933585,114.933585
USDJPY,2022-09-23,BUY,142.838333,144.302359,TP,144.4026,146.402615,146.402615
USDJPY,2022-09-23,SELL,142.838333,143.710026,SL,-89.1693,146.402615,146.402615
USDJPY,2022-09-25,BUY,143.296,144.670972,TP,135.4972,137.497153,137.497153
USDJPY,2022-09-25,SELL,143.296,144.558972,SL,-128.2972,137.497153,137.497153
USDJPY,2022-09-26,BUY,143.469,144.782831,TP,129.3831,131.38307,131.38307
USDJPY,2022-09-26,SELL,143.469,144.730831,SL,-128.1831,131.38307,131.38307
USDJPY,2022-09-27,BUY,144.222,144.000371,SL,-24.1629,131.762851,131.762851
USDJPY,2022-09-27,SELL,144.222,145.223629,SL,-102.1629,131.762851,131.762851
USDJPY,2022-09-28,BUY,144.554,144.033988,SL,-54.0012,128.401219,128.401219
USDJPY,2022-09-28,SELL,144.554,145.190012,SL,-65.6012,128.401219,128.401219
USDJPY,2022-09-29,BUY,144.388,144.058417,SL,-34.9583,125.958275,125.958275
USDJPY,2022-09-29,SELL,144.388,144.780583,SL,-41.2583,125.958275,125.958275
USDJPY,2022-09-30,BUY,144.476667,144.104887,SL,-39.1779,121.311255,121.311255
USDJPY,2022-09-30,SELL,144.476667,144.734113,SL,-27.7446,121.311255,121.311255
USDJPY,2022-10-01,BUY,144.568667,144.14811,SL,-44.0557,116.989023,116.989023
USDJPY,2022-10-01,SELL,144.568667,144.69089,SL,-14.2224,116.989023,116.989023
USDJPY,2022-10-02,BUY,144.698,144.231673,SL,-48.6327,108.632664,108.632664
USDJPY,2022-10-02,SELL,144.698,143.611673,TP,106.6327,108.632664,108.632664
USDJPY,2022-10-03,BUY,144.766667,144.289768,SL,-49.6899,102.823188,102.823188
USDJPY,2022-10-03,SELL,144.766667,143.738435,TP,100.8232,102.823188,102.823188
USDJPY,2022-10-04,BUY,144.664,143.892928,SL,-79.1072,103.807246,103.807246
USDJPY,2022-10-04,SELL,144.664,143.625928,TP,101.8072,103.807246,103.807246
USDJPY,2022-10-05,BUY,144.184,145.230924,TP,102.6924,104.692443,104.692443
USDJPY,2022-10-05,SELL,144.184,144.829924,SL,-66.5924,104.692443,104.692443
USDJPY,2022-10-07,BUY,144.854333,145.898937,TP,102.4603,104.46032,104.46032
USDJPY,2022-10-07,SELL,144.854333,145.594603,SL,-76.027,104.46032,104.46032
USDJPY,2022-10-09,BUY,145.218,146.177668,TP,93.9668,95.966807,95.966807
USDJPY,2022-10-09,SELL,145.218,146.177668,SL,-97.9668,95.966807,95.966807
USDJPY,2022-10-10,BUY,145.388667,146.299001,TP,89.0335,91.033464,91.033464
USDJPY,2022-10-10,SELL,145.388667,146.142335,SL,-77.3668,91.033464,91.033464
USDJPY,2022-10-11,BUY,145.567,146.452954,TP,86.5954,88.595359,88.595359
USDJPY,2022-10-11,SELL,145.567,146.309954,SL,-76.2954,88.595359,88.595359
USDJPY,2022-10-12,BUY,145.753,148.844972,BOTH_SL,307.1972,86.002833,86.002833
USDJPY,2022-10-12,SELL,145.753,146.254028,SL,-52.1028,86.002833,86.002833
USDJPY,2022-10-13,BUY,146.518,146.790902,BOTH_SL,25.2902,88.109774,88.109774
USDJPY,2022-10-13,SELL,146.518,147.324098,SL,-82.6098,88.109774,88.109774
USDJPY,2022-10-14,BUY,147.140333,148.046281,TP,88.5948,90.59479,90.59479
USDJPY,2022-10-14,SELL,147.140333,147.991948,SL,-87.1615,90.59479,90.59479
USDJPY,2022-10-15,BUY,148.223667,148.319048,BOTH_SL,7.5382,96.795162,96.795162
USDJPY,2022-10-15,SELL,148.223667,149.102952,SL,-89.9285,96.795162,96.795162
USDJPY,2022-10-16,BUY,148.725,148.389188,SL,-35.5812,89.881222,89.881222
USDJPY,2022-10-16,SELL,148.725,149.033812,SL,-32.8812,89.881222,89.881222
USDJPY,2022-10-17,BUY,148.591,148.431103,SL,-17.9897,85.689706,85.689706
USDJPY,2022-10-17,SELL,148.591,149.281897,SL,-71.0897,85.689706,85.689706
USDJPY,2022-10-18,BUY,148.828333,148.444881,SL,-40.3452,84.31187,84.31187
USDJPY,2022-10-18,SELL,148.828333,148.978119,SL,-16.9785,84.31187,84.31187
USDJPY,2022-10-19,BUY,148.885,149.233247,BOTH_SL,32.8247,86.675308,86.675308
USDJPY,2022-10-19,SELL,148.885,147.120753,BOTH_SL,174.4247,86.675308,86.675308
USDJPY,2022-10-20,BUY,149.609,150.471414,TP,84.2414,86.241357,86.241357
USDJPY,2022-10-20,SELL,149.609,150.413414,SL,-82.4414,86.241357,86.241357
USDJPY,2022-10-21,BUY,150.002667,150.785759,BOTH_SL,76.3092,85.324117,85.324117
USDJPY,2022-10-21,SELL,150.002667,149.809241,BOTH_SL,17.3425,85.324117,85.324117
USDJPY,2022-10-22,BUY,148.564,148.238347,SL,-34.5653,120.365252,120.365252
USDJPY,2022-10-22,SELL,148.564,149.214653,SL,-67.0653,120.365252,120.365252
USDJPY,2022-10-23,BUY,147.569,148.324323,BOTH_SL,73.5323,111.767734,111.767734
USDJPY,2022-10-23,SELL,147.569,148.686677,SL,-113.7677,111.767734,111.767734
USDJPY,2022-10-24,BUY,147.571333,147.676228,BOTH_SL,8.4895,134.577182,134.577182
USDJPY,2022-10-24,SELL,147.571333,148.706772,SL,-115.5438,134.577182,134.577182
USDJPY,2022-10-25,BUY,148.568,147.658712,SL,-92.9288,139.928811,139.928811
USDJPY,2022-10-25,SELL,148.568,147.168712,TP,137.9288,139.928811,139.928811
USDJPY,2022-10-26,BUY,148.182667,147.000232,SL,-120.2434,140.976753,140.976753
USDJPY,2022-10-26,SELL,148.182667,146.772899,TP,138.9768,140.976753,140.976753
USDJPY,2022-10-27,BUY,146.857333,148.332975,TP,145.5641,147.564128,147.564128
USDJPY,2022-10-27,SELL,146.857333,147.137641,SL,-30.0308,147.564128,147.564128
USDJPY,2022-10-28,BUY,146.106,147.607024,TP,148.1024,150.102405,150.102405
USDJPY,2022-10-28,SELL,146.106,147.473024,SL,-138.7024,150.102405,150.102405
USDJPY,2022-10-29,BUY,147.098667,146.851335,SL,-26.7332,152.866519,152.866519
USDJPY,2022-10-29,SELL,147.098667,147.195665,SL,-11.6999,152.866519,152.866519
USDJPY,2022-10-30,BUY,147.464,147.428525,SL,-5.5475,141.947482,141.947482
USDJPY,2022-10-30,SELL,147.464,147.086475,BOTH_SL,35.7525,141.947482,141.947482
USDJPY,2022-10-31,BUY,147.703,147.035559,SL,-68.7441,134.44409,134.44409
USDJPY,2022-10-31,SELL,147.703,148.330441,SL,-64.7441,134.44409,134.44409
USDJPY,2022-11-01,BUY,148.437333,147.404805,SL,-105.2528,132.819512,132.819512
USDJPY,2022-11-01,SELL,148.437333,147.109138,TP,130.8195,132.819512,132.819512
USDJPY,2022-11-02,BUY,147.906333,146.600533,SL,-132.58,136.44669,136.44669
USDJPY,2022-11-02,SELL,147.906333,147.031467,BOTH_SL,85.4866,136.44669,136.44669
USDJPY,2022-11-04,BUY,147.184667,146.764495,SL,-44.0172,143.350498,143.350498
USDJPY,2022-11-04,SELL,147.184667,145.751162,TP,141.3505,143.350498,143.350498
USDJPY,2022-11-07,BUY,147.193333,146.104817,SL,-110.8517,146.318319,146.318319
USDJPY,2022-11-07,SELL,147.193333,145.73015,TP,144.3183,146.318319,146.318319
USDJPY,2022-11-08,BUY,146.757667,145.467116,SL,-131.0551,146.488439,146.488439
USDJPY,2022-11-08,SELL,146.757667,145.292782,TP,144.4884,146.488439,146.488439
USDJPY,2022-11-09,BUY,145.807333,145.308893,SL,-51.844,148.410694,148.410694
USDJPY,2022-11-09,SELL,145.807333,146.651107,SL,-86.3774,148.410694,148.410694
USDJPY,2022-11-10,BUY,146.053,145.093758,SL,-97.9242,149.424216,149.424216
USDJPY,2022-11-10,SELL,146.053,144.660242,BOTH_SL,137.2758,149.424216,149.424216
USDJPY,2022-11-12,BUY,139.900333,138.793965,SL,-112.6369,199.903533,199.903533
USDJPY,2022-11-12,SELL,139.900333,137.901298,TP,197.9035,199.903533,199.903533
USDJPY,2022-11-13,BUY,138.762,140.618247,TP,183.6247,185.624709,185.624709
USDJPY,2022-11-13,SELL,138.762,140.618247,SL,-187.6247,185.624709,185.624709
USDJPY,2022-11-14,BUY,139.425333,138.987556,SL,-45.7777,180.544373,180.544373
USDJPY,2022-11-14,SELL,139.425333,140.599444,SL,-119.411,180.544373,180.544373
USDJPY,2022-11-15,BUY,139.893333,138.455731,SL,-145.7603,181.926918,181.926918
USDJPY,2022-11-15,SELL,139.893333,138.074064,TP,179.9269,181.926918,181.926918
USDJPY,2022-11-16,BUY,139.085,140.98525,TP,188.025,190.024995,190.024995
USDJPY,2022-11-16,SELL,139.085,140.76225,SL,-169.725,190.024995,190.024995
USDJPY,2022-11-17,BUY,139.491333,141.357708,TP,184.6375,186.637495,186.637495
USDJPY,2022-11-17,SELL,139.491333,140.740375,SL,-126.9042,186.637495,186.637495
USDJPY,2022-11-18,BUY,140.01,141.876062,TP,184.6062,186.606246,186.606246
USDJPY,2022-11-18,SELL,140.01,141.497062,SL,-150.7062,186.606246,186.606246
USDJPY,2022-11-19,BUY,140.156667,139.329299,SL,-84.7368,179.470085,179.470085
USDJPY,2022-11-19,SELL,140.156667,138.361966,TP,177.4701,179.470085,179.470085
USDJPY,2022-11-20,BUY,140.341,142.007508,TP,164.6508,166.650793,166.650793
USDJPY,2022-11-20,SELL,140.341,141.823508,SL,-150.2508,166.650793,166.650793
USDJPY,2022-11-21,BUY,140.274,141.839186,TP,154.5186,156.518594,156.518594
USDJPY,2022-11-21,SELL,140.274,141.754186,SL,-150.0186,156.518594,156.518594
USDJPY,2022-11-22,BUY,141.509667,140.114327,SL,-141.5339,160.067266,160.067266
USDJPY,2022-11-22,SELL,141.509667,139.908994,TP,158.0673,160.067266,160.067266
USDJPY,2022-11-23,BUY,141.493667,140.040947,SL,-147.272,156.905318,156.905318
USDJPY,2022-11-23,SELL,141.493667,139.924613,TP,154.9053,156.905318,156.905318
USDJPY,2022-11-25,BUY,138.714,137.975725,SL,-75.8275,161.827545,161.827545
USDJPY,2022-11-25,SELL,138.714,139.115275,SL,-42.1275,161.827545,161.827545
USDJPY,2022-11-26,BUY,139.011667,137.827816,SL,-120.3851,159.018434,159.018434
USDJPY,2022-11-26,SELL,139.011667,139.087184,SL,-9.5518,159.018434,159.018434
USDJPY,2022-11-27,BUY,139.072,137.9414,SL,-115.06,147.659975,147.659975
USDJPY,2022-11-27,SELL,139.072,137.5954,TP,145.66,147.659975,147.659975
USDJPY,2022-11-28,BUY,139.266333,137.974586,SL,-131.1747,140.041405,140.041405
USDJPY,2022-11-28,SELL,139.266333,137.865919,TP,138.0414,140.041405,140.041405
USDJPY,2022-11-29,BUY,138.530667,138.457473,SL,-9.3194,143.452733,143.452733
USDJPY,2022-11-29,SELL,138.530667,139.298527,SL,-78.7861,143.452733,143.452733
USDJPY,2022-11-30,BUY,138.654333,138.453796,SL,-22.0537,143.820395,143.820395
USDJPY,2022-11-30,SELL,138.654333,139.765204,SL,-113.0871,143.820395,143.820395
USDJPY,2022-12-01,BUY,138.168667,136.647453,SL,-154.1213,152.354653,152.354653
USDJPY,2022-12-01,SELL,138.168667,136.64512,TP,150.3547,152.354653,152.354653
USDJPY,2022-12-02,BUY,135.906667,134.38735,SL,-153.9317,159.365035,159.365035
USDJPY,2022-12-02,SELL,135.906667,135.61265,BOTH_SL,27.4016,159.365035,159.365035
USDJPY,2022-12-03,BUY,134.623333,136.271937,TP,162.8604,164.860389,164.860389
USDJPY,2022-12-03,SELL,134.623333,135.775604,SL,-117.2271,164.860389,164.860389
USDJPY,2022-12-04,BUY,134.271,135.801846,TP,151.0846,153.084647,153.084647
USDJPY,2022-12-04,SELL,134.271,135.657846,SL,-140.6846,153.084647,153.084647
