pair,date,regime,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2019-02-12,ABOVE,BUY1,BUY,100.0,110.394,110.69200000000001,TP,29.8,2980.0,136032,136059
USDJPY,2019-02-12,ABOVE,SELL1,SELL,130.0,110.394,110.292,TP,10.2,1326.0,136032,136106
USDJPY,2019-02-12,ABOVE,SELL2,SELL,130.0,110.774,110.292,TP,48.2,6266.0,136069,136106
USDJPY,2019-02-13,ABOVE,BUY1,BUY,100.0,110.514,110.851,TP,33.7,3370.0,136056,136069
USDJPY,2019-02-13,ABOVE,SELL1,SELL,130.0,110.514,110.451,TP,6.3,819.0,136056,136101
USDJPY,2019-02-13,ABOVE,SELL2,SELL,130.0,111.344,111.906,TIME_EXIT,-56.2,-7306.0,136431,136487
USDJPY,2019-02-14,ABOVE,BUY1,BUY,100.0,110.929,110.497,SL,-43.2,-4320.0,136080,136099
USDJPY,2019-02-14,ABOVE,SELL1,SELL,130.0,110.929,110.497,TP,43.2,5616.0,136080,136099
USDJPY,2019-02-15,BELOW,SELL1,SELL,100.0,110.539,111.128,SL,-58.9,-5890.0,136104,136361
USDJPY,2019-02-15,BELOW,BUY1,BUY,130.0,110.539,111.128,TP,58.9,7657.0,136104,136361
USDJPY,2019-02-16,ABOVE,BUY1,BUY,100.0,110.458,110.845,TP,38.7,3870.0,136128,136225
USDJPY,2019-02-16,ABOVE,SELL1,SELL,130.0,110.458,110.445,TP,1.3,169.0,136128,136387
USDJPY,2019-02-16,ABOVE,SELL2,SELL,130.0,111.252,111.868,TIME_EXIT,-61.6,-8008.0,136430,136559
USDJPY,2019-02-18,ABOVE,BUY1,BUY,100.0,110.572,110.776,TP,20.4,2040.0,136176,136208
USDJPY,2019-02-18,ABOVE,SELL1,SELL,130.0,110.572,110.37599999999999,TP,19.6,2548.0,136176,136399
USDJPY,2019-02-18,ABOVE,SELL2,SELL,130.0,111.439,111.643,TIME_EXIT,-20.4,-2652.0,136432,136607
USDJPY,2019-02-19,ABOVE,BUY1,BUY,100.0,110.595,110.457,SL,-13.8,-1380.0,136200,136201
USDJPY,2019-02-19,ABOVE,SELL1,SELL,130.0,110.595,110.457,TP,13.8,1794.0,136200,136201
USDJPY,2019-02-20,BELOW,SELL1,SELL,100.0,110.58,110.823,SL,-24.3,-2430.0,136224,136225
USDJPY,2019-02-20,BELOW,BUY1,BUY,130.0,110.58,110.823,TP,24.3,3159.0,136224,136225
USDJPY,2019-02-21,BELOW,SELL1,SELL,100.0,110.751,110.95,SL,-19.9,-1990.0,136248,136360
USDJPY,2019-02-21,BELOW,BUY1,BUY,130.0,110.751,110.95,TP,19.9,2587.0,136248,136360
USDJPY,2019-02-22,BELOW,SELL1,SELL,100.0,110.708,110.855,SL,-14.7,-1470.0,136272,136282
USDJPY,2019-02-22,BELOW,BUY1,BUY,130.0,110.708,110.855,TP,14.7,1911.0,136272,136282
USDJPY,2019-02-23,BELOW,SELL1,SELL,100.0,110.637,110.905,SL,-26.8,-2680.0,136296,136359
USDJPY,2019-02-23,BELOW,BUY1,BUY,130.0,110.637,110.905,TP,26.8,3484.0,136296,136359
USDJPY,2019-02-25,ABOVE,BUY1,BUY,100.0,110.773,110.637,SL,-13.6,-1360.0,136344,136346
USDJPY,2019-02-25,ABOVE,SELL1,SELL,130.0,110.773,110.637,TP,13.6,1768.0,136344,136346
USDJPY,2019-02-26,ABOVE,BUY1,BUY,100.0,111.04,110.577,SL,-46.3,-4630.0,136368,136387
USDJPY,2019-02-26,ABOVE,SELL1,SELL,130.0,111.04,110.577,TP,46.3,6019.0,136368,136387
USDJPY,2019-02-27,BELOW,SELL1,SELL,100.0,110.552,111.076,SL,-52.4,-5240.0,136392,136429
USDJPY,2019-02-27,BELOW,BUY1,BUY,130.0,110.552,111.076,TP,52.4,6812.0,136392,136429
USDJPY,2019-02-28,ABOVE,BUY1,BUY,100.0,110.863,111.274,TP,41.1,4110.0,136416,136431
USDJPY,2019-02-28,ABOVE,SELL1,SELL,130.0,110.863,110.874,TP,-1.1,-143.0,136416,136621
USDJPY,2019-02-28,ABOVE,SELL2,SELL,130.0,111.351,110.874,TP,47.7,6201.0,136431,136621
USDJPY,2019-03-01,ABOVE,BUY1,BUY,100.0,111.362,111.693,TP,33.1,3310.0,136440,136442
USDJPY,2019-03-01,ABOVE,SELL1,SELL,130.0,111.362,111.29299999999999,TP,6.9,897.0,136440,136612
USDJPY,2019-03-01,ABOVE,SELL2,SELL,130.0,111.661,111.29299999999999,TP,36.8,4784.0,136442,136612
USDJPY,2019-03-02,ABOVE,BUY1,BUY,100.0,111.906,111.358,SL,-54.8,-5480.0,136464,136611
USDJPY,2019-03-02,ABOVE,SELL1,SELL,130.0,111.906,111.358,TP,54.8,7124.0,136464,136611
USDJPY,2019-03-04,ABOVE,BUY1,BUY,100.0,111.936,111.756,SL,-18.0,-1800.0,136512,136528
USDJPY,2019-03-04,ABOVE,SELL1,SELL,130.0,111.936,111.756,TP,18.0,2340.0,136512,136528
USDJPY,2019-03-05,BELOW,SELL1,SELL,100.0,111.78,112.013,SL,-23.3,-2330.0,136536,136551
USDJPY,2019-03-05,BELOW,BUY1,BUY,130.0,111.78,112.013,TP,23.3,3029.0,136536,136551
USDJPY,2019-03-06,BELOW,SELL1,SELL,100.0,111.865,111.562,TP,30.3,3030.0,136560,136598
USDJPY,2019-03-06,BELOW,BUY1,BUY,130.0,111.865,109.925,TIME_EXIT,-194.0,-25220.0,136560,136991
USDJPY,2019-03-06,BELOW,BUY2,BUY,130.0,111.137,109.925,TIME_EXIT,-121.2,-15756.0,136613,136991
USDJPY,2019-03-07,BELOW,SELL1,SELL,100.0,111.623,111.41199999999999,TP,21.1,2110.0,136584,136611
USDJPY,2019-03-07,BELOW,BUY1,BUY,130.0,111.623,111.812,TP,18.9,2457.0,136584,136768
USDJPY,2019-03-07,BELOW,BUY2,BUY,130.0,110.922,111.812,TP,89.0,11570.0,136621,136768
USDJPY,2019-03-08,BELOW,SELL1,SELL,100.0,111.642,111.282,TP,36.0,3600.0,136608,136612
USDJPY,2019-03-08,BELOW,BUY1,BUY,130.0,111.642,111.682,TP,4.0,520.0,136608,136760
USDJPY,2019-03-08,BELOW,BUY2,BUY,130.0,110.857,111.682,TP,82.5,10725.0,136621,136760
USDJPY,2019-03-09,BELOW,SELL1,SELL,100.0,111.156,111.648,SL,-49.2,-4920.0,136632,136760
USDJPY,2019-03-09,BELOW,BUY1,BUY,130.0,111.156,111.648,TP,49.2,6396.0,136632,136760
USDJPY,2019-03-11,ABOVE,BUY1,BUY,100.0,111.081,110.985,SL,-9.6,-960.0,136680,136680
USDJPY,2019-03-11,ABOVE,SELL1,SELL,130.0,111.081,110.985,TP,9.6,1248.0,136680,136680
USDJPY,2019-03-12,ABOVE,BUY1,BUY,100.0,111.332,111.561,TP,22.9,2290.0,136704,136755
USDJPY,2019-03-12,ABOVE,SELL1,SELL,130.0,111.332,111.161,TP,17.1,2223.0,136704,136874
USDJPY,2019-03-12,ABOVE,SELL2,SELL,130.0,111.879,111.161,TP,71.8,9334.0,136776,136874
USDJPY,2019-03-13,ABOVE,BUY1,BUY,100.0,111.315,111.11,SL,-20.5,-2050.0,136728,136746
USDJPY,2019-03-13,ABOVE,SELL1,SELL,130.0,111.315,111.11,TP,20.5,2665.0,136728,136746
USDJPY,2019-03-14,BELOW,SELL1,SELL,100.0,111.211,111.465,SL,-25.4,-2540.0,136752,136753
USDJPY,2019-03-14,BELOW,BUY1,BUY,130.0,111.211,111.465,TP,25.4,3302.0,136752,136753
USDJPY,2019-03-15,ABOVE,BUY1,BUY,100.0,111.755,111.146,SL,-60.9,-6090.0,136776,136914
USDJPY,2019-03-15,ABOVE,SELL1,SELL,130.0,111.755,111.146,TP,60.9,7917.0,136776,136914
USDJPY,2019-03-16,BELOW,SELL1,SELL,100.0,111.471,111.184,TP,28.7,2870.0,136800,136874
USDJPY,2019-03-16,BELOW,BUY1,BUY,130.0,111.471,111.584,TP,11.3,1469.0,136800,136896
USDJPY,2019-03-16,BELOW,BUY2,BUY,130.0,110.901,111.308,TIME_EXIT,40.7,5291.0,136914,137231
USDJPY,2019-03-18,ABOVE,BUY1,BUY,100.0,111.553,111.46,SL,-9.3,-930.0,136848,136858
USDJPY,2019-03-18,ABOVE,SELL1,SELL,130.0,111.553,111.46,TP,9.3,1209.0,136848,136858
USDJPY,2019-03-19,BELOW,SELL1,SELL,100.0,111.383,111.628,SL,-24.5,-2450.0,136872,136897
USDJPY,2019-03-19,BELOW,BUY1,BUY,130.0,111.383,111.628,TP,24.5,3185.0,136872,136897
USDJPY,2019-03-20,ABOVE,BUY1,BUY,100.0,111.418,111.676,TP,25.8,2580.0,136896,136897
USDJPY,2019-03-20,ABOVE,SELL1,SELL,130.0,111.418,111.276,TP,14.2,1846.0,136896,136914
USDJPY,2019-03-21,BELOW,SELL1,SELL,100.0,110.664,110.335,TP,32.9,3290.0,136920,136928
USDJPY,2019-03-21,BELOW,BUY1,BUY,130.0,110.664,110.735,TP,7.1,923.0,136920,136934
USDJPY,2019-03-21,BELOW,BUY2,BUY,130.0,110.695,110.735,TP,4.0,520.0,136928,136934
USDJPY,2019-03-22,ABOVE,BUY1,BUY,100.0,110.816,110.298,SL,-51.8,-5180.0,136944,136956
USDJPY,2019-03-22,ABOVE,SELL1,SELL,130.0,110.816,110.298,TP,51.8,6734.0,136944,136956
USDJPY,2019-03-23,BELOW,SELL1,SELL,100.0,109.925,110.897,SL,-97.2,-9720.0,136968,137112
USDJPY,2019-03-23,BELOW,BUY1,BUY,130.0,109.925,110.897,TP,97.2,12636.0,136968,137112
USDJPY,2019-03-25,ABOVE,BUY1,BUY,100.0,110.093,109.915,SL,-17.8,-1780.0,137016,137016
