date,entry_px,exit_px,net_pips,exit_reason,+DI_prev,-DI_prev
2024-03-19,162.27267,162.79175,-52.9082,SL,22.338,20.6831
2024-03-22,164.79333,163.99102,79.231,TP,34.352,13.9283
2024-03-23,163.978,163.14622,82.1777,TP,30.7682,19.2271
2024-03-27,164.12833,163.40787,71.0468,TP,32.8457,19.078
2024-03-28,163.79567,163.06283,72.2836,TP,29.9849,22.0551
2024-03-29,163.46333,162.73494,71.8396,TP,28.0128,23.3353
2024-04-02,162.97767,163.4607,-49.3034,SL,26.0998,25.8416
2024-04-05,164.216,163.51986,68.6136,TP,32.9212,19.7665
2024-04-08,164.27667,164.75622,-48.9558,SL,29.4327,21.555
2024-04-10,164.839,164.21451,61.4492,TP,33.1643,18.554
2024-04-11,164.38533,163.73375,64.1581,TP,29.5151,23.0366
2024-04-19,164.616,163.89451,71.149,TP,27.5687,24.071
2024-05-16,168.42367,167.40578,100.7884,TP,29.5016,23.3441
2024-05-24,169.77867,170.43477,-66.6101,SL,29.2397,17.862
2024-05-27,170.176,170.74845,-58.2448,SL,28.1575,17.6751
2024-05-30,170.38433,169.68404,69.029,TP,28.214,16.7837
2024-06-03,170.598,169.92285,66.5149,TP,25.8332,22.6404
2024-06-26,171.039,171.65962,-63.0617,SL,23.6379,15.0052
2024-07-08,173.92467,174.43753,-52.2868,SL,31.5186,14.3328
2024-10-02,159.43233,160.56977,-114.7434,SL,23.2791,18.7231
2024-10-07,163.25267,164.34844,-110.5777,SL,27.256,13.4171
2024-10-08,162.605,163.68261,-108.7607,SL,25.7358,16.97
2024-10-11,162.79067,163.81541,-103.4746,SL,24.4821,15.8525
2024-10-16,162.61333,163.4682,-86.4871,SL,22.1989,18.2147
2024-10-17,162.46233,163.29529,-84.2959,SL,21.1556,18.1689
2024-10-19,162.502,163.29673,-80.4729,SL,19.7102,17.9328
2024-10-23,163.207,163.91098,-71.3979,SL,23.5895,16.2147
2024-11-01,165.68133,164.73364,93.7695,TP,29.0643,11.9394
2024-11-04,165.669,164.84172,81.7281,TP,26.6577,12.6714
2024-11-06,165.671,164.87711,78.3886,TP,25.3933,13.7499
2024-11-08,165.43733,164.61958,80.7751,TP,21.2563,15.0674
2024-11-12,163.97467,164.60496,-64.0298,SL,24.0241,22.6313
2024-11-14,164.20867,164.86058,-66.1917,SL,23.6555,21.2311
2024-11-21,163.88633,162.81942,105.6915,TP,22.2455,20.6619
2024-12-25,163.27667,164.08736,-82.0698,SL,25.6825,17.6544
2024-12-26,163.39767,164.17686,-78.9191,SL,25.1076,17.0563
2024-12-31,163.70067,162.73072,95.9951,TP,23.8795,23.8482
2025-01-08,163.79,162.82261,95.7394,TP,27.2957,24.3975
2025-01-09,163.26233,162.30125,95.1084,TP,25.5124,25.306
2025-01-24,162.64633,163.43911,-80.278,SL,26.7551,21.0001
2025-01-27,163.19667,162.20053,98.614,TP,27.5305,22.3614
2025-03-04,156.97733,155.79401,117.3323,TP,24.6605,21.3367
2025-03-07,160.06567,161.16616,-111.0496,SL,28.0353,14.13
2025-03-11,159.55333,160.52125,-97.792,SL,23.6982,19.2687
2025-03-13,161.659,160.3292,131.9796,TP,28.6158,15.7211
2025-03-14,160.71467,161.73752,-103.2854,SL,26.5736,20.2255
2025-03-17,161.726,162.64242,-92.6415,SL,28.9277,18.0745
2025-03-19,163.55067,162.34827,119.2397,TP,36.4001,15.4413
2025-03-20,162.62367,161.38431,122.9361,TP,32.792,19.1134
2025-03-21,161.359,162.30941,-96.0408,SL,30.5441,24.4109
2025-03-26,162.13567,162.99342,-86.7757,SL,31.5275,20.5496
2025-03-27,161.866,162.72439,-86.8388,SL,29.2539,20.5123
2025-03-29,162.49033,161.34658,113.3751,TP,28.5731,17.256
2025-04-03,161.84133,162.81512,-98.3786,SL,27.4546,17.0919
2025-04-04,161.74,160.40662,132.3384,TP,24.2037,15.068
2025-05-03,163.96333,162.86689,108.6443,TP,23.9664,18.4167
2025-05-15,164.28433,163.33623,93.8101,TP,25.7901,19.3837
2025-05-22,162.93433,162.08831,83.602,TP,22.9863,21.4773
2025-05-30,163.71567,162.84679,85.8872,TP,26.5744,18.4464
2025-06-02,163.26667,163.86276,-60.6095,SL,23.8565,23.1929
2025-06-05,163.37933,163.99859,-62.9257,SL,24.8146,19.8382
2025-06-13,166.11633,165.31092,79.541,TP,30.2414,13.9977
2025-06-18,167.078,166.26002,80.7977,TP,26.1267,16.6014
2025-06-19,166.574,167.19507,-63.1069,SL,24.5786,18.6608
2025-06-23,168.16933,168.75921,-59.9873,SL,27.0674,19.1795
2025-06-25,168.481,169.13401,-66.3015,SL,30.3533,15.8725
2025-07-03,169.38633,170.01115,-63.4817,SL,21.6329,16.258
2025-07-05,170.09133,170.7176,-63.6263,SL,24.7112,13.986
2025-07-10,171.67967,170.89185,77.7816,TP,34.0272,9.9781
2025-07-11,171.29433,171.89921,-61.4876,SL,31.656,12.0189
2025-07-17,172.42833,173.03918,-62.0843,SL,29.6791,15.4108
2025-08-08,171.622,172.35376,-74.1764,SL,20.7943,20.4361
2025-08-14,172.51833,171.71018,79.8154,TP,22.8509,18.2138
2025-09-03,172.852,173.33941,-49.7406,SL,29.8487,18.2716
2025-09-04,172.786,173.27809,-50.2092,SL,27.4528,16.805
2025-09-06,172.81433,173.31278,-50.845,SL,23.9408,14.8175
2025-09-09,173.47133,172.82656,63.4774,TP,30.7346,11.9228
2025-09-10,172.699,173.22725,-53.8253,SL,26.7957,19.2542
2025-09-11,172.56067,173.08024,-52.957,SL,25.2975,18.1776
2025-09-15,173.186,173.65153,-47.5532,SL,25.8107,16.9413
2025-09-20,173.90333,174.40237,-50.9033,SL,26.1976,13.2831
2025-09-21,173.743,174.20639,-47.3388,SL,26.1976,13.2831
2025-09-29,174.90233,174.42934,46.2993,TP,31.0645,11.0275
2025-09-30,174.413,173.91308,48.9918,TP,27.292,20.4931
2025-10-10,177.22533,176.44525,77.0088,TP,41.6622,15.1973
2025-10-11,176.14467,176.77697,-64.2306,SL,36.714,22.3199
2025-10-14,176.38,175.60625,76.3753,TP,40.9788,18.9848
2025-10-16,175.85767,175.0675,78.0168,TP,34.5997,20.2307
2025-10-17,175.85367,175.05442,78.9248,TP,32.9995,18.5722
2025-10-21,175.741,176.3327,-60.1698,SL,32.7406,18.6569
2025-10-28,177.92033,177.22823,68.2105,TP,37.6615,12.3429
2025-10-29,177.21733,177.76424,-55.6911,SL,34.0428,18.1233
2025-11-01,177.886,177.06934,80.6661,TP,32.798,14.2113
2025-11-05,176.70433,175.92523,76.9104,TP,27.1206,22.7789
2025-11-07,176.70967,177.34008,-64.041,SL,22.8259,21.5296
2025-11-09,177.416,178.0105,-60.45,SL,23.9239,19.6851
2025-11-10,177.57133,178.13987,-57.8536,SL,26.0702,19.1138
2025-11-17,179.566,180.07797,-52.1973,SL,33.3799,14.7399
2025-11-22,180.47867,181.0992,-63.0537,SL,35.2481,17.9921
2025-11-25,180.76533,181.3265,-57.1169,SL,42.1901,15.9295
2025-12-01,180.958,180.29601,65.199,TP,34.236,16.5832
2025-12-02,180.56033,181.07608,-52.575,SL,31.3883,22.1257
2025-12-04,181.07133,180.39659,66.4741,TP,31.1223,18.9572
2025-12-05,180.77,181.29661,-53.6608,SL,28.4835,21.1572
2025-12-11,182.28967,182.80506,-52.5396,SL,34.2082,18.4194
2025-12-16,182.352,181.72879,61.3206,TP,29.8217,24.8088
2025-12-17,182.00833,182.49143,-49.3097,SL,27.479,24.1433
2025-12-19,182.59167,183.1175,-53.583,SL,28.1404,19.1257
2025-12-23,184.566,183.86804,68.7964,TP,34.0612,16.7799
2025-12-25,183.682,184.24352,-57.1521,SL,28.0811,21.7753
2025-12-30,183.85267,184.34863,-50.5966,SL,26.8745,24.8297
2025-12-31,183.74,184.23424,-50.424,SL,25.0421,23.6728
2026-01-15,184.76367,184.11197,64.1698,TP,29.8657,16.1863
2026-01-16,184.19933,183.54401,64.5328,TP,27.5788,18.7556
2026-01-17,183.55967,182.88907,66.0594,TP,25.0259,23.3877
2026-01-22,185.10733,185.65498,-55.7643,SL,34.5705,19.5505
2026-01-24,184.925,184.0183,89.6698,TP,28.6908,20.5701
2026-02-06,184.90767,185.6131,-71.5435,SL,25.2102,18.5831
2026-02-27,184.12033,183.2025,90.7838,TP,27.4654,19.6777
2026-03-03,184.11733,183.28422,82.3115,TP,25.4375,22.2459
