source,date,entry_px,exit_px,net_pips
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2007-05-24,163.65333,163.01063,63.2699
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2007-05-25,163.045,162.38126,65.3742
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2007-05-27,163.69,163.01987,66.0133
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2007-05-29,163.68333,163.07353,59.9808
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2007-05-30,163.60333,162.95063,64.27
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2007-06-03,164.2,163.57974,61.0257
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2007-06-06,164.21333,163.62956,57.3777
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2007-06-07,163.56333,162.94066,61.2678
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2007-06-08,162.97,162.2813,67.8701
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2007-06-11,162.64,161.97077,65.9229
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2008-01-02,168.28,167.64345,62.6549
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2008-01-04,161.87833,160.79033,107.8006
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-01,160.95,159.86043,107.9571
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-02,126.94667,123.63002,330.6644
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-04,127.75,124.7666,297.3399
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-06,127.34333,124.5729,276.0438
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-07,126.14167,123.44172,268.995
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-08,126.51167,123.87425,262.7421
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-09,125.21833,122.6185,258.9834
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-10,122.72333,120.04108,267.2257
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-11,121.67,119.17381,248.6192
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-12,121.136,118.76318,236.2817
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-13,119.74,117.37547,235.453
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-18,120.65,118.42935,221.0647
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-20,119.625,117.37132,224.3675
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-21,116.56,114.2437,230.6298
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-01-30,117.19,114.73524,244.4762
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-02-08,118.815,116.55806,224.6943
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-02-09,119.34833,117.1746,216.3733
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-02-10,118.47667,116.2671,219.9566
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-02-11,117.37833,115.07114,229.719
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-02-15,118.23,116.1782,204.1805
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-03-12,124.725,123.01516,169.984
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-03-25,132.83333,131.20214,162.1198
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-03-28,131.07333,129.26084,180.2498
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-03-29,130.06,128.37372,167.6284
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-04-07,134.98333,133.07693,189.6407
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-04-15,132.13167,130.34734,177.4326
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-04-18,129.825,127.9654,184.9603
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-04-19,129.32,127.59323,171.6774
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-04-20,129.288,127.65636,162.1643
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-04-26,128.64,127.00678,162.3223
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-04-27,128.09467,126.5222,156.2465
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-04-28,126.31167,124.67017,163.1496
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-05-06,131.81,130.25607,154.3928
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-05-10,134.21,132.62027,157.9734
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-05-12,133.11167,131.53283,156.8833
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-05-13,131.98167,130.33068,164.0984
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-05-14,130.16,128.40529,174.4707
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-05-16,129.15167,127.29889,184.2774
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-06-07,137.89,136.31782,156.2175
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-06-11,137.465,135.94549,150.951
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-06-14,137.86,136.4763,137.3701
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-06-15,137.61933,136.30918,130.0151
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-06-16,135.46667,134.0382,141.8468
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-06-20,134.44733,132.91475,152.2581
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-06-21,134.16,132.73559,141.4411
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-06-22,133.96433,132.5976,135.6737
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-07-03,134.64,133.15955,147.0449
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-07-04,134.21,132.7547,144.5302
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-07-05,134.03,132.665,135.5002
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-07-06,133.93167,132.63654,128.5127
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-07-08,132.26667,130.85485,140.1817
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-07-21,133.94333,132.51883,141.4502
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-09,138.33,137.00545,131.4555
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-10,138.29167,137.0289,125.2769
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-11,137.42,136.15285,125.7146
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-12,136.12667,134.81223,130.4436
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-14,136.46833,134.99293,146.5405
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-15,135.15667,133.64007,150.6594
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-16,134.8,133.39011,139.9891
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-17,134.381,133.03054,134.0459
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-23,135.33,133.96092,135.9083
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-25,135.25333,133.95234,129.0991
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-26,134.66333,133.32982,132.3513
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-27,134.33333,133.0148,130.8537
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-29,134.181,132.84928,132.1716
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-30,133.81,132.57029,122.9713
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-08-31,133.58,132.39666,117.3337
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-09-02,132.43833,131.1526,127.5736
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-09-11,133.80167,132.71486,107.6809
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-09-12,132.47333,131.32278,114.0555
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-09-23,134.57333,133.5999,96.3428
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-09-24,134.65667,133.69297,95.3698
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-09-25,133.46667,132.44895,100.7712
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-09-26,132.215,131.14551,105.9494
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-09-27,131.71,130.71625,98.3751
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-10-02,130.51333,129.37383,112.9502
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-10-04,130.86,129.74403,110.5965
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-10-07,130.94833,129.90971,102.8626
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-10-25,138.17,137.23237,92.7629
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-10-26,138.154,137.26917,87.4825
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-10-27,137.42667,136.49584,92.0824
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-10-28,136.285,135.30886,96.6136
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-10-29,134.17833,133.0987,106.9637
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-10-31,133.555,132.2037,134.1299
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-11-01,132.62,131.36165,124.8353
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-11-11,134.65833,133.29408,135.4249
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-11-13,134.35333,133.01224,133.1092
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-11-14,133.62067,132.27072,133.995
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-11-15,133.47,132.20985,125.0155
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-11-17,133.62333,132.42528,118.8056
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-11-20,132.69167,131.45295,122.8715
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-12-06,134.49,133.19646,128.3541
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-12-07,134.04667,132.79612,124.0546
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-12-08,133.06,131.7769,127.3096
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-12-09,130.72333,129.33591,137.7421
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-12-12,130.585,129.19468,138.0322
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-12-13,130.21,128.91769,128.2313
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2009-12-18,129.18833,127.91917,125.9168
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-01-02,133.301,132.4185,87.2498
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-01-03,133.22,132.40015,80.9853
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-01-12,133.82667,132.88339,93.3281
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-01-15,132.55667,131.45091,109.5761
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-01-16,131.075,129.91172,115.3278
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-01-17,130.56,129.47819,107.1812
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-01-21,129.13833,128.07226,105.6069
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-01-22,127.84,126.65735,117.2646
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-01-27,126.75333,125.56697,117.636
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-01-29,125.84833,124.62636,121.1972
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-02-04,126.40333,125.27174,112.1591
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-02-05,123.57667,122.2113,135.5363
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-02-12,123.045,121.66231,137.2688
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-02-18,124.05833,122.81983,122.85
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-02-21,124.53,123.36546,115.4544
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-02-23,124.34167,123.21119,112.0478
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-02-24,122.68,121.43755,123.2454
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-02-27,121.13,119.84511,127.4894
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-03-02,120.96,119.76644,118.3561
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-03-09,123.22833,122.10155,111.6783
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-03-14,124.57,123.44515,111.4852
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-03-18,124.39,123.27345,110.6546
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-03-19,123.34,122.20083,112.9168
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-03-20,122.695,121.5657,111.9299
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-03-21,122.49,121.44104,103.896
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-03-22,122.3,121.30582,98.4184
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-04,127.72,126.72642,98.3576
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-05,127.665,126.71737,93.7631
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-06,127.23833,126.30054,92.7793
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-07,125.82333,124.83878,97.4558
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-08,124.875,123.83694,102.8058
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-13,126.87833,125.8762,99.2129
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-16,126.59833,125.55218,103.6149
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-17,124.86667,123.73469,112.1974
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-18,124.44,123.38758,104.2419
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-21,125.02833,123.96586,105.247
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-22,124.77333,123.70518,105.8154
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-04-25,125.76,124.63961,111.0392
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-01,125.02,123.73369,127.6306
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-02,124.72,123.52427,118.5727
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-05,123.74167,122.48253,124.9132
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-06,121.21333,119.82119,138.2144
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-11,119.63333,117.49749,212.5839
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-12,117.77667,115.61789,214.8779
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-14,116.89333,114.738,214.5336
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-15,114.93833,112.70913,221.9208
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-16,114.3,112.23002,205.9979
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-17,114.04167,112.08834,194.3323
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-19,112.86333,110.77607,207.7266
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-23,113.14,111.00759,212.241
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-24,112.98667,110.96952,200.7145
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-25,111.80667,109.79515,200.1514
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-05-29,112.255,110.12193,212.3075
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-01,112.105,110.26795,182.7052
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-04,113.00667,111.10974,188.693
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-05,110.90167,108.88218,200.9485
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-06,109.95,108.07444,186.5561
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-17,112.44833,110.90549,153.2848
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-19,112.35533,110.87515,147.0179
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-21,112.44,111.11472,131.5282
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-22,112.465,111.13298,132.2019
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-23,111.38167,110.03787,133.38
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-27,110.38,109.14327,122.6726
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-06-29,110.07333,108.91022,115.3118
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-07-10,112.06167,110.86801,118.3659
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-07-11,111.98,110.87095,109.9048
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-07-15,112.58333,111.44917,112.4166
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-07-22,111.45,110.26507,117.4935
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-07-29,113.86,112.66285,118.7155
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-07-30,113.58333,112.40311,117.0219
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-04,113.57667,112.53575,103.0916
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-06,113.25167,112.2215,102.0171
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-08,113.54,112.58291,94.709
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-09,113.4,112.49307,89.6926
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-10,113.61333,112.73251,87.0821
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-11,112.69333,111.77988,90.3455
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-12,110.33,109.27802,104.1983
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-14,110.18333,109.0734,109.9937
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-15,109.89,108.85837,102.1631
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-16,109.80167,108.81545,97.6218
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-19,109.61667,108.62057,98.6097
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-20,109.45667,108.46639,98.0272
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-21,108.895,107.88674,99.8264
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-22,108.76,107.81986,93.0145
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-23,108.67333,107.77824,88.5092
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-24,107.91,106.98557,91.4432
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-08-31,107.89,106.84211,103.7892
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-09-05,108.76,107.70462,104.5376
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-09-07,108.19333,107.17725,100.6081
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-10-03,114.85,113.98348,85.652
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-10-04,114.84167,114.02177,80.9901
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-10-08,114.865,113.94281,91.2192
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-10-09,114.265,113.32515,92.9846
sell_pp_s1_fixed_sl70_tp91_atr14_open_underpp_15m_eurjpy_ledger.csv,2010-10-10,114.19,113.31729,86.2715
