pair,date,ref_mode,leg_tag,side,size,entry,exit,reason,pips,weighted_pips,open_bar,close_bar
USDJPY,2019-11-05,pivot,BUY1,BUY,179.576271,108.55,108.619,TIME_EXIT,5.9,1059.5,142416,142847
USDJPY,2019-11-06,pivot,SELL1,SELL,130.0,109.145,108.647,TP,48.8,6344.0,142440,142467
USDJPY,2019-11-06,pivot,BUY1,BUY,156.641975,109.042,108.647,SL,-40.5,-6344.0,142440,142467
USDJPY,2019-11-08,pivot,SELL1,SELL,130.0,109.275,108.647,TP,61.8,8034.0,142488,142636
USDJPY,2019-11-08,pivot,BUY1,BUY,123.6,109.28699999999999,108.647,SL,-65.0,-8034.0,142488,142636
USDJPY,2019-11-16,pivot,SELL1,SELL,130.0,108.773,108.452,TP,31.1,4043.0,142680,142768
USDJPY,2019-11-16,pivot,BUY1,BUY,189.812207,108.655,108.452,SL,-21.3,-4043.0,142680,142768
USDJPY,2019-11-22,pivot,SELL1,SELL,130.0,108.579,108.585,TIME_EXIT,-1.6,-208.0,142824,143255
USDJPY,2019-11-22,pivot,BUY1,BUY,165.350877,108.497,108.585,TIME_EXIT,7.8,1289.7368,142824,143255
USDJPY,2019-11-23,pivot,SELL1,SELL,130.0,108.619,108.477,TP,13.2,1716.0,142848,143119
USDJPY,2019-11-23,pivot,BUY1,BUY,272.380952,108.53,108.477,SL,-6.3,-1716.0,142848,143119
USDJPY,2019-11-26,pivot,SELL1,SELL,130.0,108.998,108.691,TP,29.7,3861.0,142920,143102
USDJPY,2019-11-26,pivot,BUY1,BUY,294.732824,108.812,108.691,SL,-13.1,-3861.0,142920,143102
USDJPY,2019-11-27,pivot,SELL1,SELL,130.0,109.096,108.874,TP,21.2,2756.0,142944,143098
USDJPY,2019-11-27,pivot,BUY1,BUY,191.388889,109.008,108.874,SL,-14.4,-2756.0,142944,143098
USDJPY,2019-11-28,pivot,SELL1,SELL,130.0,109.373,109.066,TP,29.7,3861.0,142968,143080
USDJPY,2019-11-28,pivot,BUY1,BUY,109.376771,109.40899999999999,109.066,SL,-35.3,-3861.0,142968,143080
USDJPY,2019-11-29,pivot,SELL1,SELL,130.0,109.517,109.337,TP,17.0,2210.0,142992,143079
USDJPY,2019-11-29,pivot,BUY1,BUY,1227.777778,109.345,109.337,SL,-1.8,-2210.0,142992,143079
USDJPY,2019-12-05,pivot,SELL1,SELL,130.0,108.83,109.498,TIME_EXIT,-67.8,-8814.0,143136,143567
USDJPY,2019-12-05,pivot,BUY1,BUY,148.086957,108.762,109.498,TIME_EXIT,72.6,10751.113,143136,143567
USDJPY,2019-12-10,pivot,SELL1,SELL,130.0,108.587,109.421,TIME_EXIT,-84.4,-10972.0,143256,143687
USDJPY,2019-12-10,pivot,BUY1,BUY,335.263158,108.477,109.421,TIME_EXIT,93.4,31313.5789,143256,143687
USDJPY,2019-12-11,pivot,SELL1,SELL,130.0,108.772,108.512,TP,25.0,3250.0,143280,143299
USDJPY,2019-12-11,pivot,BUY1,BUY,212.418301,108.655,108.512,SL,-15.3,-3250.0,143280,143299
USDJPY,2019-12-13,pivot,SELL1,SELL,130.0,109.405,108.871,TIME_EXIT,52.4,6812.0,143328,143759
USDJPY,2019-12-13,pivot,BUY1,BUY,130.836013,109.37899999999999,108.871,TIME_EXIT,-51.8,-6777.3055,143328,143759
USDJPY,2019-12-17,pivot,SELL1,SELL,130.0,109.582,109.355,TP,21.7,2821.0,143424,143486
USDJPY,2019-12-17,pivot,BUY1,BUY,215.343511,109.476,109.355,SL,-13.1,-2821.0,143424,143486
USDJPY,2019-12-19,pivot,SELL1,SELL,130.0,109.548,109.4,TP,13.8,1794.0,143472,143485
USDJPY,2019-12-19,pivot,BUY1,BUY,472.105263,109.428,109.4,SL,-3.8,-1794.0,143472,143485
USDJPY,2019-12-21,pivot,SELL1,SELL,130.0,109.429,109.256,TP,16.3,2119.0,143520,143738
USDJPY,2019-12-21,pivot,BUY1,BUY,268.227848,109.325,109.256,SL,-7.9,-2119.0,143520,143738
USDJPY,2019-12-27,pivot,SELL1,SELL,130.0,109.527,109.363,TP,15.4,2002.0,143664,143737
USDJPY,2019-12-27,pivot,BUY1,BUY,152.824427,109.484,109.363,SL,-13.1,-2002.0,143664,143737
