date,entry_px,exit_px,net_pips,exit_reason,+DI_prev,-DI_prev
2016-06-25,114.14267,112.23127,190.14,TP,17.6679,37.2423
2016-06-26,113.357,111.58213,176.4871,TP,17.6679,37.2423
2016-06-28,112.25133,113.59738,-135.605,SL,15.4518,39.4903
2016-07-04,114.12133,112.68702,142.4318,TP,18.0569,30.8846
2016-07-06,112.66567,111.23737,141.8293,TP,16.4211,36.495
2016-07-08,111.66767,112.75219,-109.4523,SL,14.3439,36.1211
2016-07-09,111.262,112.31881,-106.6807,SL,13.6687,36.0908
2016-07-11,111.21667,112.14369,-93.7026,SL,15.1401,35.4756
2016-08-04,113.10333,114.05756,-96.4227,SL,21.8404,23.3651
2016-08-05,112.81233,113.73805,-93.5718,SL,20.9049,23.3527
2016-09-17,114.282,113.52347,74.8535,TP,24.855,28.5915
2016-09-21,113.52233,112.8409,67.1435,TP,22.2556,30.2736
2016-09-22,112.93467,112.1515,77.3171,TP,17.9814,33.7799
2016-09-25,113.376,112.62481,74.1188,TP,15.958,28.1976
2016-09-26,113.41267,112.70175,70.0921,TP,16.974,27.6665
2016-09-27,113.07733,112.37293,69.4406,TP,15.9074,30.5418
2016-09-28,112.84633,113.41573,-57.9397,SL,14.0565,31.9584
2016-09-30,113.57267,112.80522,75.7445,TP,18.5421,26.5783
2016-10-12,114.697,113.96235,72.4647,TP,23.1635,28.394
2016-10-15,114.50267,113.72227,77.0395,TP,17.4588,22.337
2016-10-17,114.221,113.52263,68.8372,TP,19.0276,21.522
2016-10-19,114.20367,113.52017,67.3501,TP,18.5798,18.961
2016-10-20,113.58367,114.12373,-55.0065,SL,16.796,24.7601
2016-10-21,113.89,113.16338,71.6621,TP,18.2632,22.2151
2016-10-22,113.133,113.71236,-58.9365,SL,16.3608,26.4427
2016-12-29,122.295,122.86253,-57.7533,SL,21.5398,25.2968
2017-01-02,122.92233,123.50372,-59.1392,SL,19.7638,21.3261
2017-01-04,122.71333,123.3079,-60.4563,SL,19.7639,21.185
2017-01-06,122.448,123.04033,-60.233,SL,17.1055,22.2944
2017-01-10,122.941,122.19745,73.3554,TP,18.3369,24.6134
2017-01-11,122.43867,121.69414,73.4523,TP,17.0049,24.5978
2017-01-14,121.969,121.19399,76.5011,TP,16.2246,25.5727
2017-01-16,121.48367,120.77499,69.868,TP,15.299,29.8188
2017-01-17,121.14533,121.69583,-56.05,SL,14.0678,31.5972
2017-01-18,120.90033,121.45446,-56.4128,SL,12.9775,31.0881
2017-01-23,122.13133,121.42909,69.2246,TP,20.4328,28.9949
2017-01-24,121.57033,122.12684,-56.6505,SL,18.4171,32.6663
2017-01-26,121.88667,122.44658,-56.9915,SL,16.0735,27.9948
2017-01-30,122.94433,122.26673,66.7607,TP,21.4442,25.1779
2017-01-31,122.065,121.33264,72.2362,TP,18.4237,33.6577
2017-02-02,122.07633,121.31912,74.7208,TP,17.5964,31.4486
2017-02-03,121.53,120.77689,74.3107,TP,16.4285,33.9098
2017-02-04,121.41133,120.66782,73.3514,TP,15.4519,32.978
2017-02-05,121.386,120.69559,68.0406,TP,15.4519,32.978
2017-02-07,120.52667,119.81961,69.7062,TP,13.9484,40.0471
2017-02-09,119.714,120.24971,-54.5705,SL,12.2108,40.6329
2017-02-11,120.657,121.23322,-58.6223,SL,19.9611,32.572
2017-02-14,120.68433,121.21368,-53.9346,SL,24.1395,28.3884
2017-02-17,120.92633,120.26564,65.0691,TP,22.6703,25.3451
2017-02-18,120.16367,119.45858,69.5084,TP,19.7256,31.2348
2017-02-22,119.899,119.27584,61.3162,TP,22.1763,28.4549
2017-02-24,119.34367,118.68652,64.7146,TP,18.1326,32.1203
2017-02-25,118.722,119.25464,-54.264,SL,15.9794,35.8534
2017-02-27,118.458,118.93032,-48.2316,SL,17.7292,34.8628
2017-03-24,119.77433,120.32015,-55.5819,SL,21.8757,24.4614
2017-03-27,119.97567,119.33406,63.1611,TP,19.3699,26.198
2017-03-30,119.678,118.98309,68.4905,TP,14.3714,27.4802
2017-03-31,119.45233,118.7576,68.4734,TP,13.3481,25.5236
2017-04-01,119.03067,118.30775,71.2915,TP,11.9115,26.9396
2017-04-03,118.75467,118.11509,62.958,TP,14.1496,26.2552
2017-04-04,118.407,117.74979,64.7206,TP,12.7865,29.3931
2017-04-06,118.12567,117.43058,68.5084,TP,13.5757,29.5637
2017-04-08,117.69833,116.97967,70.8664,TP,11.3215,28.5033
2017-04-11,117.54733,116.90466,63.2677,TP,14.5519,25.5196
2017-04-12,116.61567,115.93355,67.2117,TP,12.7312,33.0183
2017-04-13,116.21833,115.54522,66.3109,TP,11.98,33.185
2017-04-14,115.998,115.32507,66.2935,TP,11.1272,32.8897
2017-04-15,115.49133,116.0134,-53.2068,SL,10.2448,35.3575
2017-04-17,115.09633,115.58008,-49.375,SL,9.5332,37.2014
2017-04-20,116.617,117.13092,-52.3917,SL,20.2253,28.0372
2017-05-30,124.03133,123.32713,69.4202,TP,27.8367,28.8361
2017-06-06,124.39167,123.75697,62.47,TP,25.3676,26.2727
2017-06-07,123.56367,122.88135,67.2314,TP,21.9118,34.754
2017-06-09,123.25967,123.82479,-57.5123,SL,20.0776,30.2631
2017-06-12,123.593,122.93428,64.8717,TP,20.5238,27.0239
2017-06-13,123.20367,123.72073,-52.7062,SL,18.676,31.1666
2017-06-14,123.394,122.72511,65.8888,TP,17.6412,29.0829
2017-06-15,122.95733,123.49176,-54.4427,SL,15.7712,31.1551
2017-06-21,124.18067,124.66478,-49.4112,SL,20.5626,25.1901
2017-06-23,124.09533,124.57535,-49.0019,SL,17.8811,24.2846
2017-08-11,128.73,129.27956,-55.9557,SL,20.2752,27.8232
2017-08-18,128.54267,127.82901,70.3657,TP,22.54,31.2597
2017-08-24,128.75867,129.27489,-52.6223,SL,20.1031,28.9724
2017-09-06,129.82033,130.35255,-54.2214,SL,18.6889,28.1968
2017-09-08,130.414,129.67837,72.5627,TP,21.306,22.9077
2017-09-09,129.975,130.56045,-59.5448,SL,19.1224,24.3349
2017-10-18,132.09933,132.53325,-44.3917,SL,19.3443,22.5434
2017-10-27,133.31833,132.61997,68.8364,TP,22.6927,24.1822
2017-10-28,132.21467,131.48819,71.6481,TP,20.2563,29.701
2017-10-31,131.80533,132.30654,-51.1203,SL,19.5837,30.4151
2017-11-04,132.59267,133.0827,-50.0029,SL,22.4925,25.1077
2017-11-20,131.63667,132.12369,-49.7019,SL,21.8306,29.8555
2017-11-22,131.92233,131.2596,65.2732,TP,19.5124,24.5927
2017-11-23,131.612,132.11033,-50.833,SL,18.5355,24.8062
2017-11-28,132.52133,131.88304,62.829,TP,25.8646,28.096
2017-12-15,132.75167,132.11116,63.0504,TP,21.9653,28.7323
2017-12-16,132.36033,132.85164,-50.1303,SL,20.4542,27.9362
2017-12-19,132.67733,133.11694,-44.9611,SL,25.047,27.0673
2018-01-10,134.68233,134.1032,56.9137,TP,28.4908,30.147
2018-01-11,133.61367,134.10164,-49.797,SL,24.1527,35.834
2018-01-20,135.533,136.06973,-54.6729,SL,22.6009,22.7711
2018-02-06,135.591,134.81032,77.068,TP,24.9185,32.3725
2018-02-08,134.50533,133.59392,90.1413,TP,18.4039,30.6023
2018-02-09,133.612,132.64485,95.7147,TP,16.1046,32.7201
2018-02-16,132.81233,131.86146,94.0874,TP,11.9014,32.8616
2018-02-17,132.26733,133.01193,-75.4596,SL,10.8561,34.8302
2018-02-19,131.91467,132.56849,-66.3824,SL,11.6772,34.2016
2018-02-22,132.40567,131.60885,78.6814,TP,17.7926,29.2106
2018-02-23,131.72833,130.92831,79.0024,TP,16.4554,33.1982
2018-02-28,131.59433,130.86992,71.441,TP,18.1332,30.3521
2018-03-01,130.49167,129.71708,76.4586,TP,15.7472,37.343
2018-03-05,130.108,129.38029,71.7705,TP,12.4618,36.2461
2018-03-07,131.23267,131.86827,-64.5601,SL,20.8888,27.5245
2018-03-09,131.15367,131.81122,-66.7554,SL,17.41,27.001
2018-03-13,131.258,131.84043,-59.2427,SL,16.7338,25.6083
2018-03-15,131.557,130.74296,80.4044,TP,19.0627,21.2402
2018-03-16,130.925,130.11561,79.9393,TP,17.8028,23.5305
2018-03-17,130.37667,130.99305,-62.6388,SL,16.698,26.0126
2018-03-19,130.188,130.73393,-55.5927,SL,17.6207,25.3241
2018-03-23,129.77367,130.44043,-67.6764,SL,19.1217,25.7393
2018-03-24,129.498,130.15784,-66.9838,SL,17.9423,24.1517
2018-05-02,131.831,131.31683,50.4166,TP,23.8438,23.8703
2018-05-03,131.53933,131.00482,52.451,TP,21.298,25.4441
2018-05-04,130.91333,130.32581,57.7525,TP,17.9921,32.1819
2018-05-07,130.49267,129.95567,52.6995,TP,17.5646,32.0842
2018-05-08,130.16267,129.62626,52.6403,TP,16.328,35.4359
2018-05-09,129.551,129.9738,-43.2795,SL,14.7967,40.6038
2018-05-15,130.964,130.42167,53.2333,TP,25.1486,26.4754
2018-05-16,130.60467,130.04719,54.748,TP,22.7178,27.3326
2018-05-19,130.56467,131.02449,-46.9819,SL,22.7521,27.6943
2018-05-24,129.18033,128.51193,65.8408,TP,22.6498,39.2121
2018-05-25,128.244,127.54826,68.574,TP,20.2057,39.7923
2018-05-26,127.69467,128.26037,-57.5707,SL,17.7501,39.9678
2018-05-27,127.405,127.9303,-53.5299,SL,17.7501,39.9678
2018-05-29,127.52867,126.77315,74.5519,TP,21.479,35.8379
2018-05-30,125.62867,126.29722,-67.8557,SL,17.3377,45.6957
2018-06-09,128.906,129.61601,-72.0007,SL,26.5059,28.7253
2018-06-15,128.73067,127.81805,90.2617,TP,24.899,32.2114
2018-06-18,128.31433,127.52451,77.982,TP,23.035,32.9911
2018-06-19,128.135,127.35629,76.8709,TP,21.6949,34.5441
2018-06-28,127.68267,128.28658,-61.3911,SL,14.2798,34.5361
2018-07-04,129.00167,129.58553,-59.3861,SL,19.8212,30.3694
2018-07-23,130.50533,129.96484,53.0492,TP,24.0289,24.8496
2018-07-25,130.035,129.49315,53.185,TP,20.6669,28.6697
2018-07-27,129.65867,130.09626,-44.759,SL,16.9736,27.25
2018-08-03,129.647,129.0341,60.2904,TP,24.669,25.9494
2018-08-04,128.95433,129.43687,-49.2539,SL,22.3813,29.9051
2018-08-06,128.633,129.05667,-43.3666,SL,21.9798,30.7966
2018-08-07,128.68967,129.10182,-42.2155,SL,22.8966,29.3956
2018-08-10,128.336,127.74915,57.6846,TP,22.3982,27.8241
2018-08-11,126.86033,126.18215,66.8178,TP,17.9973,41.3153
2018-08-15,126.344,125.61217,72.1826,TP,14.2736,39.2231
2018-08-16,125.56,126.15623,-60.6233,SL,12.514,42.0023
2018-08-20,126.40633,126.95001,-55.3678,SL,13.294,34.2459
2018-09-08,128.44067,129.04915,-61.8484,SL,21.3203,23.0513
2018-10-09,130.259,129.55001,69.8993,TP,19.5279,29.989
2018-10-11,129.65867,130.23475,-58.6079,SL,18.31,25.858
2018-10-13,129.85,129.07185,76.8152,TP,17.5582,21.4579
2018-10-18,129.61933,128.91799,69.1341,TP,17.7262,24.0602
2018-10-19,128.85367,129.42507,-58.1408,SL,15.5407,28.5491
2018-10-22,129.50467,130.027,-53.2329,SL,13.6119,26.614
2018-10-23,129.55767,128.86201,68.5655,TP,17.2523,24.1223
2018-10-25,128.16967,127.39986,75.9805,TP,13.4428,31.4723
2018-10-26,127.911,127.13515,76.5854,TP,12.3853,30.0939
2018-11-01,127.95933,128.51174,-56.2404,SL,15.8962,27.167
2018-11-13,128.12367,128.62525,-51.158,SL,18.8836,31.2244
2018-11-15,128.60533,127.89249,70.2844,TP,18.6688,25.3468
2018-11-21,128.41433,128.93353,-52.9195,SL,14.6157,27.0159
2018-11-23,128.868,128.20376,65.4237,TP,13.4117,23.6702
2018-11-24,128.25267,128.78172,-53.9055,SL,12.0275,29.2133
2018-11-28,128.58433,129.0506,-47.6264,SL,18.7397,25.4392
2018-12-01,128.67567,128.0384,62.7268,TP,18.2363,22.4229
2018-12-05,128.148,128.63866,-50.0661,SL,20.2963,26.1119
2018-12-08,128.367,128.84811,-49.1109,SL,19.722,22.6921
2018-12-10,128.283,128.70998,-43.6984,SL,19.1608,23.5101
2018-12-15,128.41833,127.82168,58.6652,TP,20.5056,23.6738
2018-12-21,127.65333,127.07502,56.8312,TP,20.2396,21.4439
2018-12-22,126.83067,126.20903,61.1634,TP,17.4841,27.2451
2018-12-25,126.075,125.49232,57.2679,TP,14.9347,30.7814
2018-12-29,126.44133,125.81196,61.9373,TP,19.5361,23.5355
2018-12-30,126.184,125.59958,57.4418,TP,19.5361,23.5355
2019-01-01,125.83133,125.24596,57.5371,TP,18.5703,28.2331
2019-01-02,125.741,125.18483,54.6168,TP,18.1493,27.5929
2019-01-03,122.108,122.83876,-74.0763,SL,9.8665,60.0833
2019-01-11,124.68267,123.8094,86.3272,TP,16.8118,36.8949
2019-01-12,124.567,123.70657,85.0425,TP,15.8441,35.7078
2019-01-14,124.33633,123.58053,74.5807,TP,15.5525,36.8911
2019-01-16,124.08833,124.69015,-61.1815,SL,16.9927,34.5021
2019-01-21,124.677,123.99937,66.7627,TP,17.9952,28.3061
2019-01-23,124.33867,124.83617,-50.7503,SL,16.2569,31.2904
2019-01-25,124.22133,124.73744,-52.6102,SL,15.5814,30.6289
2019-01-28,124.91367,125.39685,-49.3182,SL,17.046,27.3012
2019-01-31,125.16833,124.57107,58.7267,TP,19.0874,25.222
2019-02-01,124.79833,125.26505,-47.6719,SL,17.4475,27.233
2019-02-04,125.39767,125.8364,-44.8732,SL,19.1842,23.993
2019-02-06,125.52767,124.96179,55.5873,TP,21.6749,21.7131
2019-02-07,125.09,124.52431,55.5689,TP,20.1332,25.4888
2019-02-08,124.622,125.06211,-45.0113,SL,18.4841,28.7519
2019-02-09,124.36367,124.79839,-44.4727,SL,17.3765,29.0187
2019-02-12,124.57333,124.95649,-39.3152,SL,24.1464,26.3614
2019-03-08,125.37167,124.8033,55.8365,TP,23.916,33.4973
2019-03-11,124.77467,125.16849,-40.3827,SL,21.2575,36.5718
2019-03-23,124.74,124.11787,61.2127,TP,20.9177,37.865
2019-03-27,124.69733,124.12113,56.6199,TP,25.0205,30.3953
2019-03-28,124.37467,123.7949,56.9762,TP,23.0906,32.2887
2019-03-30,124.37,124.81518,-45.5175,SL,22.3152,32.0205
2019-04-24,125.633,125.23058,39.2417,TP,27.3888,28.242
2019-04-25,125.179,124.75372,41.5283,TP,24.0651,32.0899
2019-04-26,124.578,124.11666,45.1335,TP,20.5998,35.8242
2019-05-02,124.93567,124.49816,42.7507,TP,24.8104,25.4672
2019-05-03,124.75267,124.30936,43.3306,TP,22.7369,25.5821
2019-05-05,124.453,124.05036,39.2639,TP,21.5848,28.3783
2019-05-06,123.911,123.47739,42.3614,TP,18.6113,38.245
2019-05-08,123.57967,123.07493,49.4736,TP,13.7863,33.6687
2019-05-09,123.27833,122.78307,48.5268,TP,13.0462,31.8614
2019-05-13,123.29167,122.82917,45.2499,TP,14.6159,37.065
2019-05-14,122.83133,123.20129,-37.9956,SL,13.0514,41.5445
2019-05-15,122.959,122.46073,48.8265,TP,12.4806,37.236
2019-05-23,123.132,122.61659,50.5406,TP,15.5701,28.9632
2019-05-24,122.575,122.03771,52.7286,TP,13.8691,35.4049
2019-05-25,122.57167,122.04747,51.4194,TP,13.2001,33.6971
2019-05-28,122.618,122.16463,44.3369,TP,16.9511,31.1945
2019-05-29,122.277,121.81051,45.6485,TP,15.2977,34.659
2019-05-31,121.87133,121.39275,46.8586,TP,13.4952,34.4637
2019-06-01,121.22633,121.61433,-39.7997,SL,11.89,40.0681
2019-06-06,121.78967,121.30101,47.8661,TP,24.0071,29.4042
2019-06-09,122.588,122.96749,-38.9489,SL,22.9788,26.0121
2019-06-14,122.29267,121.82622,45.6449,TP,23.3152,25.5751
2019-06-15,121.84767,121.37079,46.6876,TP,21.1764,30.644
2019-06-18,121.86767,121.4418,41.587,TP,25.5313,27.4739
2019-06-21,121.39767,121.75893,-37.1262,SL,22.2458,26.8805
2019-06-26,121.984,122.34149,-36.7488,SL,22.9082,25.4107
2019-07-03,122.00167,121.49477,49.6897,TP,24.0957,26.3329
2019-07-06,121.759,122.11672,-36.7716,SL,24.0204,27.8749
2019-07-13,121.77333,121.34779,41.5539,TP,21.5546,26.2772
2019-07-15,121.557,121.84525,-29.8245,SL,21.1059,26.9097
2019-07-16,121.58967,121.2135,36.6163,TP,23.3938,24.8917
2019-07-17,121.36267,120.97554,37.7124,TP,21.1077,27.8322
2019-07-18,121.262,120.87906,37.2937,TP,19.8143,26.1267
2019-07-19,120.981,121.27613,-30.5127,SL,18.3641,30.0256
2019-07-20,120.98167,120.59486,37.681,TP,18.0564,27.6542
2019-07-23,120.96633,120.62545,33.0888,TP,22.1957,25.1243
2019-07-24,120.75867,120.40332,34.5344,TP,19.7719,28.5816
2019-07-27,120.971,121.29272,-33.1718,SL,23.1913,23.289
2019-07-28,120.924,121.22274,-30.8738,SL,23.1913,23.289
2019-08-01,120.672,120.25969,40.231,TP,22.0143,25.6045
2019-08-02,119.52733,119.02292,49.4409,TP,16.7094,38.8929
2019-08-03,118.57333,118.05009,51.324,TP,14.9575,41.9953
2019-08-05,118.38767,117.92663,45.1041,TP,16.2865,41.0954
2019-08-07,119.23933,118.68974,53.9588,TP,22.9569,36.7978
2019-08-09,118.64567,118.07166,56.4008,TP,18.9524,34.4693
2019-08-10,118.39867,117.82308,56.5582,TP,17.5505,34.5735
2019-08-12,118.17133,117.64852,51.2813,TP,16.6603,37.4323
2019-08-15,118.31067,118.82427,-52.3599,SL,22.0341,27.5137
2019-08-16,118.157,117.44933,69.7672,TP,19.3039,25.3446
2019-08-23,118.01567,117.42509,58.0579,TP,19.1232,23.3073
2019-08-24,117.606,116.99872,59.7285,TP,17.2688,26.0884
2019-08-26,116.92867,117.37311,-45.4441,SL,15.6505,33.0149
2019-08-28,117.414,117.88819,-48.4192,SL,20.5003,26.6809
2019-08-31,117.03467,116.39405,63.0618,TP,18.2441,28.1747
2019-09-01,116.708,116.11314,58.486,TP,18.2441,28.1747
2019-09-03,116.51867,115.9594,54.9264,TP,17.5224,29.1529
2019-09-04,116.15933,116.58896,-43.9625,SL,16.2928,32.7399
2019-09-17,119.06367,119.55171,-49.8039,SL,24.5058,26.7847
2019-09-21,118.78433,118.14103,63.3303,TP,20.5312,28.9295
2019-09-25,118.158,117.56241,58.559,TP,18.3502,30.9633
2019-09-26,117.979,118.42482,-45.5822,SL,17.5106,30.6232
2019-09-27,117.75133,118.19206,-45.0727,SL,16.4478,31.8843
2019-09-30,118.119,117.59441,51.4593,TP,20.4615,27.8814
2019-10-01,117.82233,117.29589,51.6447,TP,18.933,32.145
2019-10-02,117.88467,117.36358,51.1084,TP,18.0485,30.1561
2019-10-03,117.594,118.0,-41.6003,SL,16.546,31.9436
2019-10-04,117.32133,117.72719,-41.5853,SL,15.3698,32.7898
2019-10-09,117.434,117.81829,-39.4288,SL,18.6345,26.9586
2019-11-14,119.84733,119.40217,43.5165,TP,22.1079,22.2116
2020-01-03,121.41833,121.00104,40.729,TP,27.207,28.5361
2020-01-04,120.67433,121.0282,-36.3864,SL,22.9168,35.5379
2020-01-08,120.709,120.21387,48.5125,TP,25.8504,30.8901
2020-01-24,121.18567,120.72139,45.4273,TP,21.058,32.7242
2020-01-25,120.71,120.22364,47.6361,TP,18.6658,31.9336
2020-01-27,120.11067,120.45915,-35.8486,SL,17.2786,36.9924
2020-01-28,120.11233,120.46058,-35.8245,SL,16.0555,34.7903
2020-01-30,120.09633,120.44887,-36.2536,SL,13.6753,30.9364
2020-02-01,120.198,120.54279,-35.4791,SL,14.3621,28.7957
2020-02-07,120.78033,120.34489,42.5445,TP,21.301,21.7491
2020-02-08,120.307,119.85826,43.8736,TP,19.1936,26.6807
2020-02-10,120.05033,119.65204,38.8296,TP,18.6454,27.6649
2020-02-11,119.92467,120.24221,-32.7547,SL,16.7048,29.4463
2020-02-13,119.72867,119.28789,43.0779,TP,17.5893,24.9428
2020-02-14,119.15667,118.70051,44.6159,TP,15.7822,29.8754
2020-02-15,118.99167,118.54456,43.7107,TP,14.9516,28.4049
2020-02-18,119.04167,118.65228,37.9383,TP,18.6893,26.114
2020-02-19,118.71633,119.02286,-31.6531,SL,16.9577,30.9043
2020-02-29,119.378,118.63927,72.8728,TP,19.465,31.9653
2020-03-06,119.40667,118.58183,81.4838,TP,22.2484,25.052
2020-03-07,118.99133,118.17829,80.3046,TP,20.9589,25.9104
2020-03-09,118.37267,117.61254,75.013,TP,19.3298,31.6694
2020-03-12,118.13133,117.13719,98.4146,TP,17.4311,29.5465
2020-03-13,117.22633,118.03784,-82.1504,SL,15.2531,32.8786
2020-03-15,119.833,118.72027,110.2732,TP,23.2307,26.8774
2020-03-16,118.92433,117.77363,114.0706,TP,20.8595,34.0361
2020-03-18,118.43567,117.14905,127.6612,TP,17.339,30.6853
2020-03-21,118.53933,119.58108,-105.1746,SL,14.9717,24.9757
2020-03-23,118.19533,119.12332,-93.799,SL,14.4918,26.799
2020-03-30,119.791,118.61475,116.6248,TP,18.4095,25.521
2020-03-31,119.28067,118.11947,115.1195,TP,17.3162,28.0468
2020-04-01,118.811,117.63447,116.6533,TP,15.8697,29.0409
2020-04-02,117.772,116.55419,120.7815,TP,14.2366,32.7082
2020-04-07,117.86,118.64451,-79.4513,SL,18.6134,29.7825
2020-04-09,118.30033,117.27797,101.2361,TP,20.3198,25.6172
2020-04-11,118.53167,117.57164,95.0027,TP,20.5884,23.5224
2020-04-12,118.463,117.57155,88.1453,TP,20.5884,23.5224
2020-04-13,118.507,117.65732,83.9683,TP,21.9548,22.916
2020-04-14,117.76667,116.90215,85.4521,TP,20.0367,28.9438
2020-04-21,117.04333,116.33374,69.9589,TP,16.9953,27.9993
2020-04-23,116.72633,116.00719,70.9141,TP,14.9837,29.277
2020-04-24,116.15467,116.72819,-58.3522,SL,13.4201,33.2399
2020-04-28,116.235,115.58794,63.706,TP,12.8117,30.6418
2020-04-29,115.83,116.32634,-50.6335,SL,11.9302,33.2078
2020-05-02,117.38767,116.65288,72.4784,TP,22.344,24.3698
2020-05-04,117.10533,116.44356,65.1773,TP,21.3915,27.5938
2020-05-05,116.53833,115.87514,65.3189,TP,19.8211,32.2329
2020-05-06,115.76167,115.06577,68.5898,TP,17.5402,37.201
2020-05-07,114.83333,115.3782,-55.487,SL,16.0015,42.2972
2020-05-13,116.34633,115.69336,64.297,TP,26.6574,29.4135
2020-05-14,115.93433,116.43629,-51.1957,SL,24.7694,29.98
2020-05-16,115.821,116.32287,-51.1874,SL,22.9748,29.2402
2020-08-22,124.92133,125.40925,-49.7912,SL,20.0338,24.3571
2020-09-09,124.91967,125.40053,-49.0864,SL,24.1561,26.0129
2020-09-16,125.113,124.49461,60.8388,TP,20.4774,25.5438
2020-09-17,124.29,123.63902,64.0982,TP,18.0626,31.7377
2020-09-19,123.846,123.17614,65.9856,TP,16.5232,31.2981
2020-09-20,123.799,123.17699,61.2009,TP,16.5232,31.2981
2020-09-22,123.20067,122.55972,63.0946,TP,13.8261,39.0976
2020-09-24,122.84067,123.32532,-49.465,SL,12.1278,35.0998
2020-09-26,122.85633,123.3284,-48.2069,SL,10.7358,31.0711
2020-10-01,123.79967,123.20542,58.4248,TP,21.3746,23.3607
2020-10-03,123.46333,123.93362,-48.0283,SL,17.914,25.8939
2020-10-14,124.03767,123.49794,52.9722,TP,22.0825,24.464
2020-10-15,123.63167,123.10021,52.146,TP,20.824,27.1669
2020-10-16,123.37467,123.79218,-42.7514,SL,18.9337,30.1617
2020-10-26,124.05767,123.56449,48.3178,TP,23.2797,25.8466
2020-10-27,123.92533,123.4395,47.5836,TP,21.9436,26.8917
2020-10-28,123.38433,122.86813,50.6199,TP,19.1777,33.3617
2020-10-29,122.637,122.09332,53.3677,TP,16.9078,39.0492
2020-10-30,122.295,121.72529,55.9713,TP,14.9826,37.9572
2020-10-31,121.982,122.43129,-45.9288,SL,13.5703,37.4509
2020-11-02,121.78033,122.17748,-40.7146,SL,13.2372,38.6717
2020-11-03,121.927,122.31683,-39.9829,SL,15.8187,36.5835
2020-11-06,122.60567,123.0701,-47.4437,SL,20.8841,24.5855
2021-01-16,125.667,125.18404,47.2965,TP,25.02,25.461
2021-01-19,125.25367,125.57299,-32.9321,SL,24.4698,28.3209
2021-04-16,130.21533,129.71252,49.2813,TP,17.5753,18.7414
2021-04-19,130.188,129.73801,43.9994,TP,15.7235,20.8517
2021-04-21,130.35767,129.8695,47.8166,TP,21.4319,21.5066
2021-04-23,129.958,130.34522,-39.7223,SL,22.1301,22.2637
2022-01-04,130.45533,130.89531,-44.9974,SL,17.5212,34.9473
2022-01-07,130.97767,130.35886,60.8811,TP,18.4864,28.0054
2022-01-10,131.281,130.74585,52.5151,TP,18.3054,25.928
2023-03-14,142.81567,143.56955,-76.3879,SL,17.3152,25.0965
2023-03-16,141.687,140.37146,130.5539,TP,11.2463,31.2351
2023-03-18,140.977,139.53479,143.2208,TP,9.7873,26.0483
2023-03-23,142.836,141.4054,142.0596,TP,17.948,24.9611
2023-03-24,142.04867,140.58779,145.088,TP,16.3205,27.7744
2023-05-11,147.66,146.69043,95.9567,TP,25.1531,26.1704
2023-05-12,146.79833,147.55968,-77.1348,SL,22.8801,29.7555
2023-06-06,149.57533,148.86304,70.2296,TP,22.7412,24.7259
2023-06-09,149.78767,150.35147,-57.3807,SL,20.5549,22.1372
2023-07-08,156.05133,155.22822,81.3117,TP,22.1258,25.9611
2023-07-12,154.72267,153.91856,79.4111,TP,22.9448,29.0615
2023-07-25,156.86633,155.97237,88.3961,TP,26.9051,28.9082
2023-07-26,156.06767,155.15481,90.2852,TP,24.4663,30.7311
2023-07-27,155.542,154.63956,89.2443,TP,22.9807,32.2504
2023-07-28,153.619,152.51764,109.1363,TP,17.4851,42.025
2023-07-31,155.27767,156.15491,-88.7239,SL,13.5202,37.9548
2023-08-04,156.30767,157.23413,-93.646,SL,18.1183,31.6359
2023-08-05,156.18433,157.08107,-90.6734,SL,17.3819,30.35
2023-08-09,157.03367,157.82798,-80.4312,SL,24.8905,25.4737
2023-08-19,158.08067,158.73195,-66.1282,SL,23.8262,24.8235
2023-08-24,157.47867,158.15112,-68.2448,SL,24.3829,26.6322
2023-09-04,157.43233,158.00913,-58.6795,SL,23.4932,26.0339
2023-09-14,158.261,157.4838,76.7197,TP,22.439,27.0708
2023-09-15,157.29267,157.93661,-65.3941,SL,19.3446,33.9443
2023-09-20,157.94467,157.22184,71.2825,TP,21.6124,27.1394
2023-09-21,158.067,157.35343,70.3575,TP,21.9047,25.5275
2023-09-22,157.495,158.05635,-57.1346,SL,19.8892,30.0016
2023-09-26,157.75733,157.09334,65.3997,TP,19.1375,27.7933
2023-09-27,157.58833,156.93244,64.5894,TP,17.9901,27.7621
2023-09-28,157.167,157.67405,-51.7046,SL,16.6223,30.3157
2023-10-03,157.48533,156.8111,66.4237,TP,18.2713,29.2529
2023-10-09,157.62333,156.83041,78.2925,TP,20.5105,37.2159
2023-10-10,157.03967,157.66549,-63.5825,SL,18.5621,39.4889
2023-10-13,158.00267,157.1603,83.2365,TP,20.8045,30.5364
2023-10-14,157.406,158.05764,-66.1639,SL,19.2098,32.4311
2023-11-22,161.806,162.41249,-61.6491,SL,25.3117,26.4588
2023-11-29,162.16033,161.39427,75.6061,TP,25.4643,29.3422
2023-11-30,161.57867,160.79381,77.4858,TP,23.0792,31.6706
2023-12-01,161.241,160.42439,80.6611,TP,20.5973,32.4994
2023-12-02,160.38033,159.4836,88.6732,TP,17.4172,34.3316
2023-12-04,159.45033,158.64483,79.5508,TP,16.7187,36.6909
2023-12-06,159.04867,158.21119,82.748,TP,13.8653,35.4903
2023-12-07,158.65067,157.82465,81.602,TP,13.0535,34.9548
