pair,buy_tp_above_yh_pips,sell_tp_after_buytp_below_yh_pips,sell_sl_above_yh_pips,shared_selltp_buysl_offset_from_yl_pips,traded_days,total_pips,raw_pips_per_day,total_weighted_pips,weighted_pips_per_day_per_100_units
EURJPY,30,10,250,20,836,1326.5,0.7265,219035.0,1.1995
EURJPY,30,10,300,-20,836,3200.5,1.7527,505798.0,2.77
EURJPY,30,10,300,-10,836,2564.4,1.4044,414105.0,2.2678
EURJPY,30,10,300,0,836,2811.3,1.5396,434553.0,2.3798
EURJPY,30,10,300,10,836,2189.8,1.1992,325459.0,1.7824
EURJPY,30,10,300,20,836,1811.3,0.9919,282059.0,1.5447
EURJPY,30,10,350,-20,836,2193.7,1.2014,374914.0,2.0532
EURJPY,30,10,350,-10,836,1607.6,0.8804,289721.0,1.5866
EURJPY,30,10,350,0,836,2066.5,1.1317,337729.0,1.8496
EURJPY,30,10,350,10,836,1595.0,0.8735,248135.0,1.3589
EURJPY,30,10,350,20,836,1366.5,0.7484,224235.0,1.228
EURJPY,30,10,400,-20,836,2152.6,1.1789,369571.0,2.0239
EURJPY,30,10,400,-10,836,1616.5,0.8853,290878.0,1.593
EURJPY,30,10,400,0,836,1711.7,0.9374,291605.0,1.597
EURJPY,30,10,400,10,836,1390.2,0.7613,221511.0,1.2131
EURJPY,30,10,400,20,836,1311.7,0.7183,217111.0,1.189
EURJPY,30,15,150,-20,836,1422.3,0.7789,274632.0,1.504
EURJPY,30,15,150,-10,836,1110.1,0.6079,225046.0,1.2325
EURJPY,30,15,150,0,836,1409.5,0.7719,252319.0,1.3818
EURJPY,30,15,150,10,836,1574.5,0.8623,245470.0,1.3443
EURJPY,30,15,150,20,836,1478.4,0.8096,238782.0,1.3077
EURJPY,30,15,200,-20,836,545.4,0.2987,160635.0,0.8797
EURJPY,30,15,200,-10,836,119.3,0.0653,96242.0,0.5271
EURJPY,30,15,200,0,836,588.7,0.3224,145615.0,0.7975
EURJPY,30,15,200,10,836,758.7,0.4155,139416.0,0.7635
EURJPY,30,15,200,20,836,923.1,0.5055,166593.0,0.9123
EURJPY,30,15,250,-20,836,2591.3,1.4191,426602.0,2.3363
EURJPY,30,15,250,-10,836,2050.2,1.1228,347259.0,1.9017
EURJPY,30,15,250,0,836,1897.1,1.0389,315707.0,1.729
EURJPY,30,15,250,10,836,1367.4,0.7488,218547.0,1.1969
EURJPY,30,15,250,20,836,1530.3,0.8381,245529.0,1.3446
EURJPY,30,15,300,-20,836,3758.8,2.0585,578377.0,3.1675
EURJPY,30,15,300,-10,836,3114.2,1.7055,485579.0,2.6592
EURJPY,30,15,300,0,836,3211.1,1.7585,486527.0,2.6644
EURJPY,30,15,300,10,836,2394.6,1.3114,352083.0,1.9282
EURJPY,30,15,300,20,836,2076.4,1.1371,316522.0,1.7334
EURJPY,30,15,350,-20,836,2657.0,1.4551,435143.0,2.383
EURJPY,30,15,350,-10,836,2062.4,1.1295,348845.0,1.9104
EURJPY,30,15,350,0,836,2371.3,1.2986,377353.0,2.0666
EURJPY,30,15,350,10,836,1704.8,0.9336,262409.0,1.4371
EURJPY,30,15,350,20,836,1536.6,0.8415,246348.0,1.3491
EURJPY,30,15,400,-20,836,2629.1,1.4398,431516.0,2.3632
EURJPY,30,15,400,-10,836,2084.5,1.1416,351718.0,1.9262
EURJPY,30,15,400,0,836,2024.7,1.1088,332295.0,1.8198
EURJPY,30,15,400,10,836,1508.2,0.826,236851.0,1.2971
EURJPY,30,15,400,20,836,1490.0,0.816,240290.0,1.3159
EURJPY,30,20,150,-20,836,790.4,0.4329,192485.0,1.0541
EURJPY,30,20,150,-10,836,373.2,0.2044,129249.0,0.7078
EURJPY,30,20,150,0,836,717.6,0.393,162372.0,0.8892
EURJPY,30,20,150,10,836,1237.6,0.6778,201673.0,1.1045
EURJPY,30,20,150,20,836,1256.5,0.6881,209935.0,1.1497
EURJPY,30,20,200,-20,836,755.3,0.4136,187922.0,1.0291
EURJPY,30,20,200,-10,836,219.2,0.12,109229.0,0.5982
EURJPY,30,20,200,0,836,656.8,0.3597,154468.0,0.8459
EURJPY,30,20,200,10,836,1096.8,0.6007,183369.0,1.0042
EURJPY,30,20,200,20,836,1466.2,0.803,237196.0,1.299
EURJPY,30,20,250,-20,836,2612.6,1.4308,429371.0,2.3514
EURJPY,30,20,250,-10,836,1956.5,1.0715,335078.0,1.835
EURJPY,30,20,250,0,836,1756.6,0.962,297442.0,1.6289
EURJPY,30,20,250,10,836,1576.9,0.8636,245782.0,1.346
EURJPY,30,20,250,20,836,2039.8,1.1171,311764.0,1.7074
EURJPY,30,20,300,-20,836,3901.2,2.1365,596889.0,3.2688
EURJPY,30,20,300,-10,836,3141.6,1.7205,489141.0,2.6788
EURJPY,30,20,300,0,836,3191.7,1.7479,484005.0,2.6506
EURJPY,30,20,300,10,836,2689.8,1.4731,390459.0,2.1383
EURJPY,30,20,300,20,836,2692.4,1.4745,396602.0,2.172
EURJPY,30,20,350,-20,836,2654.4,1.4537,434805.0,2.3812
EURJPY,30,20,350,-10,836,1944.8,1.0651,333557.0,1.8267
EURJPY,30,20,350,0,836,2206.9,1.2086,355981.0,1.9495
EURJPY,30,20,350,10,836,1905.0,1.0433,288435.0,1.5796
EURJPY,30,20,350,20,836,2107.6,1.1542,320578.0,1.7556
EURJPY,30,20,400,-20,836,2344.1,1.2837,394466.0,2.1603
EURJPY,30,20,400,-10,836,1684.5,0.9225,299718.0,1.6414
EURJPY,30,20,400,0,836,1572.9,0.8614,273561.0,1.4981
EURJPY,30,20,400,10,836,1471.0,0.8056,232015.0,1.2706
EURJPY,30,20,400,20,836,1873.6,1.0261,290158.0,1.589
EURJPY,30,25,150,-20,836,1295.4,0.7094,258135.0,1.4137
EURJPY,30,25,150,-10,836,773.2,0.4234,181249.0,0.9926
EURJPY,30,25,150,0,836,997.6,0.5463,198772.0,1.0886
EURJPY,30,25,150,10,836,1552.6,0.8503,242623.0,1.3287
EURJPY,30,25,150,20,836,1881.5,1.0304,291185.0,1.5947
EURJPY,30,25,200,-20,836,1720.3,0.9421,313372.0,1.7162
EURJPY,30,25,200,-10,836,1074.2,0.5883,220379.0,1.2069
EURJPY,30,25,200,0,836,1381.8,0.7567,248718.0,1.3621
EURJPY,30,25,200,10,836,1886.8,1.0333,286069.0,1.5666
EURJPY,30,25,200,20,836,2481.2,1.3588,369146.0,2.0216
EURJPY,30,25,250,-20,836,3574.3,1.9574,554392.0,3.0361
EURJPY,30,25,250,-10,836,2803.2,1.5352,445149.0,2.4378
EURJPY,30,25,250,0,836,2458.3,1.3463,388663.0,2.1285
EURJPY,30,25,250,10,836,2505.0,1.3719,366435.0,2.0068
EURJPY,30,25,250,20,836,3287.9,1.8006,474017.0,2.5959
EURJPY,30,25,300,-20,836,4712.6,2.5808,702371.0,3.8465
EURJPY,30,25,300,-10,836,3838.0,2.1019,579673.0,3.1746
EURJPY,30,25,300,0,836,3743.1,2.0499,555687.0,3.0432
EURJPY,30,25,300,10,836,3547.9,1.943,502012.0,2.7492
EURJPY,30,25,300,20,836,3965.5,2.1717,562105.0,3.0783
EURJPY,30,25,350,-20,836,3462.9,1.8964,539910.0,2.9568
EURJPY,30,25,350,-10,836,2638.3,1.4449,423712.0,2.3204
EURJPY,30,25,350,0,836,2755.4,1.509,427286.0,2.34
EURJPY,30,25,350,10,836,2810.2,1.539,406111.0,2.224
EURJPY,30,25,350,20,836,3385.7,1.8542,486731.0,2.6656
EURJPY,30,25,400,-20,836,3062.6,1.6772,487871.0,2.6718
EURJPY,30,25,400,-10,836,2288.0,1.253,378173.0,2.071
EURJPY,30,25,400,0,836,2026.4,1.1097,332516.0,1.821
EURJPY,30,25,400,10,836,2331.2,1.2767,343841.0,1.883
EURJPY,30,25,400,20,836,3156.7,1.7288,456961.0,2.5025
EURJPY,30,30,150,-20,836,1010.4,0.5533,221085.0,1.2108
EURJPY,30,30,150,-10,836,383.2,0.2099,130549.0,0.7149
EURJPY,30,30,150,0,836,487.6,0.267,132472.0,0.7255
EURJPY,30,30,150,10,836,907.6,0.497,158773.0,0.8695
EURJPY,30,30,150,20,836,1396.5,0.7648,228135.0,1.2494
EURJPY,30,30,200,-20,836,1725.3,0.9449,314022.0,1.7197
EURJPY,30,30,200,-10,836,969.2,0.5308,206729.0,1.1321
EURJPY,30,30,200,0,836,1146.8,0.628,218168.0,1.1948
EURJPY,30,30,200,10,836,1496.8,0.8197,235369.0,1.289
EURJPY,30,30,200,20,836,2336.2,1.2794,350296.0,1.9184
EURJPY,30,30,250,-20,836,3827.0,2.0958,587243.0,3.216
EURJPY,30,30,250,-10,836,2940.9,1.6106,463050.0,2.5359
EURJPY,30,30,250,0,836,2567.3,1.406,402833.0,2.2061
EURJPY,30,30,250,10,836,2444.0,1.3384,358505.0,1.9633
EURJPY,30,30,250,20,836,3447.9,1.8882,494817.0,2.7098
EURJPY,30,30,300,-20,836,4942.9,2.707,732310.0,4.0105
EURJPY,30,30,300,-10,836,3953.3,2.165,594662.0,3.2566
EURJPY,30,30,300,0,836,3829.7,2.0973,566945.0,3.1048
EURJPY,30,30,300,10,836,3464.5,1.8973,491170.0,2.6899
EURJPY,30,30,300,20,836,4148.1,2.2717,585843.0,3.2083
EURJPY,30,30,350,-20,836,3758.3,2.0582,578312.0,3.1671
EURJPY,30,30,350,-10,836,2818.7,1.5436,447164.0,2.4489
EURJPY,30,30,350,0,836,2907.1,1.5921,447007.0,2.448
EURJPY,30,30,350,10,836,2791.9,1.529,403732.0,2.211
EURJPY,30,30,350,20,836,3683.4,2.0172,525432.0,2.8775
EURJPY,30,30,400,-20,836,3268.0,1.7897,514573.0,2.818
EURJPY,30,30,400,-10,836,2378.4,1.3025,389925.0,2.1354
EURJPY,30,30,400,0,836,2083.1,1.1408,339887.0,1.8614
EURJPY,30,30,400,10,836,2217.9,1.2146,329112.0,1.8024
EURJPY,30,30,400,20,836,3409.4,1.8671,489812.0,2.6824
EURJPY,40,5,150,-20,836,1356.6,0.7429,273873.0,1.4999
EURJPY,40,5,150,-10,836,939.4,0.5145,208990.0,1.1445
EURJPY,40,5,150,0,836,953.8,0.5223,197230.0,1.0801
EURJPY,40,5,150,10,836,1013.8,0.5552,180997.0,0.9912
EURJPY,40,5,150,20,836,1197.7,0.6559,197647.0,1.0824
EURJPY,40,5,200,-20,836,113.4,0.0621,112257.0,0.6148
EURJPY,40,5,200,-10,836,-407.7,-0.2233,33867.0,0.1855
EURJPY,40,5,200,0,836,-253.3,-0.1387,40307.0,0.2207
EURJPY,40,5,200,10,836,-3.3,-0.0018,48774.0,0.2671
EURJPY,40,5,200,20,836,570.6,0.3125,116124.0,0.6359
EURJPY,40,5,250,-20,836,1140.3,0.6245,245754.0,1.3459
EURJPY,40,5,250,-10,836,514.2,0.2816,153714.0,0.8418
EURJPY,40,5,250,0,836,26.1,0.0143,76629.0,0.4197
EURJPY,40,5,250,10,836,-383.6,-0.2101,-665.0,-0.0036
EURJPY,40,5,250,20,836,203.8,0.1116,68440.0,0.3748
EURJPY,40,5,300,-20,836,2437.2,1.3347,414351.0,2.2692
EURJPY,40,5,300,-10,836,1606.1,0.8796,295661.0,1.6192
EURJPY,40,5,300,0,836,1318.0,0.7218,244576.0,1.3394
EURJPY,40,5,300,10,836,631.5,0.3458,131298.0,0.719
EURJPY,40,5,300,20,836,953.0,0.5219,165836.0,0.9082
EURJPY,40,5,350,-20,836,1311.9,0.7185,268062.0,1.468
EURJPY,40,5,350,-10,836,530.8,0.2907,155872.0,0.8536
EURJPY,40,5,350,0,836,404.7,0.2216,125847.0,0.6892
EURJPY,40,5,350,10,836,-131.8,-0.0722,32069.0,0.1756
EURJPY,40,5,350,20,836,297.6,0.163,80634.0,0.4416
EURJPY,40,5,400,-20,836,1002.1,0.5488,227788.0,1.2475
EURJPY,40,5,400,-10,836,271.0,0.1484,122098.0,0.6687
EURJPY,40,5,400,0,836,-110.1,-0.0603,58923.0,0.3227
EURJPY,40,5,400,10,836,-496.6,-0.272,-15355.0,-0.0841
EURJPY,40,5,400,20,836,132.8,0.0727,59210.0,0.3243
EURJPY,40,10,150,-20,836,1426.2,0.7811,282921.0,1.5494
EURJPY,40,10,150,-10,836,899.0,0.4923,203738.0,1.1158
EURJPY,40,10,150,0,836,943.4,0.5166,195878.0,1.0727
EURJPY,40,10,150,10,836,1023.4,0.5605,182245.0,0.9981
EURJPY,40,10,150,20,836,1052.4,0.5763,178758.0,0.979
EURJPY,40,10,200,-20,836,48.0,0.0263,103755.0,0.5682
EURJPY,40,10,200,-10,836,-588.1,-0.3221,10415.0,0.057
EURJPY,40,10,200,0,836,-363.7,-0.1992,25955.0,0.1421
EURJPY,40,10,200,10,836,-53.7,-0.0294,42222.0,0.2312
EURJPY,40,10,200,20,836,355.3,0.1946,88135.0,0.4827
EURJPY,40,10,250,-20,836,1680.0,0.92,315915.0,1.7301
EURJPY,40,10,250,-10,836,933.9,0.5114,208275.0,1.1406
EURJPY,40,10,250,0,836,550.8,0.3016,144840.0,0.7932
EURJPY,40,10,250,10,836,-28.9,-0.0158,45446.0,0.2489
EURJPY,40,10,250,20,836,383.6,0.2101,91814.0,0.5028
EURJPY,40,10,300,-20,836,2954.8,1.6182,481639.0,2.6377
EURJPY,40,10,300,-10,836,1998.7,1.0946,346699.0,1.8987
EURJPY,40,10,300,0,836,1865.6,1.0217,315764.0,1.7293
EURJPY,40,10,300,10,836,1004.1,0.5499,179736.0,0.9843
EURJPY,40,10,300,20,836,1145.7,0.6274,190887.0,1.0454
EURJPY,40,10,350,-20,836,2039.5,1.1169,362650.0,1.986
EURJPY,40,10,350,-10,836,1133.4,0.6207,234210.0,1.2826
EURJPY,40,10,350,0,836,1212.3,0.6639,230835.0,1.2642
EURJPY,40,10,350,10,836,500.8,0.2743,114307.0,0.626
EURJPY,40,10,350,20,836,750.3,0.4109,139485.0,0.7639
EURJPY,40,10,400,-20,836,1798.4,0.9849,331307.0,1.8144
EURJPY,40,10,400,-10,836,942.3,0.516,209367.0,1.1466
EURJPY,40,10,400,0,836,657.5,0.3601,158711.0,0.8692
EURJPY,40,10,400,10,836,96.0,0.0526,61683.0,0.3378
EURJPY,40,10,400,20,836,545.5,0.2987,112861.0,0.6181
EURJPY,40,15,150,-20,836,1071.9,0.587,236862.0,1.2972
EURJPY,40,15,150,-10,836,434.7,0.2381,143379.0,0.7852
EURJPY,40,15,150,0,836,354.1,0.1939,119269.0,0.6532
EURJPY,40,15,150,10,836,464.1,0.2542,109536.0,0.5999
EURJPY,40,15,150,20,836,653.1,0.3577,126849.0,0.6947
EURJPY,40,15,200,-20,836,370.0,0.2026,145615.0,0.7975
EURJPY,40,15,200,-10,836,-381.1,-0.2087,37325.0,0.2044
EURJPY,40,15,200,0,836,-291.7,-0.1597,35315.0,0.1934
EURJPY,40,15,200,10,836,-126.7,-0.0694,32732.0,0.1793
EURJPY,40,15,200,20,836,422.8,0.2315,96910.0,0.5307
EURJPY,40,15,250,-20,836,2030.9,1.1122,361532.0,1.9799
EURJPY,40,15,250,-10,836,1164.8,0.6379,238292.0,1.305
EURJPY,40,15,250,0,836,631.7,0.3459,155357.0,0.8508
EURJPY,40,15,250,10,836,-118.0,-0.0646,33863.0,0.1854
EURJPY,40,15,250,20,836,530.0,0.2903,110846.0,0.607
EURJPY,40,15,300,-20,836,3375.7,1.8487,536356.0,2.9373
EURJPY,40,15,300,-10,836,2406.1,1.3177,399661.0,2.1887
EURJPY,40,15,300,0,836,2123.0,1.1627,349226.0,1.9125
EURJPY,40,15,300,10,836,1086.5,0.595,190448.0,1.043
EURJPY,40,15,300,20,836,1353.4,0.7412,217888.0,1.1933
EURJPY,40,15,350,-20,836,2365.4,1.2954,405017.0,2.2181
EURJPY,40,15,350,-10,836,1445.8,0.7918,274822.0,1.505
EURJPY,40,15,350,0,836,1374.7,0.7528,251947.0,1.3798
EURJPY,40,15,350,10,836,488.2,0.2674,112669.0,0.617
EURJPY,40,15,350,20,836,863.0,0.4726,154136.0,0.8441
EURJPY,40,15,400,-20,836,2137.5,1.1706,375390.0,2.0558
EURJPY,40,15,400,-10,836,1267.9,0.6944,251695.0,1.3784
EURJPY,40,15,400,0,836,828.1,0.4535,180889.0,0.9906
EURJPY,40,15,400,10,836,91.6,0.0502,61111.0,0.3347
EURJPY,40,15,400,20,836,666.4,0.365,128578.0,0.7042
EURJPY,40,20,150,-20,836,251.8,0.1379,130249.0,0.7133
EURJPY,40,20,150,-10,836,-495.4,-0.2713,22466.0,0.123
EURJPY,40,20,150,0,836,-531.0,-0.2908,4206.0,0.023
EURJPY,40,20,150,10,836,22.2,0.0122,52089.0,0.2853
EURJPY,40,20,150,20,836,391.2,0.2142,92802.0,0.5082
EURJPY,40,20,200,-20,836,466.7,0.2556,158186.0,0.8663
EURJPY,40,20,200,-10,836,-399.4,-0.2187,34946.0,0.1914
EURJPY,40,20,200,0,836,-341.8,-0.1872,28802.0,0.1577
EURJPY,40,20,200,10,836,181.4,0.0993,72785.0,0.3986
EURJPY,40,20,200,20,836,1000.9,0.5481,172063.0,0.9423
EURJPY,40,20,250,-20,836,1994.0,1.092,356735.0,1.9536
EURJPY,40,20,250,-10,836,1007.9,0.552,217895.0,1.1933
EURJPY,40,20,250,0,836,428.0,0.2344,128876.0,0.7058
EURJPY,40,20,250,10,836,111.5,0.0611,63698.0,0.3488
EURJPY,40,20,250,20,836,1124.5,0.6158,188131.0,1.0303
EURJPY,40,20,300,-20,836,3328.4,1.8228,530207.0,2.9037
EURJPY,40,20,300,-10,836,2238.8,1.2261,377912.0,2.0696
EURJPY,40,20,300,0,836,1908.9,1.0454,321393.0,1.7601
EURJPY,40,20,300,10,836,1270.2,0.6956,214329.0,1.1738
EURJPY,40,20,300,20,836,1922.9,1.0531,291923.0,1.5987
EURJPY,40,20,350,-20,836,2173.1,1.1901,380018.0,2.0812
EURJPY,40,20,350,-10,836,1133.5,0.6208,234223.0,1.2827
EURJPY,40,20,350,0,836,1015.6,0.5562,205264.0,1.1241
EURJPY,40,20,350,10,836,576.9,0.3159,124200.0,0.6802
EURJPY,40,20,350,20,836,1387.5,0.7599,222321.0,1.2175
EURJPY,40,20,400,-20,836,1662.8,0.9106,313679.0,1.7178
EURJPY,40,20,400,-10,836,673.2,0.3687,174384.0,0.955
EURJPY,40,20,400,0,836,181.6,0.0995,96844.0,0.5304
EURJPY,40,20,400,10,836,-57.1,-0.0313,41780.0,0.2288
EURJPY,40,20,400,20,836,1003.5,0.5496,172401.0,0.9441
EURJPY,40,25,150,-20,836,986.8,0.5404,225799.0,1.2366
EURJPY,40,25,150,-10,836,129.6,0.071,103716.0,0.568
EURJPY,40,25,150,0,836,-26.0,-0.0142,69856.0,0.3826
EURJPY,40,25,150,10,836,592.2,0.3243,126189.0,0.6911
EURJPY,40,25,150,20,836,986.2,0.5401,170152.0,0.9318
EURJPY,40,25,200,-20,836,1611.7,0.8826,307036.0,1.6815
EURJPY,40,25,200,-10,836,630.6,0.3453,168846.0,0.9247
EURJPY,40,25,200,0,836,558.2,0.3057,145802.0,0.7985
EURJPY,40,25,200,10,836,1176.4,0.6442,202135.0,1.107
EURJPY,40,25,200,20,836,1835.9,1.0054,280613.0,1.5368
EURJPY,40,25,250,-20,836,3240.7,1.7748,518806.0,2.8412
EURJPY,40,25,250,-10,836,2134.6,1.169,364366.0,1.9954
EURJPY,40,25,250,0,836,1409.7,0.772,256497.0,1.4047
EURJPY,40,25,250,10,836,1344.6,0.7364,224001.0,1.2267
EURJPY,40,25,250,20,836,2192.6,1.2008,326984.0,1.7907
EURJPY,40,25,300,-20,836,4524.8,2.478,685739.0,3.7554
EURJPY,40,25,300,-10,836,3315.2,1.8156,517844.0,2.8359
EURJPY,40,25,300,0,836,2840.3,1.5555,442475.0,2.4232
EURJPY,40,25,300,10,836,2533.3,1.3873,378532.0,2.073
EURJPY,40,25,300,20,836,3016.0,1.6517,434026.0,2.3769
EURJPY,40,25,350,-20,836,3324.5,1.8206,529700.0,2.9009
EURJPY,40,25,350,-10,836,2164.9,1.1856,368305.0,2.017
EURJPY,40,25,350,0,836,1902.0,1.0416,320496.0,1.7552
EURJPY,40,25,350,10,836,1845.0,1.0104,289053.0,1.583
EURJPY,40,25,350,20,836,2485.6,1.3612,365074.0,1.9993
EURJPY,40,25,400,-20,836,2774.2,1.5193,458161.0,2.5091
EURJPY,40,25,400,-10,836,1664.6,0.9116,303266.0,1.6608
EURJPY,40,25,400,0,836,1023.0,0.5602,206226.0,1.1294
EURJPY,40,25,400,10,836,1216.0,0.6659,207283.0,1.1352
EURJPY,40,25,400,20,836,2106.6,1.1537,315804.0,1.7295
EURJPY,40,30,150,-20,836,961.8,0.5267,222549.0,1.2188
EURJPY,40,30,150,-10,836,-5.4,-0.003,86166.0,0.4719
EURJPY,40,30,150,0,836,-281.0,-0.1539,36706.0,0.201
EURJPY,40,30,150,10,836,232.2,0.1272,79389.0,0.4348
EURJPY,40,30,150,20,836,841.2,0.4607,151302.0,0.8286
EURJPY,40,30,200,-20,836,1586.7,0.8689,303786.0,1.6637
EURJPY,40,30,200,-10,836,490.6,0.2687,150646.0,0.825
EURJPY,40,30,200,0,836,288.2,0.1578,110702.0,0.6063
EURJPY,40,30,200,10,836,781.4,0.4279,150785.0,0.8258
EURJPY,40,30,200,20,836,1740.9,0.9534,268263.0,1.4691
EURJPY,40,30,250,-20,836,3518.4,1.9268,554907.0,3.0389
EURJPY,40,30,250,-10,836,2292.3,1.2554,384867.0,2.1077
EURJPY,40,30,250,0,836,1538.7,0.8427,273267.0,1.4965
EURJPY,40,30,250,10,836,1328.6,0.7276,221921.0,1.2153
EURJPY,40,30,250,20,836,2452.6,1.3432,360784.0,1.9758
EURJPY,40,30,300,-20,836,4830.1,2.6452,725428.0,3.9728
EURJPY,40,30,300,-10,836,3500.5,1.917,541933.0,2.9679
EURJPY,40,30,300,0,836,2996.9,1.6412,462833.0,2.5347
EURJPY,40,30,300,10,836,2544.9,1.3937,380040.0,2.0813
EURJPY,40,30,300,20,836,3348.6,1.8338,477264.0,2.6137
EURJPY,40,30,350,-20,836,3637.9,1.9923,570442.0,3.124
EURJPY,40,30,350,-10,836,2358.3,1.2915,393447.0,2.1547
EURJPY,40,30,350,0,836,2066.7,1.1318,341907.0,1.8724
EURJPY,40,30,350,10,836,1864.7,1.0212,291614.0,1.597
EURJPY,40,30,350,20,836,2876.3,1.5752,415865.0,2.2775
EURJPY,40,30,400,-20,836,2997.6,1.6416,487203.0,2.6681
EURJPY,40,30,400,-10,836,1768.0,0.9682,316708.0,1.7344
EURJPY,40,30,400,0,836,1092.7,0.5984,215287.0,1.179
EURJPY,40,30,400,10,836,1140.7,0.6247,197494.0,1.0816
EURJPY,40,30,400,20,836,2452.3,1.343,360745.0,1.9756
EURUSD,10,5,150,-20,796,4610.0,2.5246,575918.0,3.154
EURUSD,10,5,150,-10,796,4515.0,2.4726,549549.0,3.0096
EURUSD,10,5,150,0,796,4180.0,2.2892,497854.0,2.7265
EURUSD,10,5,150,10,796,3905.0,2.1386,440402.0,2.4118
EURUSD,10,5,150,20,796,3055.0,1.6731,302620.0,1.6573
EURUSD,10,5,200,-20,796,4799.9,2.6286,600605.0,3.2892
EURUSD,10,5,200,-10,796,4740.2,2.5959,578825.0,3.1699
EURUSD,10,5,200,0,796,4300.2,2.355,513480.0,2.812
EURUSD,10,5,200,10,796,4156.8,2.2765,473136.0,2.5911
EURUSD,10,5,200,20,796,3356.8,1.8383,341854.0,1.8721
EURUSD,10,5,250,-20,796,3972.4,2.1755,493030.0,2.7001
EURUSD,10,5,250,-10,796,3962.7,2.1702,477750.0,2.6164
EURUSD,10,5,250,0,796,3572.7,1.9566,418905.0,2.2941
EURUSD,10,5,250,10,796,3629.3,1.9876,404561.0,2.2156
EURUSD,10,5,250,20,796,2879.3,1.5768,279779.0,1.5322
EURUSD,10,5,300,-20,796,3737.3,2.0467,462467.0,2.5327
EURUSD,10,5,300,-10,796,3745.7,2.0513,449540.0,2.4619
EURUSD,10,5,300,0,796,3405.7,1.8651,397195.0,2.1752
EURUSD,10,5,300,10,796,3662.3,2.0056,408851.0,2.2391
EURUSD,10,5,300,20,796,2892.9,1.5843,281547.0,1.5419
EURUSD,10,5,350,-20,796,4432.0,2.4272,552778.0,3.0273
EURUSD,10,5,350,-10,796,4440.4,2.4318,539851.0,2.9565
EURUSD,10,5,350,0,796,4150.4,2.2729,494006.0,2.7054
EURUSD,10,5,350,10,796,4607.0,2.523,531662.0,2.9116
EURUSD,10,5,350,20,796,3837.6,2.1016,404358.0,2.2144
EURUSD,10,5,400,-20,796,4426.7,2.4243,552089.0,3.0235
EURUSD,10,5,400,-10,796,4435.1,2.4289,539162.0,2.9527
EURUSD,10,5,400,0,796,4195.1,2.2974,499817.0,2.7372
EURUSD,10,5,400,10,796,4557.0,2.4956,525162.0,2.876
EURUSD,10,5,400,20,796,3787.6,2.0743,397858.0,2.1788
EURUSD,10,10,150,-20,796,4556.5,2.4953,568963.0,3.1159
EURUSD,10,10,150,-10,796,4336.5,2.3749,526344.0,2.8825
EURUSD,10,10,150,0,796,3847.3,2.107,454603.0,2.4896
EURUSD,10,10,150,10,796,3440.0,1.8839,379952.0,2.0808
EURUSD,10,10,150,20,796,2740.0,1.5005,261670.0,1.433
EURUSD,10,10,200,-20,796,4872.5,2.6684,610043.0,3.3409
EURUSD,10,10,200,-10,796,4687.8,2.5673,572013.0,3.1326
EURUSD,10,10,200,0,796,4088.6,2.2391,485972.0,2.6614
EURUSD,10,10,200,10,796,3862.9,2.1155,434929.0,2.3819
EURUSD,10,10,200,20,796,3152.9,1.7267,315347.0,1.727
EURUSD,10,10,250,-20,796,4073.3,2.2307,506147.0,2.7719
EURUSD,10,10,250,-10,796,3938.6,2.157,474617.0,2.5992
EURUSD,10,10,250,0,796,3389.4,1.8562,395076.0,2.1636
EURUSD,10,10,250,10,796,3413.7,1.8695,376533.0,2.0621
EURUSD,10,10,250,20,796,2853.7,1.5628,276451.0,1.514
EURUSD,10,10,300,-20,796,3616.5,1.9806,446763.0,2.4467
EURUSD,10,10,300,-10,796,3499.9,1.9167,417586.0,2.2869
EURUSD,10,10,300,0,796,3000.7,1.6433,344545.0,1.8869
EURUSD,10,10,300,10,796,3275.0,1.7935,358502.0,1.9633
EURUSD,10,10,300,20,796,2730.0,1.4951,260370.0,1.4259
EURUSD,10,10,350,-20,796,4384.3,2.401,546577.0,2.9933
EURUSD,10,10,350,-10,796,4267.7,2.3372,517400.0,2.8335
EURUSD,10,10,350,0,796,3818.5,2.0912,450859.0,2.4691
EURUSD,10,10,350,10,796,4315.5,2.3634,493767.0,2.7041
EURUSD,10,10,350,20,796,3783.4,2.072,397312.0,2.1759
EURUSD,10,10,400,-20,796,4290.0,2.3494,534318.0,2.9262
EURUSD,10,10,400,-10,796,4173.4,2.2855,505141.0,2.7664
EURUSD,10,10,400,0,796,3774.2,2.0669,445100.0,2.4376
EURUSD,10,10,400,10,796,4176.5,2.2872,475697.0,2.6051
EURUSD,10,10,400,20,796,3644.4,1.9958,379242.0,2.0769
EURUSD,10,15,150,-20,796,4988.3,2.7318,625097.0,3.4233
EURUSD,10,15,150,-10,796,4808.3,2.6332,587678.0,3.2184
EURUSD,10,15,150,0,796,4319.8,2.3657,516028.0,2.826
EURUSD,10,15,150,10,796,3633.3,1.9898,405081.0,2.2184
EURUSD,10,15,150,20,796,3153.1,1.7268,315373.0,1.7271
EURUSD,10,15,200,-20,796,5436.1,2.9771,683311.0,3.7421
EURUSD,10,15,200,-10,796,5341.4,2.9252,656981.0,3.5979
EURUSD,10,15,200,0,796,4615.9,2.5279,554521.0,3.0368
EURUSD,10,15,200,10,796,4111.0,2.2514,467182.0,2.5585
