entry_leg1_pct,entry_leg2_pct,entry_leg3_pct,tp_pct_of_unit,sl_pct_of_unit,days_traded,filled_legs,closed_legs,wins,losses,time_exits,win_rate_excl_time_exit,total_pips,cal_ppd
0.15,0.45,0.9,0.2,1.0,6034,9724,9724,6942,1209,1573,0.851675,-19751.33,-3.2701
0.3,0.6,0.9,0.8,1.0,6034,8813,8813,2276,1920,4617,0.542421,-19789.7633,-3.2765
0.45,0.6,0.75,0.65,0.4,6034,8433,8433,1986,4240,2207,0.318985,-19822.8317,-3.2819
0.15,0.3,0.45,0.5,0.65,6034,12237,12237,4908,3835,3494,0.561363,-19852.265,-3.2868
0.3,0.45,0.75,0.2,0.8,6034,9923,9923,6893,1663,1367,0.805633,-19921.2717,-3.2982
0.15,0.3,0.45,0.4,0.65,6034,12237,12237,5866,3559,2812,0.622387,-19921.395,-3.2982
0.15,0.3,0.9,0.4,1.0,6034,10566,10566,5462,1786,3318,0.753587,-19926.9117,-3.2992
0.3,0.45,0.9,0.2,0.8,6034,9461,9461,6561,1608,1292,0.803158,-19928.7617,-3.2995
0.45,0.6,0.9,0.8,0.5,6034,7971,7971,1617,3542,2812,0.313433,-19978.7667,-3.3077
0.45,0.75,0.9,0.3,1.0,6034,7410,7410,4346,1143,1921,0.791765,-19995.9717,-3.3106
0.3,0.75,0.9,0.4,0.8,6034,8252,8252,3974,1922,2356,0.674016,-20009.475,-3.3128
0.6,0.75,0.9,0.4,1.0,6034,6762,6762,3284,1179,2299,0.735828,-20020.8017,-3.3147
0.45,0.75,0.9,0.3,0.8,6034,7410,7410,4210,1533,1667,0.733066,-20040.7133,-3.318
0.15,0.3,0.6,0.65,0.8,6034,11589,11589,3741,3118,4730,0.545415,-20117.7283,-3.3307
0.45,0.75,0.9,0.8,0.5,6034,7410,7410,1503,3338,2569,0.310473,-20125.5567,-3.332
0.15,0.3,0.75,0.5,1.0,6034,11028,11028,4820,2017,4191,0.704988,-20136.6067,-3.3339
0.15,0.45,0.75,0.2,1.0,6034,10186,10186,7278,1239,1669,0.854526,-20165.6867,-3.3387
0.45,0.6,0.9,0.3,0.65,6034,7971,7971,4348,2075,1548,0.676942,-20174.9617,-3.3402
0.6,0.75,0.9,0.65,0.8,6034,6762,6762,2066,1898,2798,0.521191,-20180.575,-3.3412
0.15,0.3,0.75,0.4,0.8,6034,11028,11028,5490,2531,3007,0.684453,-20197.0967,-3.3439
0.6,0.75,0.9,0.8,0.8,6034,6762,6762,1631,2003,3128,0.448817,-20254.545,-3.3534
0.3,0.6,0.9,0.4,0.65,6034,8813,8813,4073,2600,2140,0.61037,-20266.1883,-3.3553
0.3,0.45,0.75,1.0,0.65,6034,9923,9923,1653,3618,4652,0.313603,-20287.68,-3.3589
0.6,0.75,0.9,1.0,1.0,6034,6762,6762,1309,1617,3836,0.447368,-20300.0217,-3.3609
0.15,0.6,0.75,0.4,1.0,6034,9538,9538,4833,1597,3108,0.751633,-20306.4367,-3.362
0.3,0.45,0.6,0.5,0.5,6034,10484,10484,3755,4203,2526,0.471852,-20310.3483,-3.3626
0.15,0.3,0.75,0.3,1.0,6034,11028,11028,6708,1630,2690,0.804509,-20316.6933,-3.3637
0.3,0.45,0.9,0.2,1.0,6034,9461,9461,6724,1193,1544,0.849312,-20357.835,-3.3705
0.3,0.6,0.9,0.3,1.0,6034,8813,8813,5235,1338,2240,0.79644,-20372.5767,-3.3729
0.45,0.6,0.75,0.2,0.65,6034,8433,8433,5578,1803,1052,0.755724,-20375.775,-3.3735
0.15,0.45,0.6,1.0,1.0,6034,10747,10747,2061,2371,6315,0.465027,-20382.3367,-3.3746
0.45,0.6,0.75,0.3,0.5,6034,8433,8433,4297,2801,1335,0.605382,-20405.1917,-3.3783
0.15,0.45,0.6,0.3,0.65,6034,10747,10747,6056,2751,1940,0.687635,-20416.08,-3.3801
0.45,0.75,0.9,0.4,0.5,6034,7410,7410,3082,2802,1526,0.523793,-20455.9367,-3.3867
0.6,0.75,0.9,0.4,0.8,6034,6762,6762,3159,1587,2016,0.665613,-20495.7183,-3.3933
0.3,0.6,0.75,0.8,0.65,6034,9275,9275,2111,3312,3852,0.389268,-20523.7633,-3.398
0.3,0.45,0.75,0.5,0.5,6034,9923,9923,3552,4000,2371,0.470339,-20530.1867,-3.399
0.3,0.75,0.9,0.5,1.0,6034,8252,8252,3501,1566,3185,0.690941,-20549.0183,-3.4022
0.15,0.45,0.75,0.8,1.0,6034,10186,10186,2674,2185,5327,0.550319,-20561.2133,-3.4042
0.15,0.3,0.45,0.2,0.8,6034,12237,12237,8618,2031,1588,0.809278,-20567.82,-3.4053
0.45,0.75,0.9,0.4,0.65,6034,7410,7410,3325,2181,1904,0.603887,-20569.0467,-3.4055
0.3,0.45,0.9,1.0,0.8,6034,9461,9461,1684,2794,4983,0.376061,-20621.1933,-3.4141
0.3,0.6,0.75,0.65,0.65,6034,9275,9275,2746,3171,3358,0.464087,-20635.98,-3.4166
0.3,0.45,0.75,0.4,0.5,6034,9923,9923,4272,3739,1912,0.533267,-20658.1067,-3.4202
0.15,0.6,0.75,0.4,0.8,6034,9538,9538,4675,2196,2667,0.680396,-20683.34,-3.4244
0.3,0.6,0.9,0.65,0.8,6034,8813,8813,2775,2403,3635,0.535921,-20702.94,-3.4276
0.45,0.75,0.9,0.8,0.65,6034,7410,7410,1663,2669,3078,0.383887,-20717.845,-3.4301
0.15,0.3,0.6,0.65,1.0,6034,11589,11589,3902,2321,5366,0.627029,-20745.1983,-3.4346
0.15,0.3,0.45,0.8,1.0,6034,12237,12237,3214,2572,6451,0.555479,-20747.8967,-3.4351
0.3,0.45,0.75,0.2,1.0,6034,9923,9923,7060,1223,1640,0.852348,-20772.1917,-3.4391
0.45,0.6,0.9,0.4,0.5,6034,7971,7971,3334,2991,1646,0.527115,-20774.0417,-3.4394
0.45,0.75,0.9,0.65,0.5,6034,7410,7410,1935,3206,2269,0.376386,-20783.7117,-3.441
0.15,0.3,0.6,0.3,0.8,6034,11589,11589,6836,2332,2421,0.745637,-20811.2,-3.4456
0.45,0.6,0.9,0.2,1.0,6034,7971,7971,5553,1016,1402,0.845334,-20827.3817,-3.4482
0.6,0.75,0.9,1.0,0.8,6034,6762,6762,1216,2091,3455,0.367705,-20850.3217,-3.452
0.3,0.45,0.6,1.0,0.65,6034,10484,10484,1724,3802,4958,0.31198,-20912.9617,-3.4624
0.3,0.45,0.9,0.65,0.65,6034,9461,9461,2812,3219,3430,0.466258,-20955.295,-3.4694
0.3,0.6,0.75,0.3,0.65,6034,9275,9275,5132,2404,1739,0.680998,-20971.4433,-3.4721
0.3,0.45,0.6,0.4,0.5,6034,10484,10484,4524,3928,2032,0.535258,-20976.2117,-3.4729
0.15,0.45,0.6,0.5,0.65,6034,10747,10747,4228,3379,3140,0.555804,-20988.6367,-3.4749
0.45,0.6,0.9,0.5,0.5,6034,7971,7971,2755,3216,2000,0.461397,-21013.6217,-3.4791
0.3,0.75,0.9,0.4,1.0,6034,8252,8252,4113,1435,2704,0.741348,-21043.6983,-3.4841
0.3,0.6,0.75,0.65,0.8,6034,9275,9275,2896,2530,3849,0.533727,-21109.575,-3.495
0.15,0.3,0.6,0.5,0.8,6034,11589,11589,4867,2868,3854,0.629218,-21111.84,-3.4953
0.15,0.45,0.75,0.3,0.8,6034,10186,10186,5957,2070,2159,0.74212,-21199.2433,-3.5098
0.3,0.45,0.9,0.4,0.65,6034,9461,9461,4383,2793,2285,0.610786,-21216.76,-3.5127
0.15,0.45,0.6,0.8,0.8,6034,10747,10747,2674,3034,5039,0.468465,-21226.525,-3.5143
0.45,0.75,0.9,0.5,0.5,6034,7410,7410,2552,3013,1845,0.45858,-21233.46,-3.5155
0.45,0.6,0.75,0.2,1.0,6034,8433,8433,5889,1046,1498,0.849171,-21241.7383,-3.5168
0.3,0.6,0.75,0.8,0.8,6034,9275,9275,2240,2655,4380,0.45761,-21265.0117,-3.5207
0.3,0.6,0.75,0.3,0.8,6034,9275,9275,5321,1884,2070,0.738515,-21325.7933,-3.5308
0.15,0.3,0.75,0.4,1.0,6034,11028,11028,5662,1853,3513,0.753426,-21329.3333,-3.5313
0.3,0.45,0.9,0.8,0.8,6034,9461,9461,2311,2688,4462,0.462292,-21337.33,-3.5327
0.3,0.6,0.9,0.65,1.0,6034,8813,8813,2911,1829,4073,0.614135,-21377.2533,-3.5393
0.15,0.45,0.6,0.4,0.65,6034,10747,10747,5066,3119,2562,0.618937,-21386.0117,-3.5407
0.15,0.45,0.6,0.65,0.65,6034,10747,10747,3206,3628,3913,0.469125,-21414.6617,-3.5455
0.45,0.75,0.9,0.65,0.65,6034,7410,7410,2120,2543,2747,0.454643,-21414.9133,-3.5455
0.3,0.6,0.9,0.5,0.8,6034,8813,8813,3582,2210,3021,0.618439,-21450.44,-3.5514
0.3,0.45,0.6,0.2,0.65,6034,10484,10484,7045,2253,1186,0.75769,-21505.1067,-3.5604
0.45,0.6,0.9,0.8,0.65,6034,7971,7971,1787,2840,3344,0.386211,-21565.0117,-3.5704
0.45,0.75,0.9,0.5,0.65,6034,7410,7410,2772,2366,2272,0.53951,-21664.3033,-3.5868
0.45,0.75,0.9,1.0,0.5,6034,7410,7410,1077,3442,2891,0.238327,-21693.2383,-3.5916
0.45,0.6,0.75,0.2,0.8,6034,8433,8433,5740,1433,1260,0.800223,-21726.7817,-3.5971
0.45,0.6,0.9,0.2,0.8,6034,7971,7971,5408,1378,1185,0.796935,-21734.2717,-3.5984
0.45,0.6,0.9,1.0,0.5,6034,7971,7971,1139,3659,3173,0.237391,-21736.2583,-3.5987
0.3,0.45,0.75,0.3,0.65,6034,9923,9923,5521,2577,1825,0.681773,-21782.225,-3.6063
0.15,0.45,0.75,0.3,1.0,6034,10186,10186,6126,1519,2541,0.801308,-21785.9383,-3.6069
0.3,0.45,0.75,1.0,0.8,6034,9923,9923,1758,2917,5248,0.376043,-21790.695,-3.6077
0.3,0.6,0.75,0.5,0.65,6034,9275,9275,3585,2934,2756,0.549931,-21820.4033,-3.6126
0.45,0.6,0.9,0.3,1.0,6034,7971,7971,4653,1227,2091,0.791327,-21841.8217,-3.6162
0.15,0.3,0.6,0.5,1.0,6034,11589,11589,5042,2118,4429,0.70419,-21853.1017,-3.6181
0.3,0.45,0.9,0.3,0.8,6034,9461,9461,5482,1954,2025,0.737224,-21854.2,-3.6182
0.3,0.45,0.75,0.8,0.65,6034,9923,9923,2254,3520,4149,0.390371,-21899.4767,-3.6257
0.45,0.6,0.9,0.65,0.5,6034,7971,7971,2070,3424,2477,0.376775,-21961.6883,-3.636
0.45,0.6,0.9,0.3,0.8,6034,7971,7971,4515,1643,1813,0.733193,-22015.61,-3.645
0.3,0.45,0.9,0.5,0.65,6034,9461,9461,3655,3008,2798,0.548552,-22090.2317,-3.6573
0.15,0.45,0.9,0.4,0.8,6034,9724,9724,4798,2267,2659,0.679122,-22093.55,-3.6579
0.3,0.6,0.9,0.4,0.8,6034,8813,8813,4244,2044,2525,0.674936,-22128.65,-3.6637
0.3,0.6,0.75,0.65,1.0,6034,9275,9275,3037,1915,4323,0.613288,-22131.4467,-3.6641
0.15,0.3,0.6,0.3,1.0,6034,11589,11589,7015,1714,2860,0.803643,-22162.5433,-3.6693
0.45,0.75,0.9,0.8,0.8,6034,7410,7410,1787,2176,3447,0.450921,-22187.4283,-3.6734
0.15,0.45,0.9,0.4,1.0,6034,9724,9724,4960,1671,3093,0.748002,-22188.7817,-3.6736
0.15,0.45,0.9,0.65,0.8,6034,9724,9724,3101,2651,3972,0.539117,-22204.405,-3.6762
0.3,0.6,0.75,0.5,0.8,6034,9275,9275,3753,2318,3204,0.618185,-22230.68,-3.6806
0.3,0.6,0.9,0.5,1.0,6034,8813,8813,3723,1667,3423,0.690724,-22265.5133,-3.6863
0.3,0.6,0.75,0.8,1.0,6034,9275,9275,2362,2020,4893,0.539023,-22271.83,-3.6874
0.15,0.3,0.6,0.4,0.8,6034,11589,11589,5760,2653,3176,0.684655,-22316.2717,-3.6947
0.15,0.45,0.6,0.8,1.0,6034,10747,10747,2798,2279,5670,0.551113,-22346.14,-3.6997
0.15,0.45,0.6,0.2,0.8,6034,10747,10747,7465,1801,1481,0.805633,-22373.33,-3.7042
0.15,0.45,0.9,0.5,1.0,6034,9724,9724,4186,1827,3711,0.696158,-22374.9933,-3.7045
0.15,0.45,0.9,0.5,0.8,6034,9724,9724,4031,2458,3235,0.621205,-22427.6633,-3.7132
0.45,0.6,0.75,0.8,0.5,6034,8433,8433,1683,3748,3002,0.309888,-22467.68,-3.7198
0.3,0.6,0.75,0.3,1.0,6034,9275,9275,5478,1394,2403,0.797148,-22537.0667,-3.7313
0.3,0.45,0.75,0.65,0.65,6034,9923,9923,2926,3366,3631,0.465035,-22552.295,-3.7338
0.3,0.6,0.75,0.4,0.65,6034,9275,9275,4259,2722,2294,0.610085,-22578.6483,-3.7382
0.15,0.45,0.75,0.65,0.8,6034,10186,10186,3222,2778,4186,0.537,-22611.04,-3.7435
0.45,0.6,0.75,0.4,0.5,6034,8433,8433,3506,3156,1771,0.526268,-22627.8,-3.7463
0.45,0.75,0.9,1.0,0.65,6034,7410,7410,1202,2768,3440,0.302771,-22639.4583,-3.7483
0.15,0.3,0.45,0.2,1.0,6034,12237,12237,8812,1500,1925,0.854538,-22656.29,-3.751
0.45,0.6,0.9,0.4,0.65,6034,7971,7971,3583,2353,2035,0.603605,-22681.3767,-3.7552
0.3,0.45,0.6,0.8,0.65,6034,10484,10484,2378,3691,4415,0.391827,-22746.6433,-3.766
0.15,0.45,0.9,0.65,1.0,6034,9724,9724,3235,1985,4504,0.619732,-22764.5033,-3.769
0.45,0.6,0.75,0.3,0.65,6034,8433,8433,4571,2182,1680,0.676884,-22806.845,-3.776
0.45,0.6,0.75,0.5,0.5,6034,8433,8433,2901,3399,2133,0.460476,-22928.01,-3.796
0.15,0.3,0.45,0.3,0.8,6034,12237,12237,7229,2491,2517,0.743724,-23012.73,-3.8101
0.45,0.6,0.75,1.0,0.5,6034,8433,8433,1206,3847,3380,0.23867,-23064.695,-3.8187
0.3,0.45,0.9,0.3,1.0,6034,9461,9461,5641,1469,2351,0.79339,-23086.2183,-3.8222
0.3,0.6,0.9,0.4,1.0,6034,8813,8813,4387,1532,2894,0.741172,-23096.7667,-3.824
0.45,0.75,0.9,0.4,0.8,6034,7410,7410,3474,1762,2174,0.663484,-23101.02,-3.8247
0.15,0.45,0.6,0.2,1.0,6034,10747,10747,7641,1323,1783,0.85241,-23125.8367,-3.8288
0.15,0.3,0.45,0.65,0.8,6034,12237,12237,3931,3283,5023,0.544913,-23133.405,-3.83
0.3,0.45,0.6,0.2,0.8,6034,10484,10484,7246,1776,1462,0.803148,-23162.515,-3.8349
0.15,0.45,0.6,0.3,0.8,6034,10747,10747,6262,2180,2305,0.741767,-23174.14,-3.8368
0.45,0.6,0.75,0.65,0.5,6034,8433,8433,2169,3621,2643,0.374611,-23186.3083,-3.8388
0.45,0.75,0.9,0.65,0.8,6034,7410,7410,2256,2063,3091,0.522343,-23196.2517,-3.8404
0.3,0.45,0.75,0.8,0.8,6034,9923,9923,2396,2828,4699,0.458652,-23197.895,-3.8407
0.15,0.45,0.75,0.5,0.8,6034,10186,10186,4202,2566,3418,0.620863,-23207.9033,-3.8424
0.45,0.6,0.9,0.5,0.65,6034,7971,7971,2975,2552,2444,0.538267,-23226.6033,-3.8455
0.45,0.6,0.9,1.0,0.65,6034,7971,7971,1273,2952,3746,0.301302,-23264.74,-3.8518
0.15,0.45,0.75,0.4,0.8,6034,10186,10186,4990,2371,2825,0.677897,-23288.6417,-3.8557
0.45,0.75,0.9,0.4,1.0,6034,7410,7410,3611,1320,2479,0.732306,-23305.5683,-3.8585
0.3,0.6,0.75,0.4,0.8,6034,9275,9275,4436,2148,2691,0.673755,-23323.7417,-3.8615
0.15,0.3,0.6,0.4,1.0,6034,11589,11589,5936,1950,3703,0.752726,-23382.4017,-3.8713
0.3,0.45,0.9,1.0,1.0,6034,9461,9461,1780,2168,5513,0.450861,-23411.475,-3.8761
0.3,0.6,0.75,0.5,1.0,6034,9275,9275,3901,1740,3634,0.691544,-23486.015,-3.8884
0.15,0.45,0.75,0.65,1.0,6034,10186,10186,3361,2071,4754,0.618741,-23518.6967,-3.8938
0.3,0.45,0.75,0.3,0.8,6034,9923,9923,5714,2043,2166,0.736625,-23527.3233,-3.8953
0.3,0.45,0.75,0.4,0.65,6034,9923,9923,4569,2915,2439,0.610502,-23529.22,-3.8956
0.45,0.75,0.9,0.5,0.8,6034,7410,7410,2917,1908,2585,0.60456,-23546.5033,-3.8984
0.15,0.45,0.75,0.4,1.0,6034,10186,10186,5160,1738,3288,0.748043,-23591.2033,-3.9058
0.15,0.45,0.75,0.5,1.0,6034,10186,10186,4364,1900,3922,0.696679,-23595.495,-3.9065
0.15,0.45,0.6,0.3,1.0,6034,10747,10747,6433,1603,2711,0.800523,-23631.7883,-3.9125
0.45,0.6,0.75,0.3,0.8,6034,8433,8433,4747,1732,1954,0.732675,-23688.7333,-3.922
0.45,0.75,0.9,0.8,1.0,6034,7410,7410,1884,1688,3838,0.527436,-23716.3333,-3.9265
0.3,0.45,0.9,0.65,0.8,6034,9461,9461,2965,2568,3928,0.535876,-23718.6167,-3.9269
0.3,0.45,0.6,0.2,1.0,6034,10484,10484,7423,1307,1754,0.850286,-23732.3417,-3.9292
0.3,0.45,0.6,0.3,0.65,6034,10484,10484,5812,2731,1941,0.680323,-23769.0817,-3.9353
0.3,0.45,0.9,0.8,1.0,6034,9461,9461,2424,2075,4962,0.538786,-23903.0167,-3.9575
0.3,0.45,0.6,1.0,0.8,6034,10484,10484,1824,3067,5593,0.37293,-23958.6033,-3.9667
0.45,0.6,0.75,0.3,1.0,6034,8433,8433,4896,1283,2254,0.792361,-24006.3117,-3.9746
0.45,0.75,0.9,0.5,1.0,6034,7410,7410,3045,1449,2916,0.67757,-24007.9067,-3.9748
0.3,0.45,0.75,0.65,0.8,6034,9923,9923,3086,2695,4142,0.533818,-24125.2517,-3.9942
0.45,0.75,0.9,0.65,1.0,6034,7410,7410,2370,1579,3461,0.600152,-24150.7517,-3.9985
0.45,0.6,0.9,0.65,0.65,6034,7971,7971,2260,2737,2974,0.452271,-24169.0267,-4.0015
0.3,0.45,0.75,0.5,0.65,6034,9923,9923,3819,3137,2967,0.549022,-24175.8383,-4.0026
0.45,0.75,0.9,1.0,0.8,6034,7410,7410,1296,2269,3845,0.363534,-24287.6683,-4.0211
0.3,0.6,0.75,0.4,1.0,6034,9275,9275,4587,1599,3089,0.741513,-24499.1883,-4.0562
0.45,0.6,0.9,0.8,0.8,6034,7971,7971,1901,2312,3758,0.451222,-24558.9433,-4.0661
0.3,0.45,0.9,0.4,0.8,6034,9461,9461,4559,2219,2683,0.672617,-24733.9517,-4.095
0.15,0.3,0.45,0.3,1.0,6034,12237,12237,7421,1845,2971,0.800885,-24876.185,-4.1186
0.45,0.6,0.75,0.8,0.65,6034,8433,8433,1858,3004,3571,0.382147,-24914.2867,-4.1249
0.15,0.3,0.45,0.4,0.8,6034,12237,12237,6075,2828,3334,0.682354,-24921.5733,-4.1261
0.45,0.6,0.75,0.4,0.65,6034,8433,8433,3769,2475,2189,0.603619,-24993.8367,-4.1381
0.3,0.45,0.75,1.0,1.0,6034,9923,9923,1852,2252,5819,0.451267,-25061.35,-4.1492
0.15,0.3,0.45,0.5,0.8,6034,12237,12237,5104,3052,4081,0.625797,-25112.7233,-4.1577
0.15,0.45,0.6,0.5,0.8,6034,10747,10747,4416,2703,3628,0.620312,-25144.0033,-4.1629
0.45,0.6,0.9,0.4,0.8,6034,7971,7971,3744,1884,2343,0.665245,-25220.195,-4.1755
0.3,0.45,0.75,0.3,1.0,6034,9923,9923,5884,1525,2514,0.794169,-25250.7083,-4.1806
0.3,0.45,0.6,0.65,0.65,6034,10484,10484,3066,3560,3858,0.462723,-25306.4083,-4.1898
0.15,0.45,0.6,0.5,1.0,6034,10747,10747,4586,2001,4160,0.69622,-25311.99,-4.1907
0.45,0.6,0.75,0.5,0.65,6034,8433,8433,3139,2681,2613,0.539347,-25312.21,-4.1908
0.45,0.6,0.9,0.4,1.0,6034,7971,7971,3885,1417,2669,0.732742,-25358.6367,-4.1984
0.15,0.45,0.6,0.4,0.8,6034,10747,10747,5260,2493,2994,0.678447,-25407.8167,-4.2066
0.3,0.45,0.9,0.5,0.8,6034,9461,9461,3819,2394,3248,0.614679,-25451.3233,-4.2138
0.45,0.6,0.9,0.5,0.8,6034,7971,7971,3131,2045,2795,0.604907,-25482.6033,-4.219
0.45,0.6,0.9,0.8,1.0,6034,7971,7971,2008,1782,4181,0.529815,-25501.26,-4.2221
0.3,0.45,0.6,0.3,0.8,6034,10484,10484,6019,2153,2312,0.736539,-25502.22,-4.2222
0.3,0.45,0.6,0.8,0.8,6034,10484,10484,2510,2964,5010,0.458531,-25569.41,-4.2333
0.15,0.3,0.45,0.65,1.0,6034,12237,12237,4084,2462,5691,0.623892,-25629.6067,-4.2433
0.3,0.45,0.6,0.4,0.65,6034,10484,10484,4827,3087,2570,0.609932,-25641.55,-4.2453
0.15,0.45,0.6,0.4,1.0,6034,10747,10747,5434,1835,3478,0.747558,-25644.2717,-4.2457
0.45,0.6,0.9,0.5,1.0,6034,7971,7971,3267,1550,3154,0.678223,-25724.4017,-4.259
0.3,0.45,0.6,0.5,0.65,6034,10484,10484,4022,3323,3139,0.547583,-25738.1383,-4.2613
0.45,0.6,0.75,0.65,0.65,6034,8433,8433,2374,2884,3175,0.451502,-25766.0267,-4.2659
0.45,0.75,0.9,1.0,1.0,6034,7410,7410,1381,1771,4258,0.438135,-25804.94,-4.2723
0.45,0.6,0.75,1.0,0.65,6034,8433,8433,1339,3099,3995,0.301712,-25894.1667,-4.2871
0.3,0.45,0.75,0.4,0.8,6034,9923,9923,4751,2323,2849,0.671614,-25929.0433,-4.2929
0.15,0.45,0.6,0.65,0.8,6034,10747,10747,3363,2931,4453,0.534318,-26186.695,-4.3355
0.3,0.45,0.75,0.5,0.8,6034,9923,9923,3990,2502,3431,0.614603,-26231.5633,-4.343
0.3,0.45,0.9,0.65,1.0,6034,9461,9461,3093,1970,4398,0.610903,-26261.6617,-4.348
0.45,0.6,0.75,0.5,0.8,6034,8433,8433,3302,2153,2978,0.605316,-26262.8433,-4.3482
0.3,0.45,0.9,0.4,1.0,6034,9461,9461,4714,1673,3074,0.738062,-26381.5333,-4.3678
0.3,0.45,0.75,0.8,1.0,6034,9923,9923,2510,2175,5238,0.535752,-26385.0833,-4.3684
0.45,0.6,0.75,0.4,0.8,6034,8433,8433,3936,1988,2509,0.664416,-26415.2867,-4.3734
0.45,0.6,0.75,0.8,0.8,6034,8433,8433,1986,2452,3995,0.447499,-26419.5083,-4.3741
0.45,0.6,0.9,1.0,0.8,6034,7971,7971,1362,2419,4190,0.360222,-26455.5767,-4.3801
0.15,0.3,0.45,0.4,1.0,6034,12237,12237,6263,2091,3883,0.749701,-26667.1683,-4.4151
0.15,0.3,0.45,0.5,1.0,6034,12237,12237,5286,2270,4681,0.699576,-26733.69,-4.4261
0.3,0.45,0.6,1.0,1.0,6034,10484,10484,1931,2357,6196,0.450326,-26745.7217,-4.4281
0.45,0.6,0.75,0.4,1.0,6034,8433,8433,4085,1484,2864,0.733525,-26761.0583,-4.4306
0.45,0.6,0.9,0.65,0.8,6034,7971,7971,2397,2216,3358,0.519618,-26771.9067,-4.4324
0.15,0.45,0.6,0.65,1.0,6034,10747,10747,3512,2188,5047,0.61614,-26886.6383,-4.4514
0.45,0.6,0.75,0.5,1.0,6034,8433,8433,3445,1623,3365,0.679755,-26944.9033,-4.4611
0.3,0.45,0.75,0.65,1.0,6034,9923,9923,3219,2056,4648,0.610237,-27015.855,-4.4728
0.3,0.45,0.6,0.3,1.0,6034,10484,10484,6191,1609,2684,0.793718,-27096.5583,-4.4862
0.3,0.45,0.9,0.5,1.0,6034,9461,9461,3967,1819,3675,0.68562,-27146.1017,-4.4944
0.45,0.6,0.75,0.65,0.8,6034,8433,8433,2518,2343,3572,0.518,-27178.5417,-4.4998
0.45,0.6,0.9,1.0,1.0,6034,7971,7971,1460,1876,4635,0.43765,-27489.3117,-4.5512
0.45,0.6,0.9,0.65,1.0,6034,7971,7971,2521,1696,3754,0.597818,-27518.6933,-4.5561
0.45,0.6,0.75,1.0,0.8,6034,8433,8433,1436,2542,4455,0.360985,-27625.0783,-4.5737
0.3,0.45,0.6,0.65,0.8,6034,10484,10484,3227,2848,4409,0.531193,-27700.9067,-4.5862
0.3,0.45,0.75,0.4,1.0,6034,9923,9923,4914,1740,3269,0.738503,-27783.955,-4.6
0.45,0.6,0.75,0.8,1.0,6034,8433,8433,2094,1882,4457,0.52666,-27983.3267,-4.633
0.3,0.45,0.6,0.4,0.8,6034,10484,10484,5021,2445,3018,0.672515,-28048.2183,-4.6437
0.3,0.45,0.6,0.5,0.8,6034,10484,10484,4204,2639,3641,0.61435,-28167.6633,-4.6635
0.3,0.45,0.6,0.8,1.0,6034,10484,10484,2634,2269,5581,0.537222,-28170.01,-4.6639
0.45,0.6,0.75,0.65,1.0,6034,8433,8433,2647,1782,4004,0.597652,-28272.8867,-4.6809
0.3,0.45,0.75,0.5,1.0,6034,9923,9923,4145,1892,3886,0.686599,-28366.6033,-4.6965
0.45,0.6,0.75,1.0,1.0,6034,8433,8433,1532,1960,4941,0.438717,-29139.1867,-4.8244
0.3,0.45,0.6,0.4,1.0,6034,10484,10484,5188,1837,3459,0.738505,-29837.0233,-4.9399
0.3,0.45,0.6,0.5,1.0,6034,10484,10484,4367,1993,4124,0.686635,-30083.0983,-4.9806
0.3,0.45,0.6,0.65,1.0,6034,10484,10484,3370,2173,4941,0.607974,-30383.7967,-5.0304
