date,side,outcome,pips
2009-06-11,BUY,TIME_WIN,67.7375000000003
2009-06-12,SELL,SL,-46.50000000000125
2009-06-15,BUY,SL,-13.415000000001442
2009-06-16,BUY,SL,-106.95000000000141
2009-06-17,BUY,TIME_WIN,115.35000000000275
2009-06-18,SELL,SL,-76.39999999999907
2009-06-19,SELL,TIME_WIN,44.66666666666492
2009-06-22,BUY,SL,-23.034999999999627
2009-06-23,BUY,SL,-63.88749999999936
2009-06-24,SELL,SL,-97.68749999999875
2009-06-25,SELL,TIME_WIN,4.058333333332143
2009-06-26,SELL,SL,-48.61249999999961
2009-06-29,BUY,SL,-12.08250000000055
2009-06-30,SELL,TIME_WIN,29.71250000000134
2009-07-01,SELL,SL,-52.83749999999918
2009-07-02,BUY,SL,-61.77499999999816
2009-07-03,BUY,TIME_WIN,26.162500000002865
2009-07-06,BUY,SL,-14.812500000000227
2009-07-07,SELL,TP,158.42990000000066
2009-07-08,BUY,SL,-83.06250000000068
2009-07-09,SELL,TIME_LOSS,-35.79166666666629
2009-07-10,SELL,TP,172.75655000000165
2009-07-13,SELL,TP,29.563520000001176
2009-07-14,SELL,SL,-79.9749999999998
2009-07-15,SELL,SL,-52.83749999999918
2009-07-16,SELL,TIME_WIN,51.445833333334235
2009-07-17,BUY,TP,117.28669999999875
2009-07-20,SELL,SL,-21.344999999997526
2009-07-21,BUY,SL,-48.937500000000455
2009-07-22,BUY,TIME_WIN,14.083333333333826
2009-07-23,SELL,SL,-49.587499999999295
2009-07-24,SELL,TIME_WIN,33.09166666666863
2009-07-27,BUY,SL,-19.037499999999795
2009-07-28,SELL,TP,134.55214999999805
2009-07-29,BUY,TIME_LOSS,-17.81250000000034
2009-07-30,SELL,SL,-53.16250000000002
2009-07-31,SELL,SL,-56.25000000000091
2009-08-03,SELL,TP,39.77584999999999
2009-08-04,SELL,TIME_LOSS,-30.72916666666663
2009-08-05,SELL,TIME_WIN,78.64583333333053
2009-08-06,SELL,SL,-46.01250000000141
2009-08-07,BUY,TP,98.9192000000022
2009-08-10,BUY,SL,-17.412500000001273
2009-08-11,BUY,SL,-48.287500000001614
2009-08-12,BUY,SL,-69.8999999999993
2009-08-13,SELL,SL,-104.6750000000012
2009-08-14,BUY,SL,-75.75000000000023
2009-08-18,SELL,SL,-55.76250000000107
2009-08-19,BUY,SL,-53.649999999999864
2009-08-20,SELL,TIME_LOSS,-29.433333333336464
2009-08-21,BUY,SL,-40.81249999999932
2009-08-24,SELL,SL,-19.687499999998636
2009-08-25,BUY,SL,-43.900000000000205
2009-08-26,BUY,TIME_LOSS,-27.40833333333319
2009-08-27,BUY,SL,-41.13750000000016
2009-08-28,SELL,TIME_WIN,59.64166666666608
2009-08-31,BUY,SL,-17.087500000000432
2009-09-01,SELL,SL,-49.587499999999295
2009-09-02,BUY,TIME_LOSS,-21.195833333335145
2009-09-03,BUY,TP,108.83765000000005
2009-09-04,SELL,SL,-46.50000000000125
2009-09-07,SELL,SL,-20.922500000001264
2009-09-08,BUY,SL,-26.99999999999909
2009-09-09,SELL,SL,-38.537500000001955
2009-09-10,SELL,TP,59.24539999999945
2009-09-11,BUY,SL,-35.77499999999907
2009-09-14,SELL,TP,42.200360000003
2009-09-15,SELL,SL,-59.337500000001796
2009-09-16,SELL,TP,68.42915000000198
2009-09-17,SELL,SL,-51.7000000000005
2009-09-18,BUY,TIME_WIN,39.100000000001046
2009-09-21,SELL,SL,-9.807500000000346
2009-09-22,BUY,SL,-39.349999999999795
2009-09-23,SELL,TIME_WIN,36.80833333333362
2009-09-24,BUY,SL,-30.90000000000066
2009-09-25,BUY,SL,-62.42499999999984
2009-09-28,BUY,TIME_WIN,121.27916666666658
2009-09-29,SELL,TIME_LOSS,-41.0416666666672
2009-09-30,SELL,SL,-36.42500000000075
2009-10-01,BUY,SL,-46.66250000000025
2009-10-02,BUY,SL,-63.39999999999952
2009-10-05,SELL,SL,-18.28999999999985
2009-10-06,BUY,SL,-26.51249999999925
2009-10-07,BUY,SL,-34.96250000000123
2009-10-08,SELL,SL,-50.23750000000098
2009-10-09,SELL,SL,-39.349999999999795
2009-10-12,SELL,SL,-24.140000000000782
2009-10-13,SELL,SL,-38.212500000001114
2009-10-14,SELL,TP,67.69445000000098
2009-10-15,SELL,SL,-50.39999999999998
2009-10-16,SELL,TIME_WIN,20.21666666666613
2009-10-19,BUY,SL,-18.549999999999955
2009-10-20,SELL,TP,78.34759999999983
2009-10-21,SELL,SL,-32.36250000000018
2009-10-22,SELL,SL,-59.012500000000955
2009-10-26,BUY,SL,-8.085000000000719
2009-10-27,BUY,SL,-55.59999999999923
2009-10-28,BUY,SL,-56.89999999999975
2009-10-29,BUY,TP,194.79755000000034
2009-10-30,SELL,TP,233.00194999999826
2009-11-02,SELL,SL,-53.35749999999939
2009-11-03,SELL,TP,192.96079999999927
2009-11-04,SELL,SL,-74.4499999999997
2009-11-05,BUY,TIME_WIN,142.89583333333178
2009-11-06,SELL,TP,129.77659999999867
2009-11-09,BUY,TP,44.918750000001296
2009-11-10,SELL,SL,-56.57499999999891
2009-11-11,BUY,SL,-41.949999999998
2009-11-12,SELL,TIME_WIN,83.98333333333221
2009-11-13,BUY,SL,-36.91250000000059
2009-11-16,SELL,SL,-20.435000000001423
2009-11-17,BUY,SL,-38.700000000000955
2009-11-18,BUY,TP,83.12314999999921
2009-11-19,BUY,SL,-47.63749999999993
2009-11-20,BUY,TIME_LOSS,-18.616666666668834
2009-11-23,SELL,SL,-14.325000000000387
2009-11-24,BUY,SL,-48.775000000001455
2009-11-25,BUY,SL,-34.312499999999545
2009-11-26,BUY,SL,-39.512499999998795
2009-11-27,BUY,TIME_WIN,201.65833333333205
2009-11-30,BUY,TP,76.14350000000252
2009-12-01,SELL,SL,-60.96250000000032
2009-12-02,SELL,SL,-56.41249999999991
2009-12-04,SELL,SL,-51.05000000000166
2009-12-07,BUY,SL,-25.37500000000057
2009-12-08,BUY,SL,-61.9375
2009-12-09,BUY,SL,-98.98749999999927
2009-12-10,SELL,TIME_WIN,5.354166666665151
2009-12-11,SELL,SL,-44.062500000002046
2009-12-14,SELL,TP,38.673799999999915
2009-12-15,SELL,SL,-48.287500000001614
2009-12-16,SELL,TIME_LOSS,-11.887500000001182
2009-12-17,SELL,TP,61.082150000000524
2009-12-18,BUY,SL,-79.32500000000095
2009-12-21,SELL,TP,46.02079999999853
2009-12-22,SELL,SL,-39.187500000000796
2009-12-23,SELL,SL,-37.40000000000043
2009-12-24,SELL,SL,-31.3875000000005
2009-12-25,SELL,TIME_WIN,8.60416666666788
2009-12-28,BUY,TP,20.67364999999961
2009-12-29,SELL,SL,-19.037499999999795
2009-12-30,BUY,TP,69.89855000000114
2009-12-31,SELL,SL,-33.175000000000864
2010-01-01,SELL,TIME_WIN,14.333333333333599
2010-01-04,BUY,SL,-21.474999999999
2010-01-05,BUY,SL,-46.98749999999825
2010-01-06,BUY,TP,146.6746999999989
2010-01-07,SELL,SL,-73.31250000000102
2010-01-08,SELL,TP,126.83780000000036
2010-01-11,SELL,SL,-12.960000000001969
2010-01-12,BUY,SL,-29.762499999999136
2010-01-13,BUY,TIME_WIN,77.49583333333214
2010-01-14,SELL,SL,-56.25000000000091
2010-01-15,BUY,SL,-63.725000000000364
2010-01-18,SELL,TP,32.79619999999761
2010-01-19,BUY,SL,-29.112500000000296
2010-01-20,BUY,SL,-35.93750000000091
2010-01-21,BUY,SL,-63.23750000000052
2010-01-22,BUY,TIME_LOSS,-21.28749999999917
2010-01-25,BUY,TP,69.53120000000064
2010-01-26,SELL,SL,-35.44999999999965
2010-01-27,BUY,SL,-88.58750000000077
2010-01-28,SELL,SL,-38.700000000000955
2010-01-29,BUY,TIME_LOSS,-28.6708333333346
2010-02-01,SELL,SL,-25.537499999999568
2010-02-02,SELL,TIME_LOSS,-12.562499999999432
2010-02-03,SELL,SL,-29.437499999999716
2010-02-04,BUY,SL,-33.662500000000705
2010-02-05,BUY,SL,-158.29999999999933
2010-02-08,SELL,TP,43.44935000000072
2010-02-09,BUY,TP,88.26605000000052
2010-02-10,SELL,TIME_WIN,15.333333333332689
2010-02-11,SELL,TP,115.81729999999959
2010-02-12,BUY,SL,-69.57499999999987
2010-02-15,SELL,SL,-10.58750000000066
2010-02-16,BUY,TP,45.286100000000374
2010-02-17,SELL,TIME_WIN,19.324999999998283
2010-02-18,BUY,SL,-47.63749999999993
2010-02-19,SELL,SL,-56.41249999999991
2010-02-22,SELL,TP,25.816550000000916
2010-02-23,BUY,SL,-53.16250000000002
2010-02-24,BUY,TIME_WIN,24.21250000000066
2010-02-25,BUY,SL,-33.500000000000284
2010-02-26,SELL,TIME_WIN,27.179166666666333
2010-03-01,SELL,SL,-16.43750000000017
2010-03-02,BUY,SL,-60.7999999999999
2010-03-03,SELL,SL,-51.8624999999995
2010-03-04,BUY,SL,-37.72499999999985
2010-03-05,SELL,SL,-50.56249999999898
2010-03-08,SELL,SL,-22.189999999999998
2010-03-09,BUY,SL,-36.09999999999991
2010-03-10,BUY,TP,113.24584999999894
2010-03-11,SELL,TIME_LOSS,-48.35416666666481
2010-03-12,SELL,SL,-37.88749999999885
2010-03-15,BUY,SL,-19.557500000000005
2010-03-16,BUY,TIME_WIN,77.01249999999982
2010-03-17,SELL,SL,-46.01249999999999
2010-03-18,BUY,SL,-38.375000000000114
2010-03-19,BUY,SL,-52.18750000000034
2010-03-22,BUY,TP,21.775699999999688
2010-03-23,SELL,TIME_WIN,64.93750000000114
2010-03-24,BUY,SL,-31.71249999999992
2010-03-25,SELL,SL,-53.16250000000002
2010-03-26,SELL,SL,-53.975000000000705
2010-03-29,BUY,TP,43.8166999999998
2010-03-30,BUY,TP,70.26590000000022
2010-03-31,BUY,TP,93.40894999999898
2010-04-01,SELL,SL,-71.68749999999966
2010-04-02,SELL,SL,-53.00000000000102
2010-04-05,BUY,SL,-13.512499999999704
2010-04-07,BUY,SL,-57.87500000000085
2010-04-08,BUY,SL,-62.9125000000011
2010-04-09,SELL,SL,-56.89999999999975
2010-04-12,SELL,TIME_WIN,42.587500000001
2010-04-13,BUY,SL,-29.925000000000978
2010-04-15,SELL,TP,55.57189999999872
2010-04-16,BUY,SL,-61.12499999999932
2010-04-19,SELL,TP,56.159660000000656
2010-04-20,SELL,SL,-55.43750000000023
2010-04-21,BUY,SL,-38.375000000000114
2010-04-22,BUY,SL,-41.787499999999
2010-04-23,BUY,TP,136.02155000000005
2010-04-26,SELL,SL,-15.462500000000489
2010-04-27,BUY,SL,-41.787499999999
2010-04-28,BUY,TIME_WIN,115.95833333333354
2010-04-29,SELL,TIME_LOSS,-14.54166666666714
2010-04-30,SELL,SL,-37.56250000000085
2010-05-04,SELL,TP,95.98039999999963
2010-05-05,BUY,SL,-92.4874999999995
2010-05-06,BUY,SL,-112.47500000000008
2010-05-07,SELL,TIME_WIN,114.63333333333361
2010-05-10,SELL,SL,-103.60250000000042
2010-05-11,BUY,SL,-135.06250000000028
2010-05-12,BUY,TIME_WIN,67.08333333333394
2010-05-13,SELL,SL,-61.45000000000016
2010-05-14,BUY,SL,-91.83750000000066
2010-05-17,SELL,TP,33.89825000000053
2010-05-18,SELL,SL,-80.46249999999964
2010-05-19,BUY,TIME_WIN,166.09166666666704
2010-05-20,SELL,TP,238.51219999999864
2010-05-21,SELL,SL,-139.7749999999997
2010-05-25,BUY,SL,-70.22500000000014
2010-05-26,SELL,TIME_WIN,179.3708333333347
2010-05-27,BUY,TP,168.34834999999993
2010-05-28,SELL,SL,-105.00000000000063
2010-06-01,BUY,SL,-46.01249999999999
2010-06-02,SELL,TIME_LOSS,-71.30416666666923
2010-06-03,SELL,SL,-65.67500000000115
2010-06-04,BUY,SL,-66.97500000000025
2010-06-07,BUY,SL,-27.00000000000051
2010-06-08,SELL,TIME_WIN,45.95416666666716
2010-06-09,SELL,SL,-57.22499999999917
2010-06-10,BUY,TP,125.73575000000028
2010-06-11,SELL,TIME_LOSS,-20.92916666666673
2010-06-14,SELL,SL,-29.86000000000024
2010-06-15,BUY,SL,-39.349999999999795
2010-06-16,SELL,TIME_WIN,37.495833333332996
2010-06-17,BUY,TIME_WIN,46.27916666666658
2010-06-18,BUY,TIME_WIN,23.4291666666669
2010-06-21,SELL,SL,-25.049999999999727
2010-06-22,BUY,SL,-51.7000000000005
2010-06-23,BUY,SL,-54.462500000000546
2010-06-24,SELL,TP,107.00089999999898
2010-06-25,SELL,TP,107.00089999999898
2010-06-28,SELL,SL,-10.749999999999659
2010-06-29,BUY,SL,-40.3250000000009
2010-06-30,BUY,TIME_WIN,43.70833333333388
2010-07-01,BUY,SL,-47.63749999999993
2010-07-02,SELL,SL,-78.51250000000027
2010-07-05,SELL,SL,-12.212500000000603
2010-07-06,BUY,TP,76.51085000000018
2010-07-07,SELL,TP,124.2663499999997
2010-07-09,SELL,TIME_WIN,26.45833333333394
2010-07-12,SELL,SL,-10.91250000000008
2010-07-13,BUY,SL,-41.94999999999942
2010-07-14,SELL,TIME_WIN,28.649999999998045
2010-07-15,BUY,SL,-41.94999999999942
2010-07-16,SELL,TP,113.61319999999944
2010-07-20,SELL,SL,-53.649999999999864
2010-07-21,BUY,SL,-62.58750000000026
2010-07-22,BUY,SL,-69.57499999999987
2010-07-23,SELL,TIME_LOSS,-48.741666666665594
2010-07-26,SELL,SL,-25.537499999999568
2010-07-27,SELL,SL,-41.94999999999942
2010-07-28,SELL,SL,-54.137500000001125
2010-07-29,BUY,TIME_LOSS,-16.737500000001603
2010-07-30,BUY,SL,-35.28749999999923
2010-08-02,SELL,SL,-10.425000000000239
2010-08-03,SELL,TIME_WIN,43.633333333332814
2010-08-04,BUY,SL,-33.337499999999864
2010-08-05,SELL,SL,-32.5250000000006
2010-08-06,BUY,SL,-38.04999999999927
2010-08-09,SELL,SL,-10.099999999999397
2010-08-10,BUY,SL,-20.337499999998897
2010-08-11,BUY,SL,-48.775000000000034
2010-08-12,BUY,TIME_WIN,102.5375000000002
2010-08-13,SELL,TIME_WIN,71.4624999999989
2010-08-16,BUY,TP,30.95944999999938
2010-08-17,BUY,TP,88.26605000000052
2010-08-18,BUY,TIME_LOSS,-24.237499999999045
2010-08-19,BUY,TP,63.653599999999756
2010-08-20,BUY,SL,-33.662500000000705
2010-08-23,SELL,TP,23.97979999999984
2010-08-24,BUY,SL,-47.63749999999993
2010-08-25,SELL,TIME_LOSS,-47.10833333333346
2010-08-26,SELL,SL,-43.575000000000784
2010-08-27,BUY,TP,69.53120000000064
2010-08-30,SELL,SL,-19.10249999999911
2010-08-31,BUY,SL,-84.5250000000002
2010-09-01,SELL,SL,-52.8375000000006
2010-09-02,SELL,TIME_WIN,11.78333333333137
2010-09-03,SELL,SL,-28.787500000000875
2010-09-06,SELL,TP,32.79619999999903
2010-09-07,BUY,SL,-40.16250000000048
2010-09-08,BUY,TIME_WIN,51.80000000000058
2010-09-09,SELL,TIME_WIN,51.03333333333404
2010-09-10,SELL,SL,-32.03749999999934
2010-09-14,BUY,SL,-16.92500000000001
2010-09-15,SELL,SL,-49.262499999999875
2010-09-16,SELL,SL,-127.09999999999957
2010-09-17,SELL,SL,-57.71250000000043
2010-09-20,BUY,TP,21.04100000000011
2010-09-21,SELL,TP,47.12285000000003
2010-09-22,SELL,SL,-48.775000000000034
2010-09-23,SELL,TP,70.63325000000071
2010-09-24,BUY,TP,93.0415999999999
2010-09-27,SELL,TP,16.632800000001225
2010-09-28,BUY,SL,-23.100000000000364
2010-09-29,SELL,TIME_LOSS,-29.23749999999876
2010-09-30,SELL,TP,50.06164999999976
2010-10-01,SELL,SL,-41.625
2010-10-04,BUY,SL,-8.637499999999875
2010-10-05,BUY,TP,111.4091000000007
2010-10-06,SELL,SL,-48.44999999999919
2010-10-07,SELL,TP,70.26590000000022
2010-10-08,BUY,SL,-47.31250000000051
2010-10-11,SELL,TP,54.837200000000564
2010-10-12,BUY,SL,-30.250000000000398
2010-10-13,SELL,SL,-42.9249999999991
2010-10-14,SELL,SL,-27.812499999999773
2010-10-15,BUY,SL,-26.67499999999967
2010-10-18,BUY,SL,-15.300000000000068
2010-10-19,SELL,TP,93.0415999999999
2010-10-20,BUY,TP,152.91964999999885
2010-10-21,SELL,SL,-59.012500000000955
2010-10-22,BUY,SL,-37.40000000000043
2010-10-25,SELL,SL,-11.594999999999288
2010-10-26,BUY,TIME_WIN,12.603333333333012
2010-10-27,SELL,TP,57.40865000000122
2010-10-28,SELL,TIME_WIN,0.24750000000091177
2010-10-29,SELL,TP,56.8208900000007
2010-11-01,SELL,SL,-11.692500000000393
2010-11-02,BUY,TP,112.36421000000172
2010-11-03,SELL,SL,-50.757499999999766
2010-11-04,SELL,SL,-67.49500000000046
2010-11-05,BUY,SL,-45.915000000000305
2010-11-08,SELL,TP,20.15936000000005
2010-11-09,BUY,SL,-62.815
2010-11-10,SELL,SL,-43.34749999999963
2010-11-11,SELL,TP,113.76013999999992
2010-11-12,BUY,SL,-46.46750000000088
2010-11-15,SELL,SL,-9.872499999999661
2010-11-16,BUY,SL,-34.53999999999928
2010-11-17,BUY,TIME_WIN,18.769166666667104
2010-11-18,SELL,SL,-15.624999999999488
2010-11-19,SELL,TIME_LOSS,-25.706666666666877
2010-11-22,SELL,SL,-18.029999999999745
2010-11-23,BUY,SL,-55.8924999999997
2010-11-24,BUY,SL,-95.99750000000091
2010-11-25,SELL,TIME_LOSS,-4.34666666666692
2010-11-26,SELL,TP,65.19646999999986
2010-11-29,BUY,SL,-15.43000000000012
2010-11-30,BUY,SL,-46.17500000000041
2010-12-01,BUY,TP,171.28714999999966
2010-12-02,SELL,SL,-77.21249999999975
2010-12-03,SELL,TP,88.19257999999957
2010-12-06,SELL,TP,40.06973000000096
2010-12-07,BUY,TP,106.70701999999943
2010-12-08,SELL,SL,-51.277499999999975
2010-12-09,SELL,TP,64.24135999999885
2010-12-10,BUY,SL,-35.482500000000016
2010-12-13,BUY,SL,-7.110000000001037
2010-12-14,SELL,TIME_LOSS,-12.539999999999395
2010-12-15,SELL,TP,47.26979000000051
2010-12-16,BUY,SL,-30.05500000000103
2010-12-17,BUY,TP,38.8207400000004
2010-12-20,SELL,TP,13.326650000000996
2010-12-21,SELL,TIME_WIN,60.67000000000087
2010-12-22,BUY,SL,-31.355000000000132
2010-12-23,BUY,SL,-30.54249999999945
2010-12-24,BUY,TIME_LOSS,-5.1316666666659785
2010-12-27,BUY,TP,23.97979999999842
2010-12-28,SELL,TP,52.70656999999994
2010-12-29,BUY,TIME_WIN,6.161666666665667
2010-12-30,BUY,SL,-16.340000000000487
2010-12-31,SELL,TIME_WIN,11.83250000000038
2011-01-03,BUY,SL,-16.404999999999802
2011-01-04,SELL,SL,-48.417500000000246
2011-01-05,BUY,TIME_WIN,41.47083333333279
2011-01-06,SELL,TP,90.32321000000019
2011-01-07,BUY,SL,-52.67500000000018
2011-01-10,BUY,SL,-8.767499999999927
2011-01-11,SELL,SL,-28.72250000000014
2011-01-12,SELL,SL,-38.83000000000101
2011-01-13,SELL,SL,-41.397500000000264
2011-01-14,SELL,TIME_LOSS,-53.180833333332544
2011-01-18,BUY,TP,97.81715000000071
2011-01-19,SELL,TIME_WIN,25.402500000000373
2011-01-20,BUY,TP,52.780039999999474
2011-01-21,SELL,SL,-52.9999999999996
2011-01-24,BUY,SL,-10.977500000000816
2011-01-25,SELL,TP,48.51878000000107
2011-01-26,BUY,TP,72.39652999999942
2011-01-27,SELL,SL,-25.99250000000046
2011-01-28,SELL,TP,113.83360999999945
2011-01-31,SELL,SL,-12.73249999999939
2011-02-01,SELL,TIME_LOSS,-5.613333333334424
2011-02-02,SELL,SL,-27.68249999999972
2011-02-03,SELL,TP,51.31064000000032
2011-02-04,BUY,TIME_WIN,28.907499999998777
2011-02-07,SELL,SL,-10.132499999999766
2011-02-08,SELL,SL,-31.939999999999657
2011-02-09,SELL,SL,-24.075000000000045
2011-02-10,SELL,SL,-37.79000000000059
2011-02-11,SELL,TIME_WIN,28.956666666664944
2011-02-14,BUY,SL,-12.147499999999866
2011-02-15,SELL,SL,-23.750000000000625
2011-02-16,SELL,SL,-34.57249999999965
2011-02-17,SELL,TIME_WIN,3.5891666666690867
2011-02-18,BUY,SL,-21.215000000000316
2011-02-22,BUY,SL,-20.499999999999318
2011-02-23,SELL,TIME_WIN,2.3783333333332166
2011-02-24,BUY,SL,-27.00000000000051
2011-02-25,SELL,TP,91.57219999999933
2011-02-28,BUY,SL,-13.0900000000006
2011-03-01,SELL,SL,-46.10999999999967
2011-03-02,BUY,TIME_WIN,62.204166666665174
2011-03-03,SELL,SL,-34.60500000000002
2011-03-04,SELL,SL,-68.17750000000109
2011-03-07,SELL,TP,15.604219999999259
2011-03-08,SELL,TIME_LOSS,-1.9583333333324617
2011-03-09,SELL,TIME_LOSS,-9.2041666666683
2011-03-10,SELL,TP,36.02887999999973
2011-03-11,SELL,TP,75.77614999999918
2011-03-14,SELL,SL,-59.337500000000375
2011-03-15,SELL,TP,113.76013999999992
2011-03-16,BUY,SL,-88.5550000000004
2011-03-17,SELL,TIME_LOSS,-1.0766666666663696
2011-03-18,SELL,SL,-72.33749999999992
2011-03-22,SELL,TIME_WIN,55.66250000000019
2011-03-23,BUY,SL,-26.122500000000514
2011-03-24,BUY,SL,-39.80500000000069
2011-03-25,SELL,TIME_WIN,16.247500000001992
2011-03-28,SELL,SL,-15.332500000000437
2011-03-29,SELL,SL,-29.17749999999961
2011-03-30,SELL,SL,-58.07000000000022
2011-03-31,SELL,SL,-41.43000000000063
2011-04-04,SELL,TP,30.5921000000003
2011-04-05,SELL,SL,-27.55250000000109
2011-04-07,SELL,TP,124.33981999999924
2011-04-08,SELL,SL,-56.05500000000012
2011-04-12,BUY,SL,-52.15499999999997
2011-04-13,SELL,TIME_WIN,68.11249999999995
2011-04-14,BUY,SL,-46.50000000000125
2011-04-15,SELL,TIME_WIN,127.20249999999902
2011-04-18,BUY,SL,-19.687500000000057
2011-04-19,BUY,TIME_WIN,172.3183333333315
2011-04-20,SELL,SL,-65.28500000000099
2011-04-21,SELL,TP,120.29897000000085
2011-04-22,BUY,TIME_WIN,19.410833333332334
2011-04-25,SELL,TP,48.51877999999965
2011-04-26,BUY,SL,-40.4874999999999
2011-04-27,SELL,SL,-46.402500000000146
2011-04-28,SELL,TIME_WIN,27.74833333333271
2011-04-29,BUY,SL,-47.605000000000985
2011-05-02,BUY,SL,-14.09749999999923
2011-05-03,BUY,SL,-33.4025000000006
2011-05-04,BUY,TP,99.7273699999999
2011-05-05,BUY,SL,-51.99249999999955
2011-05-06,BUY,SL,-119.2674999999989
2011-05-09,SELL,TP,59.61274999999995
2011-05-10,BUY,TP,105.67844000000031
2011-05-11,SELL,TP,153.28699999999935
2011-05-12,BUY,SL,-71.5574999999996
2011-05-13,BUY,SL,-47.73500000000104
2011-05-16,BUY,TP,38.37992000000037
2011-05-17,SELL,SL,-57.25749999999954
2011-05-18,SELL,TIME_LOSS,-39.89000000000067
2011-05-19,SELL,SL,-48.8075000000004
2011-05-20,SELL,TP,74.89451000000054
2011-05-23,BUY,SL,-20.922499999999843
2011-05-24,SELL,SL,-57.19250000000022
2011-05-25,BUY,SL,-46.17500000000041
2011-05-26,SELL,SL,-33.59749999999997
2011-05-27,BUY,TIME_WIN,88.37583333333379
2011-05-31,SELL,SL,-28.39750000000072
2011-06-01,SELL,TP,142.4134400000005
2011-06-02,SELL,TIME_LOSS,-22.89083333333315
2011-06-03,SELL,TP,92.96812999999895
2011-06-06,SELL,SL,-13.967499999999177
2011-06-07,BUY,TP,81.13946000000192
2011-06-08,SELL,TP,81.13945999999908
2011-06-09,BUY,SL,-48.97000000000082
2011-06-10,BUY,SL,-50.952499999999134
2011-06-13,SELL,SL,-11.2374999999995
2011-06-14,BUY,TP,52.63310000000041
2011-06-15,BUY,SL,-47.8324999999993
2011-06-16,BUY,SL,-56.34750000000059
2011-06-17,SELL,TIME_WIN,5.342499999998097
2011-06-21,SELL,SL,-57.94000000000017
2011-06-22,SELL,TIME_WIN,35.82500000000033
2011-06-23,BUY,SL,-25.5049999999992
2011-06-24,BUY,SL,-52.15499999999997
2011-06-27,BUY,TP,21.114469999999642
2011-06-28,SELL,SL,-63.82250000000005
2011-06-29,SELL,SL,-51.14749999999992
2011-06-30,BUY,TIME_WIN,47.12000000000154
2011-07-01,SELL,SL,-36.06749999999954
2011-07-04,SELL,TP,24.934909999999434
2011-07-05,SELL,TP,52.11880999999943
2011-07-06,BUY,SL,-31.127500000000396
2011-07-07,BUY,TIME_WIN,86.34500000000054
2011-07-08,SELL,TP,92.52730999999892
2011-07-11,BUY,SL,-22.059999999999945
2011-07-12,BUY,SL,-79.55250000000069
2011-07-13,SELL,TIME_LOSS,-62.990833333334194
2011-07-14,SELL,TIME_WIN,50.09833333333427
2011-07-15,BUY,SL,-43.02250000000021
2011-07-18,BUY,SL,-15.234999999999332
2011-07-19,SELL,SL,-35.61250000000007
2011-07-20,SELL,TIME_LOSS,-26.24999999999835
2011-07-21,SELL,SL,-28.625000000000455
2011-07-22,SELL,TIME_WIN,30.006666666665694
2011-07-25,SELL,SL,-10.879999999999711
2011-07-26,BUY,TP,71.51489000000078
2011-07-27,BUY,SL,-42.729999999999734
2011-07-28,BUY,SL,-45.94749999999925
2011-07-29,BUY,SL,-42.27500000000026
2011-08-01,SELL,SL,-32.68750000000102
2011-08-02,BUY,TIME_LOSS,-14.07333333333247
2011-08-03,BUY,TIME_WIN,112.93249999999995
2011-08-04,SELL,SL,-58.36249999999927
2011-08-05,BUY,TIME_WIN,83.66416666666703
2011-08-08,BUY,SL,-29.827499999999873
2011-08-09,BUY,SL,-85.62999999999994
2011-08-10,BUY,SL,-71.00500000000045
2011-08-11,BUY,TIME_WIN,71.1958333333319
2011-08-12,BUY,TIME_WIN,57.63999999999834
2011-08-15,SELL,SL,-19.785000000001162
2011-08-16,SELL,TIME_WIN,47.11250000000058
2011-08-17,BUY,SL,-31.842499999999973
2011-08-18,SELL,TP,85.76807000000082
2011-08-19,BUY,SL,-49.00250000000119
2011-08-22,SELL,TP,23.832859999999357
2011-08-23,SELL,SL,-30.574999999999818
2011-08-24,SELL,TIME_LOSS,-14.193333333332191
2011-08-25,SELL,SL,-34.27999999999918
2011-08-26,SELL,TP,75.33532999999915
2011-08-29,SELL,TP,17.29403000000127
2011-08-30,BUY,SL,-31.160000000000764
2011-08-31,BUY,SL,-41.81999999999937
2011-09-01,SELL,SL,-31.355000000000132
2011-09-02,BUY,SL,-47.11749999999972
2011-09-05,BUY,SL,-15.722500000000593
2011-09-06,BUY,SL,-26.284999999999513
2011-09-07,BUY,TIME_WIN,57.71083333333473
2011-09-08,SELL,TP,58.80457999999942
2011-09-09,BUY,SL,-49.262499999999875
2011-09-12,BUY,SL,-31.290000000000816
2011-09-13,SELL,TIME_WIN,9.835833333334222
2011-09-14,SELL,TIME_LOSS,-14.545833333333235
2011-09-15,SELL,SL,-34.474999999999966
2011-09-16,BUY,TIME_WIN,14.848333333335063
2011-09-19,BUY,SL,-27.779999999999404
2011-09-20,BUY,TIME_WIN,41.01999999999799
2011-09-21,SELL,SL,-39.96749999999969
2011-09-22,BUY,SL,-55.144999999999754
2011-09-23,BUY,TIME_WIN,62.08916666666704
2011-09-26,SELL,TP,40.290140000000974
2011-09-27,SELL,SL,-58.29749999999996
2011-09-28,SELL,TIME_WIN,96.59833333333177
2011-09-29,BUY,TP,74.60063000000099
2011-09-30,BUY,SL,-53.58500000000055
2011-10-03,SELL,TP,30.15128000000027
2011-10-04,BUY,TIME_WIN,118.59083333333353
2011-10-05,SELL,TIME_LOSS,-8.375000000000398
2011-10-06,SELL,TP,80.99252000000001
2011-10-07,SELL,SL,-47.11749999999972
2011-10-10,SELL,SL,-10.262499999999818
